web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
"1572833179-8986","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Public Desire sweat shorts in tie dye co-ordSGD$27.77","https://www.asos.com/public-desire/public-desire-sweat-shorts-in-tie-dye-co-ord/prd/12798167?clr=black-tie-dye&colourWayId=16456127&SearchQuery=&cid=9263","Public Desire sweat shorts in tie dye co-ord","SGD$27.77","Black tie dye","Part of a co-ord setT-shirt sold separately    Tie-dye finishHigh riseBodycon fitA tight cut to the body","1514718","ABOUT ME
            Everyday T-shirt fabricBasic in the best way
Main: 95% Cotton, 5% Elastane.","Public Desire","Shorts"
"1572851678-9352","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Curve culotte shortsSGD$18.53","https://www.asos.com/asos-curve/asos-design-curve-culotte-shorts/prd/11899160?clr=black&colourWayId=16370813&SearchQuery=&cid=9263","ASOS DESIGN Curve culotte shorts","SGD$18.53","Black","Part of our responsible editHigh riseStretch waistbandRelaxed fitThink baggy and casual","1445696","ABOUT ME
            Lightweight, soft Lenzing™ EcoVero™ comes from renewable sourcesIt's made from wood pulp from responsibly managed forestsShowing a fully transparent supply chainThe process saves water and reduces greenhouse gas emissions by 50%
Main: 96% Viscose, 4% Elastane.","ASOS DESIGN","Plus-size shorts"
"1572843566-9180","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","4th + Reckless tailored short with diamonte trim in blackSGD$59.29","https://www.asos.com/4th-reckless/4th-reckless-tailored-short-with-diamonte-trim-in-black/prd/13126317?clr=black&colourWayId=16465918&SearchQuery=&cid=9263","4th + Reckless tailored short with diamonte trim in black","SGD$59.29","Black","Worth making plans forHigh riseConcealed flyStretch-back waistbandDiamante embellishmentRegular fitJust select your usual size","1541222","ABOUT ME
            Smooth woven fabric
The kind that stretches

Fabric: 95% Polyester, 5% Elastane.","4th & Reckless","Shorts"
"1572847628-9266","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Calvin Klein Modern Cotton legging short with logo waistband in greySGD$57.43","https://www.asos.com/calvin-klein/calvin-klein-modern-cotton-legging-short-with-logo-waistband-in-grey/prd/12719120?clr=grey&colourWayId=16423467&SearchQuery=&cid=9263","Calvin Klein Modern Cotton legging short with logo waistband in grey","null","null","Add-to-bag potential: considerableMid-rise waist    Branded stretch waistband Panelled design     Bodycon fit A tight cut to the body","1508381","ABOUT ME
            Go-with-everything jerseyIt's a soft all-rounder
Fabric 1: 53% Cotton, 35% Modal, 12% Elastane, Fabric 2: 67% Nylon, 23% Polyester, 10% Elastane.","Calvin Klein","Shorts"
"1572835826-9031","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN velvet studded short co-ordSGD$83.37","https://www.asos.com/asos-design/asos-design-velvet-studded-short-co-ord/prd/12473762?clr=blue-velvet&colourWayId=16483363&SearchQuery=&cid=9263","ASOS DESIGN velvet studded short co-ord","SGD$83.37","Blue velvet","If it sparkles, we're into itMid-rise waistSide pocketsZip-back fasteningScalloped hemRegular fitJust select your usual size","1489083","ABOUT ME
            Stud-embellished velvet
If in doubt, go all out

Lining: 100% Polyester, Shell: 100% Polyester.","ASOS DESIGN","Shorts"
"1572851244-9338","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Wolf & Whistle high waist shaping short with leopard insert in blackSGD$46.32","https://www.asos.com/wolf-whistle/wolf-whistle-high-waist-shaping-short-with-leopard-insert-in-black/prd/13041409?clr=black&colourWayId=16527891&SearchQuery=&cid=9263","Wolf & Whistle high waist shaping short with leopard insert in black","SGD$46.32","Black","A little something for your underwear drawerHigh-rise waist    Shaping panels Leopard print inserts Bodycon cut Exclusive to ASOS","1533429","ABOUT ME
            Smooth stretch fabricIt's got a little give 
Fabric 1: 78% Nylon, 22% Elastane, Fabric 2: 92% Nylon, 8% Elastane, Gusset Liner: 100% Cotton, Lining: 77% Nylon, 23% Elastane.","Wolf & Whistle","Shorts"
"1572840647-9124","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Vero Moda Tall high waist denim mom shortSGD$33.35","https://www.asos.com/vero-moda-tall/vero-moda-tall-high-waist-denim-mom-short/prd/11812350?clr=blue&colourWayId=16345474&SearchQuery=&cid=9263","Vero Moda Tall high waist denim mom short","SGD$33.35","Blue","Just like your mum's in the 80sHigh waist    Zip fly with hook and button fastening    Side and back pockets    Rolled hem    Regular fitTrue to size","1438823","ABOUT ME
            Non-stretch denim
Thick, structured cotton

Body: 100% Cotton.","Vero Moda Tall","Tall shorts"
"1572830738-8934","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN denim Ritson mom short in washed blackSGD$51.88","https://www.asos.com/asos-design/asos-design-denim-ritson-mom-short-in-washed-black/prd/8110094?clr=washed-black&colourWayId=15385615&SearchQuery=&cid=9263","ASOS DESIGN denim Ritson mom short in washed black","SGD$51.88","Washed black","Non-stretch denimDark wash finish    High-rise waist    Concealed fly    Five pocket design    Turn-up hem    Relaxed fit     Machine wash    100% Cotton    Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9"" tall","1073551","ABOUT ME
            Main: 100% Cotton.","ASOS Collection","Denim shorts"
"1572839058-9087","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Vesper tailored mini shorts in blackSGD$66.70","https://www.asos.com/vesper/vesper-tailored-mini-shorts-in-black/prd/13118915?clr=black&colourWayId=16444105&SearchQuery=&cid=9263","Vesper tailored mini shorts in black","SGD$66.70","Black","Cue the party playlistHigh-rise waist    Side zip A-line cut     Regular fitJust select your usual size","1540602","ABOUT ME
            Regular fitJust select your usual size
Fabric: 80% Polyester, 17% Viscose, 3% Elastane.","Vesper","Shorts"
"1572851545-9343","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","River Island shorts with button detail in mono houndstooth checkSGD$64.84","https://www.asos.com/river-island/river-island-shorts-with-button-detail-in-mono-houndstooth-check/prd/13764977?clr=black-and-white&colourWayId=16564236&SearchQuery=&cid=9263","River Island shorts with button detail in mono houndstooth check","SGD$64.84","Black and white","For your daytime thing    High rise    Button detailingSide-zip fasteningSide pocketsRegular fitJust select your usual size","1592089","ABOUT ME
            Soft woven fabric
The kind that doesn't stretch

Body: 62% Acrylic, 26% Polyester, 12% Nylon.","River Island","Shorts"
"1572843175-9170","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN floral print frill shortsSGD$40.76","https://www.asos.com/asos-design/asos-design-floral-print-frill-shorts/prd/12274293?clr=floral&colourWayId=16416417&SearchQuery=&cid=9263","ASOS DESIGN floral print frill shorts","SGD$40.76","Floral","Add-to-bag potential: considerableFloral printHigh-rise waistConcealed flySide pocketsRegular fitJust select your usual size","1473084","ABOUT ME
            Lightweight viscoseSoft and drapey
Body: 100% Viscose.","ASOS DESIGN","Shorts"
"1572831389-8945","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN city shorts with pintuck detailSGD$25.94","https://www.asos.com/asos-design/asos-design-city-shorts-with-pintuck-detail/prd/11610158?clr=black&colourWayId=16347563&SearchQuery=&cid=9263","ASOS DESIGN city shorts with pintuck detail","SGD$25.94","Black","Fresh threads?We’ve got you coveredStretch waistbandPlain designRegular fitTrue to size","1423182","ABOUT ME
            Smooth woven fabric
It's got a little give

Main: 95% Polyester, 5% Elastane.","ASOS DESIGN","Shorts"
"1572841845-9148","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","John Zack Petite high waisted shorts with belt co ord in neon greenSGD$64.84","https://www.asos.com/john-zack-petite/john-zack-petite-high-waisted-shorts-with-belt-co-ord-in-neon-green/prd/12548810?clr=green&colourWayId=16414300&SearchQuery=&cid=9263","John Zack Petite high waisted shorts with belt co ord in neon green","SGD$64.84","Green","Part of a co-ord setTop sold separatelyHigh-rise waistTurn-up hemSlim fitA narrow cut from hips to hem","1494906","ABOUT ME
            Lightweight woven fabric
The kind that doesn't stretch

Fabric: 100% Polyester.","John Zack","shorts"
"1572838694-9081","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","John Zack Petite flippy short in yellow polkaSGD$70.40","https://www.asos.com/john-zack-petite/john-zack-petite-flippy-short-in-yellow-polka/prd/13202640?clr=yellow&colourWayId=16455138&SearchQuery=&cid=9263","John Zack Petite flippy short in yellow polka","SGD$70.40","Yellow","They've already got your attentionPolka-dot print    High-rise waistRuffle hem    Zip-back fastening    Regular fitJust select your usual size","1547690","ABOUT ME
            Satin-style fabricSilky and super smooth
Fabric: 100% Polyester.","John Zack Petite","shorts"
"1572842588-9160","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Levi's 501 high rise denim shortsSGD$92.64","https://www.asos.com/levis/levis-501-high-rise-denim-shorts/prd/11612353?clr=in-the-clouds&colourWayId=16331177&SearchQuery=&cid=9263","Levi's 501 high rise denim shorts","SGD$92.64","In the clouds","Some serious daytime inspiration right hereClean-white washHigh riseConcealed flyBranded patch to reverseSkinny fit Cut very closely to the body","1423374","ABOUT ME
            Stretch denim
It's got a little give

Main: 97% Cotton, 2% Polyester, 1% Elastane","Levi's","Denim shorts"
"1572829988-8911","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Bershka PU short with belt in blackSGD$37.04","https://www.asos.com/bershka/bershka-pu-short-with-belt-in-black/prd/13451339?clr=black&colourWayId=16543041&SearchQuery=&cid=9263","Bershka PU short with belt in black","SGD$37.04","Black","An alternative to your jeans    Belted waist    Concealed fly    Functional pocketsRegular fitJust select your usual size","1567170","ABOUT ME
            Faux leatherLooks like real leather, but it's notPointing out the obvious
Coating: 100% Polyurethane, Main: 71% Viscose, 15% Polyester, 14% Cotton.","Bershka","Shorts"
"1572841312-9135","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","River Island Petite frill hem shorts in link printSGD$48.17","https://www.asos.com/river-island-petite/river-island-petite-frill-hem-shorts-in-link-print/prd/13536207?clr=black-print&colourWayId=16483789&SearchQuery=&cid=9263","River Island Petite frill hem shorts in link print","SGD$48.17","Black print","Add-to-bag potential: considerableHigh riseTie waistRegular fitJust select your usual size","1573630","ABOUT ME
            Lightweight woven fabric
Drapes softly over the body 

Main: 100% Polyester.","River Island","shorts"
"1572845632-9221","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","New Look shorts with paperbag waist in blackSGD$24.07","https://www.asos.com/new-look/new-look-shorts-with-paperbag-waist-in-black/prd/12098097?clr=black&colourWayId=16372631&SearchQuery=&cid=9263","New Look shorts with paperbag waist in black","SGD$24.07","Black","Easily dressed up or downPaperbag waistDrawstring belt with self-tie fasteningRegular fitJust select your usual size","1460683","ABOUT ME
            Lightweight woven fabric
The kind that doesn't stretch

Main: 91% Viscose, 9% Polyamide.","New Look","Shorts"
"1572854067-9404","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","COLLUSION Plus high waist legging shortsSGD$9.26","https://www.asos.com/collusion/collusion-plus-high-waist-legging-shorts/prd/12065423?clr=black&colourWayId=16391390&SearchQuery=&cid=9263","COLLUSION Plus high waist legging shorts","SGD$9.26","Black","For your daytime thing     High riseElasticated waistband    Plain designBodycon fitA tight cut to the body","1458214","ABOUT ME
            Go-with-everything jerseyIt's a soft all-rounder
Main: 93% Viscose, 7% Elastane.","COLLUSION","Plus-size shorts"
"1572844552-9203","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Moon River faux leather belted shortsSGD$118.57","https://www.asos.com/moon-river/moon-river-faux-leather-belted-shorts/prd/13416617?clr=spice&colourWayId=16466226&SearchQuery=&cid=9263","Moon River faux leather belted shorts","SGD$118.57","Spice","For your daytime thing     High riseBelted waistConcealed fly     Side pockets    Regular fitJust select your usual size","1564470","ABOUT ME
            Faux leatherLet's be honest, no one can tell the difference
Lining: 100% Polyester, Main: 55% Cotton, 45% Polyurethane.","Moon River","Shorts"
"1572854830-9423","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS 4505 Tall icon training booty shortSGD$22.23","https://www.asos.com/asos-4505/asos-4505-tall-icon-training-booty-short/prd/12699514?clr=black&colourWayId=16520780&SearchQuery=&cid=9263","ASOS 4505 Tall icon training booty short","SGD$22.23","Black","Add-to-bag potential: considerableStretch waistbandSmall brandingBodycon fitA tight cut to the body","1506925","ABOUT ME
            Smooth fabric
The kind that stretches

Body: 89% Cotton, 11% Elastane.","ASOS 4505","Tall shorts"
"1572840319-9116","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Curve co-ord legging shortSGD$11.12","https://www.asos.com/asos-curve/asos-design-curve-co-ord-legging-short/prd/12958909?clr=dark-teal&colourWayId=16460826&SearchQuery=&cid=9263","ASOS DESIGN Curve co-ord legging short","null","null","Part of our responsible edit Part of a co-ord setTop sold separately High riseElasticated waistbandBodycon fitA tight cut to the body","1526662","ABOUT ME
            Soft, stretchy jersey
We partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 98% Cotton, 2% Elastane.","ASOS DESIGN","Plus-size shorts"
"1572844918-9209","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Disney The Lion King x ASOS DESIGN shorts co-ord in sunset printSGD$46.32","https://www.asos.com/asos-design/disney-the-lion-king-x-asos-design-shorts-co-ord-in-sunset-print/prd/12138444?clr=orange&colourWayId=16419124&SearchQuery=&cid=9263","Disney The Lion King x ASOS DESIGN shorts co-ord in sunset print","SGD$46.32","Orange","Designed in collaboration with DisneyPart of a co-ordShirt sold separately     High rise     Elasticated waistRegular fitJust pick your usual size","1463682","ABOUT ME
            Lightweight woven fabricDrapes softly over the body
Body: 92% Polyester, 8% Elastane.","ASOS DESIGN","Shorts"
"1572852418-9370","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN a-line tailored short with pleat frontSGD$33.35","https://www.asos.com/asos-design/asos-design-a-line-tailored-short-with-pleat-front/prd/12949964?clr=pond&colourWayId=16464483&SearchQuery=&cid=9263","ASOS DESIGN a-line tailored short with pleat front","SGD$33.35","Pond","Add-to-bag potential: considerableMid-rise waistConcealed flyPleat frontRegular fitJust select your usual size","1526120","ABOUT ME
            The label may be small, but it's importantSee below for full care instructions
Body: 76% Polyester, 16% Viscose, 8% Elastane.","ASOS DESIGN","Shorts"
"1572840317-9115","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN sweat shortSGD$22.23","https://www.asos.com/asos-design/asos-design-sweat-short/prd/11764045?clr=black&colourWayId=16352666&SearchQuery=&cid=9263","ASOS DESIGN sweat short","SGD$22.23","Black","Welcome to the casual lifeHigh riseDrawstring waistSide pocketsRegular fitNo surprises, just a classic cut","1435079","ABOUT ME
            Soft-touch sweatshirt fabric
Cos style and comfort aren't mutually exclusive

Main: 70% Cotton, 30% Polyester","ASOS DESIGN","Shorts"
"1572830439-8921","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Tall textured shirred waist short in dalmatian printSGD$29.64","https://www.asos.com/asos-tall/asos-design-tall-textured-shirred-waist-short-in-dalmatian-print/prd/12253021?clr=multi&colourWayId=16410600&SearchQuery=&cid=9263","ASOS DESIGN Tall textured shirred waist short in dalmatian print","null","null","Best paired with warm weatherSpot printDrawstring waistRegular fitJust select your usual size","1471774","ABOUT ME
            Textured fabric
The kind that stretches

Main: 97% Polyester, 3% Elastane.","ASOS DESIGN","Tall shorts"
"1572830973-8938","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Elsie & Fred high waisted shorts in animal print co-ordSGD$37.05","https://www.asos.com/elsie-fred/elsie-fred-high-waisted-shorts-in-animal-print-co-ord/prd/13215406?clr=blue&colourWayId=16450903&SearchQuery=&cid=9263","Elsie & Fred high waisted shorts in animal print co-ord","SGD$37.05","Blue","Part of a co-ord setTop sold separatelyBold animal print    High-rise waistHigh-cut leg","1548853","ABOUT ME
            Soft jerseyT-shirt fabric, in other words
Body: 94% Cotton, 6% Elastane.","Elsie & Fred","Shorts"
"1572849396-9301","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN Maternity mix & match lounge super soft brushed shortSGD$29.64","https://www.asos.com/asos-maternity/asos-design-maternity-mix-match-lounge-super-soft-brushed-short/prd/11942680?clr=grey-marl&colourWayId=16393862&SearchQuery=&cid=9263","ASOS DESIGN Maternity mix & match lounge super soft brushed short","SGD$29.64","Grey marl","Staying in is the new going out    Mid rise    Drawstring waistbandFunctional pockets    Regular fitDesigned to fit you from bump to baby","1449200","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Body: 80% Viscose, 17% Polyester, 3% Elastane.","ASOS DESIGN","Maternity shorts"
"1572839894-9107","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN lace hem culotte shortSGD$25.94","https://www.asos.com/asos-design/asos-design-lace-hem-culotte-short/prd/9266930?clr=black&colourWayId=15029573&SearchQuery=&cid=9263","ASOS DESIGN lace hem culotte short","SGD$25.94","Black","High rise    Stretch waistband    Lace hemIt's all in the details    Relaxed fit","1233275","ABOUT ME
            Soft-touch jersey
Just like that T-shirt you've got

Main: 95% Viscose, 5% Elastane.","ASOS Collection","Shorts"
"1572839835-9106","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Bandia Maternity long line raw hem short with removable bandSGD$51.88","https://www.asos.com/bandia/bandia-maternity-long-line-raw-hem-short-with-removable-band/prd/11365169?clr=vintage-lightwash&colourWayId=16333406&SearchQuery=&cid=9263","Bandia Maternity long line raw hem short with removable band","SGD$51.88","Vintage  lightwash","For your daytime thingLow-rise waistJersey bump for extra supportExtension tab for extra roomBump band can be un-stitched and removed after pregnancy Zip flyFive pocketsRaw hemRegular fitDesigned to fit you from bump to baby","1404511","ABOUT ME
            Stretch denimFor a tight cut without the restriction
Main: 98% Cotton, 2% Elastane, Band: 95% Cotton, 5% Elastane.","Bandia","Maternity shorts"
"1572845871-9225","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN Petite dogstooth slim suit shortsSGD$55.58","https://www.asos.com/asos-petite/asos-design-petite-dogstooth-slim-suit-shorts/prd/12889365?clr=check&colourWayId=16467148&SearchQuery=&cid=9263","ASOS DESIGN Petite dogstooth slim suit shorts","SGD$55.58","Check","Worth making plans for     High-rise waistConcealed fly     Houndstooth designSlim fitFor a tailored silhouette","1521724","ABOUT ME
            Soft woven fabric
The kind that doesn't stretch 

Body: 100% Polyester, Lining: 100% Polyester.","ASOS DESIGN","shorts"
"1572843715-9186","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Koco & K ruffle hem shorts in creamSGD$46.32","https://www.asos.com/koco-k/koco-k-ruffle-hem-shorts-in-cream/prd/12260997?clr=cream&colourWayId=16410419&SearchQuery=&cid=9263","Koco & K ruffle hem shorts in cream","SGD$46.32","Cream","Shorts by Koco & K    They’re everything you’ve been scrolling for    High riseTie waist     Regular fitJust select your usual size","1472263","ABOUT ME
            Soft woven fabric
The kind that doesn't stretch 

Fabric: 100% Polyester.","null","Shorts"
"1572852869-9378","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","River Island Petite faux leather shorts in blackSGD$64.84","https://www.asos.com/river-island-petite/river-island-petite-faux-leather-shorts-in-black/prd/13075175?clr=black&colourWayId=16529215&SearchQuery=&cid=9263","River Island Petite faux leather shorts in black","SGD$64.84","Black","For your daytime thingHigh riseConcealed flyBelted waistFunctional pocketsRegular fitJust select your usual size","1536655","ABOUT ME
            Faux leather
Let's be honest, no one can tell the difference","River Island","shorts"
"1572852351-9367","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Liquor N Poker boyfriend shortsSGD$51.88","https://www.asos.com/liquor-n-poker/liquor-n-poker-boyfriend-shorts/prd/5079464?clr=blue&colourWayId=15719912&SearchQuery=&cid=9263","Liquor N Poker boyfriend shorts","null","null","Give your jeans a day offHigh-rise waistZip flyFunctional pocketsBoyfriend fitA little bit slouchy","640121","ABOUT ME
            Non-stretch denimLight-blue wash

Body: 100% Cotton.","Liquor N Poker","Denim shorts"
"1572851586-9345","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Bandia Maternity denim short with removable bump bandSGD$48.17","https://www.asos.com/bandia/bandia-maternity-denim-short-with-removable-bump-band/prd/9081539?clr=blue&colourWayId=15261912&SearchQuery=&cid=9263","Bandia Maternity denim short with removable bump band","SGD$48.17","Blue","It’s got you covered all the way from bump to baby    Mid riseRemovable bump band    Concealed fly    Functional pockets    Regular cut Fits you just right","1211017","ABOUT ME
            Stretch denimA little give goes a long way
Body: 75% Cotton, 23% Polyester, 2% Elastane, Waistband: 95% Cotton, 5% Elastane.","null","Bandia"
"1572843590-9184","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN mom suit shorts in camelSGD$46.32","https://www.asos.com/asos-design/asos-design-mom-suit-shorts-in-camel/prd/12597177?clr=camel&colourWayId=16446353&SearchQuery=&cid=9263","ASOS DESIGN mom suit shorts in camel","null","null","They’re everything you’ve been scrolling forMid-rise waistBelt loopsConcealed flySide pocketsRegular fitJust select your usual size","1498837","ABOUT ME
            Lightweight woven fabric
The kind that doesn't stretch

Lining: 100% Polyester, Main: 86% Polyester, 14% Elastane.","ASOS DESIGN","Shorts"
"1572848808-9291","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Petite chino shortSGD$33.35","https://www.asos.com/asos-petite/asos-design-petite-chino-short/prd/10997461?clr=black&colourWayId=16308755&SearchQuery=&cid=9263","ASOS DESIGN Petite chino short","null","null","Wear them again and again    Zip fly with button fastening Belt loops    Side pockets    Regular fitNo surprises, just a classic cutPart of the Eco Edit","1378434","ABOUT ME
            Soft-touch, stretch twillWe partner with the Better Cotton Initiative to improve cotton farming globallyFor the people who grow it and the environment, tooBet you thought we just made clothes, right?
Main: 98% Cotton, 2% Elastane.","ASOS DESIGN","shorts"
"1572844348-9199","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Petite denim Ritson mom short in washed blackSGD$51.88","https://www.asos.com/asos-petite/asos-design-petite-denim-ritson-mom-short-in-washed-black/prd/13367583?clr=washed-black&colourWayId=16539104&SearchQuery=&cid=9263","ASOS DESIGN Petite denim Ritson mom short in washed black","null","null","Add them to your everyday line-upHigh-rise waist    Concealed fly    Five pocketsTurn-up hemRegular fitJust select your usual size","1560753","ABOUT ME
            Non-stretch denimThick, rigid cotton
Main: 100% Cotton.","ASOS DESIGN","shorts"
"1572830798-8935","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Tall chino shortsSGD$33.35","https://www.asos.com/asos-tall/asos-design-tall-chino-shorts/prd/7436931?clr=navy&colourWayId=15292329&SearchQuery=&cid=9263","ASOS DESIGN Tall chino shorts","SGD$33.35","Navy","Lightweight woven twillHigh-rise waist    Zip fly with button fastening    Functional pockets    Regular fit - true to size","969489","ABOUT ME
            Main: 100% Cotton.","ASOS TALL","Tall shorts"
"1572837194-9054","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Nike Training Plus 5 inch shorts in blackSGD$51.88","https://www.asos.com/nike-training/nike-training-plus-5-inch-shorts-in-black/prd/11710109?clr=black-white&colourWayId=16328202&SearchQuery=&cid=9263","Nike Training Plus 5 inch shorts in black","SGD$51.88","Black/white","Working out just got techy Elasticated waistbandInner Nike branding Swoosh logo print at left hemRegular, straight fitJust select your usual size","1430823","ABOUT ME
            Poly-tricot fabricIt’s smooth and stretchy
Body: 100% Polyester.","Nike","Plus-size shorts"
"1572831336-8944","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN co-ord legging shorts in neonSGD$22.23","https://www.asos.com/asos-design/asos-design-co-ord-legging-shorts-in-neon/prd/12122452?clr=green&colourWayId=16388636&SearchQuery=&cid=9263","ASOS DESIGN co-ord legging shorts in neon","SGD$22.23","Green","Part of a co-ord setMix and matchHigh-rise waistElasticated waistbandShort cut Bodycon fitA tight cut to the body","1462458","ABOUT ME
            Super-stretch fabric It's got a little give 
Main: 94% Polyester, 6% Elastane.","ASOS DESIGN","Legging shorts"
"1572840500-9121","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Missguided paperbag faux suede shorts in beigeSGD$46.32","https://www.asos.com/missguided/missguided-paperbag-faux-suede-shorts-in-beige/prd/12686083?clr=beige&colourWayId=16414294&SearchQuery=&cid=9263","Missguided paperbag faux suede shorts in beige","SGD$46.32","Beige","For your daytime thingHigh riseWaist tieFunctional pocketsRegular fitJust select your usual size","1505695","ABOUT ME
            Soft faux suede
Let's be honest, no one can tell the difference

Main: 100% Polyester.","Missguided","Shorts"
"1572838938-9085","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","GOGUY cutout booty short with buckle hardware in blackSGD$111.16","https://www.asos.com/go-guy/goguy-cutout-booty-short-with-buckle-hardware-in-black/prd/13109729?clr=black&colourWayId=16439833&SearchQuery=&cid=9263","GOGUY cutout booty short with buckle hardware in black","SGD$111.16","Black","They've already got your attention    High-rise waist    Clasp strap detail Printed panels Cut-out sides     Side pockets    Contrast piped trims     Bodycon fitA tight cut to the body","1539790","ABOUT ME
            Slinky, stretchy fabricSuper-smooth feelClings to the body
Body: 100% Polyester.","null","Shorts"
"1572835356-9023","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","& Other Stories fluid shorts in dark floral printSGD$83.37","https://www.asos.com/other-stories/other-stories-fluid-shorts-in-dark-floral-print/prd/12307830?clr=black-floral-print&colourWayId=16373452&SearchQuery=&cid=9263","& Other Stories fluid shorts in dark floral print","SGD$83.37","Black floral print","An alternative to your jeans    Mid-rise waist    Floral print     Side pockets    Regular fit Just select your usual size","1475389","ABOUT ME
            Lightweight viscoseSoft and drapey
Main: 100% Viscose.","& Other Stories","Shorts"
"1572842648-9161","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Tall chino shortSGD$33.35","https://www.asos.com/asos-tall/asos-design-tall-chino-short/prd/10997462?clr=black&colourWayId=16308751&SearchQuery=&cid=9263","ASOS DESIGN Tall chino short","SGD$33.35","Black","A fail-safe pairHigh-rise waistConcealed flyPleat detailsFunctional pockets    Regular fitTrue to sizePart of the Eco Edit","1378433","ABOUT ME
            Cotton twill
We partner with the Better Cotton Initiative to improve cotton farming globallyFor the people who grow it and the environment, tooBet you thought we just made clothes, right?
Main: 98% Cotton, 2% Elastane.","ASOS DESIGN","Tall shorts"
