,brand,title,price,description,colour,material
1431,Dr Denim,Lexy Washed Jeans,S$ 99.00,"- Monochrome washed denim jeans
- Medium rise
- Skinny fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton blend
- Model wears an S and is 174cm tall",Dusty Black,"98% Cotton, 2% Elastane"
1432,Mango,Kim Skinny Push-Up Jeans,S$ 55.90,"- Solid tone skinny push up denim jeans
- Sizing runs one size larger
- Low rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Open Grey,"99% Cotton, 1% Elastane"
1433,ZALORA BASICS,Basic Rolled Up Straight Jeans,S$ 34.90,"- Denim jeans with wash detail
- High rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Turnover hem
- Belt loops
- Cotton",Light Blue,100% Cotton
1434,Violeta by MANGO,Super Slim-Fit Andrea Jeans,S$ 89.90,"- Denim jeans with wash detail
- Low rise
- Slim fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton blend",Black Denim,"98% Cotton, 2% Elastane"
1435,Mango,Straight Cropped Jeans,S$ 59.90,"- Dark-washed cropped denim jeans
- Sizing runs one size larger
- Medium rise
- Straight fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton",Open Blue,100% Cotton
1436,French Connection,Tilly Check 5 Pocket Skinny Jeans,S$ 95.90,"- Checkered print skinny jeans
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Camel Multi,"97% Cotton, 3% Spandex"
1437,TOPSHOP,Mid Blue Rip Jamie Jean,S$ 89.90,"- Mid toned ripped jeans
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size 28S and is 174cm tall",MID DENIM,"94% Cotton, 5% Polyester, 1% Elastane"
1438,ZALORA BASICS,Basic Stretch Jeggings With Zip Detail,S$ 32.90,"- Solid-toned stretchy jeggings
- Medium rise
- Skinny fit
- Elasticized waistband
- False zip pockets
- Rayon blend",Navy,"60% Rayon, 30% Nylon, 10% Spandex"
1439,ONLY,Emma Mid Wide Crop Denim Jeans,S$ 89.00,"- Monochrome toned wide leg crop jeans
- Mid rise
- Relaxed fit
- Front zip with button fastening
- 4 pockets
- Cotton
- Model wears a size 27R and is 175cm tall",Off-White Denim,100% Cotton
1440,ESPRIT,Pants Denim Length Service,S$ 119.95,"- Solid tone stretchy jeans with washed hue
- Sizing runs one size larger
- Mid rise
- Slim fit
- Button and zip fastening
- 5 pocket style
- Cotton blend",Blue Dark Wash,"86% COTTON,13% POLYESTER,1% ELASTANE, GVK826R35-8TJ OCS"
1441,Hollister,High Rise Super Skinny Crop Jeans,S$ 98.00,"- Medium wash skinny jeans
- Sizing runs one size larger
- High rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 1S and is 175cm tall",Medium Patch And Repair,"84% Cotton, 14% Polyester, 2% Elastane"
1442,River Island,Kaia Jeans,S$ 63.90,"- Monochrome toned jeans
- Mid rise
- Skinny fit
- Front zip with button fastening
- 2 pockets
- Polyblend
- Model wears a size 8S and is 173cm tall",Black,"99% Cotton , 1% Elastane"
1443,Miss Selfridge,Ticking Striped Liz Jeans,S$ 86.00,"- Denim stripe skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket design
- Cotton blend
- Model wears a size 8R and is 174cm tall",Blue,[]
1444,[],[],[],[],[],[]
1445,Cotton On,Straight Leg Jeans,S$ 39.99,"- Faded raw hem denim jeans
- High rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size AUS 8 and is 177cm tall",Brooklyn Blue,"81% Cotton, 13% Viscose, 6% Polyester"
1446,Mango,Slouchy Regina Jeans,S$ 59.90,"- Solid tone slouch jeans
- Sizing runs one size larger
- High rise
- Relaxed fit
- Button and zip fastening
- 5 pocket design
- Cotton",Light Beige,100% Cotton
1447,Cotton On,Straight Stretch Jean,S$ 49.99,straight stretch jean,Black,"98% Cotton, 2% Elastane"
1448,Bossini,Slim Fit Low Rise Jeans With Five Pockets,S$ 49.90,"- Slim fit jeans in low-waist 
- Classic 5-pocket design 

- Elasticised waistband 
- Button and zip fastening 
- Belt loops ",Indigo,[]
1449,Mango,Slim-Fit Gisele Jeans,S$ 59.90,"- Washed toned jeans
- Sizing runs one size larger
- Mid rise
- Slim fit
- Front zip with button fastening
- 5 pockets
- Cotton blend",Open Grey,"99% Cotton, 1% Elastane"
1450,GAP,Soft Skinny High Rise Jeans,S$ 94.90,"- Light wash skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Lyocell blend
- Model wears a size 26 REGULAR and is 174cm tall",Blue,[]
1451,Dorothy Perkins,Bleach Frankie,S$ 56.90,"- Bleached denim skinny jeans
- Mid rise
- Skinny fit
- Front zip and button fastening
- Two back pockets
- Cotton blend
- Model wears a UK 8 and is 177cm tall",White,"70% Cotton, 29% Polyester, 1% Elastane"
1452,OVS,Slim-fit Vintage-effect Authentic Denim,S$ 46.90,"- Solid-tone jeans with splitted hem
- Unlined
- Mid rise
- Slim fit
- Front zip and button closure
- 5 pockets
- Cotton blend
- Model wears a size 40 and is 174cm tall",Dark Blue,"99% Cotton, 1% Elastane"
1453,Brave Soul,Lauren High Waist Jeans,S$ 92.90,"- Washed effect denim skinny jeans with ripped detailing
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a UK 8 and is 172cm tall",Denim Blue,[]
1454,Bossini,Loose Fit Vented Cuff Jeans,S$ 49.00,"- Loose fit jeans with vented cuff design 
- Features tassels on cuffs 
- Button and zip fastening 
- Classic 5-pocket design 
- Belt loops ",Blue,[]
1455,Levi's,Levi's® 720 High Rise Super Skinny Jeans,S$ 119.90,"Levi's® signature 'Lot 700' fits are the ultimate look-amazing jeans, designed to flatter, hold and lift—all day, everyday. Levi's® took your favorite high rise and made it skinnier. These jeans are made with special innovative fabric that sculpts, smooths and holds its shape.
-Sits at waist
-Slim through hip and thigh
-Super skinny leg
-High rise
-65% Cotton, 33% Polyester, 2% Elastane
-Machine wash cold, Do not bleach, Tumble dry low, Warm iron if needed, Do not dry clean, Wash and dry inside out with like colors, Liquid detergent is recommended, Do not iron decoration",Black,"-65% Cotton, 33% Polyester, 2% Elastane"
1456,GRLFRND,Karolina High-Rise Skinny Crop(Revolve),S$ 354.00,"100% cotton
Light fading and destroyed detail
Button fly
5-pocket design
Frayed step hem
14 at the knee narrows to 12 at the leg opening",[],[]
1457,A-IN GIRLS,Korean Fashion Skinny Jeans,S$ 261.45,"The latest Korean fashion A-IN Girls million lines Featured
- Import from Korea, smart choice
- Simple match, fashionistas
- Hot new, to wave to the IN
- Country of production varies by product suppliers",blue,Cotton Blend
1458,A-IN GIRLS,Elasticated Waist Washed And Velvet Jeans,S$ 180.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",black,"68% Cotton, 30% Polyester, 2% Spandex"
1459,Something Borrowed,Embroidered Patch Jeans,S$ 44.90,"- Embroidered denim jeans
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Light Blue,"90% Cotton, 10% Polyester"
1460,NA-KD,5 Pocket Jeans,S$ 99.90,"- Monochrome denim jeans
- Medium rise
- Skinny fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Polyblend",White,Polyblend
1461,ESPRIT,Pants Denim Cropped,S$ 64.95,"- Solid tone casual denim jeans
- Sizing runs one size larger
- Mid rise
- Regular fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend
- Model wears a size W2628 and is 178cm tall",Blue Medium Wash,"73% Cotton, 25% Polyester, 2% Elastane"
1462,Vero Moda,Hot Seven Mr Slim Push Up Jeans,S$ 59.00,"- Solid shade slim shape up jeans
- Mid rise
- Slim fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 27S and is 174cm tall",Ponderosa Pine,"97% Cotton, 3% Elastane"
1463,A-IN GIRLS,Elasticated Waist Embroidered Cropped Jeans,S$ 199.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",navy,"74.5% Cotton, 24% Polyester, 1.5% Spandex"
1464,GRLFRND,Jourdan(Revolve),S$ 254.00,"100% cotton
Button fly
5-pocket design
Light fading and whiskering with destroyed detail
Frayed hem",[],[]
1465,TOPSHOP,Petite Button Fly Jamie Jeans,S$ 79.90,"- Solid tone ankle-grazing denim jeans
- High waist
- Slim fit
- Front button fastening
- Cotton blend",BLEACH,"92% Cotton, 6% Elastomultiester, 2% Elastane"
1466,Violeta by MANGO,Plus Size Slim-Fit Jullie Jeans,S$ 55.90,"- Monochrome slim fit jeans
- Mid rise
- Slim fit
- Button and zip fastening
- 5 pocket style
- Cotton blend",Black,"72% Cotton, 25% Polyester, 3% Elastane"
1467,TOPSHOP,Mid Blue Tokyo Mom Jeans,S$ 106.00,"- Washed jeans with rip detail
- Medium rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton
- Model wears a size 26S and is 173cm tall",Mid Denim,100% Cotton
1468,MKY Clothing,Low Waist Skinny Jeans,S$ 48.00,"Low Waist Skinny Jeans by MKY Clothing.

- low waist skinny jeans
- strech denim
- side pocket
- denim
- regular fit",Navy,Denim
1469,Dorothy Perkins,Khaki Utility Jeans,S$ 69.90,"- Solid shade utility denim jeans
- Medium rise
- Regular fit
- Button & zip fastening
- 2 side pockets, 2 cargo pockets
- Belt loops
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Green,"56% Cotton, 19% Polyester, 14% Lyocell, 10% Rayon, 1% Elastane"
1470,Dorothy Perkins,Indigo Authentic Alex Jean,S$ 79.90,"- Vintage high stretch skinny jeans
- Unlined
- Mid rise
- Skinny fit
- Front zip and button closure
- 5-pocket design
- Cotton blend
- Model wears a UK 8 and is 174cm tall",INDIGO,[]
1471,ESPRIT,Classic Black Jeans,S$ 99.95,"- Solid tone casual plain jeans
- Sizing runs one size larger
- Mid rise
- Regular fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend
- Model wears a size W3628 and is 178cm tall",Black,"63% Lyocell, 29% Cotton, 6% Elastomultiester, 2% Elastane"
1472,Calvin Klein,Calvin Klein Straight High Rise Jeans With Tapes,S$ 349.00,This pair of high-rise CKJ Jeans with straight legs is highlighted by contrastive tapes along the side seams. With button fly made of signature ck metal buttons; classic 5-pocket style. The side seams of the legs are decorated with a contrastive tape.,Khaki Spectre Y,[]
1473,GAP,Legging Ankle Camo,S$ 94.90,"- Camo printed jeggings
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 PETITE and is 174cm tall",Green Camo,"73% Cotton, 17% Polyester, 9% Rayon, 1% Spandex"
1474,Lara,Women Drawstring Wide Leg Ankle-length Pants,S$ 102.00,"- New products
- Easy to mix and match
- Comfortable fabrics",[],[]
1475,GRLFRND,Abbey(Revolve),S$ 325.00,"100% cotton
Light fading and distressed detail
Button fly
5-pocket design
Asymmetrical front waist
16 at the knee narrows to 12 at the leg opening",[],[]
1476,Cotton On,Mom Jean,S$ 49.99,"HIGH RISE SLIM JEAN

The Mom Jean has officially reached cult status. This authentic vintage fit has a flattering high waist and tapered leg. Made from rigid denim, they'll ll feel snug at first and get better with each wear as they shape to your body. Find your new fave in our range of throwback washes.

- High rise, sits above hips
- Authentic vintage look
- Rigid denim shapes to your body with each wear
- Fitted through hips and thigh with a tapered leg
- Ankle grazer length",Blue,100% Cotton
1477,FOREVER 21,Sculpted High-Rise Skinny Jeans,S$ 52.90,"- Solid tone skinny ripped jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend",Dark Denim,"92% Cotton, 6% Elasterell, 2% Spandex/Elastane"
1478,Miss Selfridge,MID BLUE LIZZIE HIGH WAIST SUPER SKINNY JEANS,S$ 86.90,"- Washed skinny jeans with whisker detail
- Unlined
- High rise
- Skinny fit
- Front zip and button closure
- 5-pocket design
- Cotton blend
- Model wears a size 8R and is 174cm tall",BLUE,"91% Cotton, 7% Polyester, 2% Elastane"
1479,ESPRIT,Crop Skinny Denim Jeans,S$ 69.95,"- Faded raw hem denim skinny jeans
- Sizing runs one size larger
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size W2626 and is 175cm tall",Black Medium Wash,"98% Cotton, 2% Elastane"
1480,GAP,Highrise Favorite Jegging,S$ 108.90,"- Solid tone lightly ripped jeans
- High rise
- Skinny fit
- Button fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 in and is 176cm tall",Light Destroy,"68% Cotton, 21% Polyester, 9% Rayon, 2% Spandex"
1481,Miss Selfridge,Petite Lizzie High Waist Tan Animal Print Jeans,S$ 99.90,"- Animal printed jeans
- High rise
- Slim fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears an S and is 173cm tall",Brown,[]
1482,GRLFRND,Karolina(Revolve),S$ 325.00,"Cotton blend
Button fly
5-pocket design
14 at the knee narrows to 12 at the leg opening",[],[]
1483,Cotton On,Mid Rise Super Stretch Jean,S$ 29.99,"mid rise super stretch jean

Super Stretch, Mid Rise, Denim",Blue,"72% Cotton, 26% Poly, 2% Elastane"
1484,Mango,Skinny Jeans,S$ 45.90,"- Denim straight cut jeans
- Sizing runs one size larger
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pocket style
- Cotton blend",Black,"81% Cotton, 12% Polyester, 5% Viscose, 2% Elastane"
1485,NA-KD,Camo Skinny Jeans,S$ 90.90,"- Cami print skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend",Camo,Blend
1486,Mango,Slim-Fit Gisele Jeans,S$ 59.90,"- High-waisted slim fit jeans
- Sizing runs one size larger
- High rise
- Slim fit
- Front zip and button closure
- 5-pocket design
- Cotton blend",Open Blue,"99% Cotton, 1% Elastane"
1487,TOPSHOP,Petite Black Let Hem Joni Jeans,S$ 73.90,"- Solid tone ripped hem skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 2 pocket design
- Cotton blend
- Model wears a size 26 and is 174cm tall",Black,"68% Cotton, 29% Polyester, 3% Elastane"
1488,TOPSHOP,Moto Red Jamie Jeans,S$ 83.90,"- Denim ankle grazing skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket design
- Cotton blend
- Model wears a size 25S and is 176cm tall",Red,"91% Cotton, 6% Polyester, 3% Elastane"
1489,Cotton On,Mid Rise Wide Leg Crop Jeans,S$ 39.99,"- Monochrome cropped denim jeans
- Medium rise
- Relaxed fit
- Button & zip fastening
- 4-pocket style
- Belt loops
- Wide legs
- Cotton
- Model wears a size AUS 8 and is 174cm tall",Washed Black D-Ring Waist Tie,100% Cotton
1490,TOPSHOP,Bleach Mom Jeans,S$ 96.90,"- Washed jeans with rip detail
- Medium rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton
- Model wears a size 26S and is 173cm tall",Bleach,100% Cotton
1491,Something Borrowed,Ripped Jeans,S$ 39.90,"- Denim jeans with no belt loops
- High rise
- Regular fit
- Zip-fly and button fastening
- 5 pockets
- Cotton",Dark Indigo Wash,85% Cotton 15% Polyester
1492,Mango,Cargo Jeans,S$ 59.90,"- Raw hem cargo style jeans
- Sizing runs one size larger
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- 2 side cargo pockets
- Cotton blend",Black Denim,"98% Cotton, 2% Elastane"
1493,A-IN GIRLS,Elasticated Waist Washed Jeans,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"76% cotton, 19% polyester, 3.5% viscose, 1.5% spandex"
1494,Lara,Women Drawstring Wide Leg Ankle-length Pants,S$ 102.00,"- New products
- Easy to mix and match
- Comfortable fabrics",[],[]
1495,Mango,Straight Crop Sayana Jeans,S$ 59.90,"- Faded straight crop denim jeans with frayed hem
- Sizing runs one size larger
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Organic cotton",Open Grey,100% Organic Cotton
1496,ICHI,Iherin Izaro Slim Concrete Blue Jeans,S$ 85.90,"- Golden stitch detail jeans
- Mid rise
- Slim fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 in and is 173cm tall",Concrete Blue,98% Cotton 2% Elastane
1497,Cotton On,Mid Rise Wide Leg Crop Jeans,S$ 39.99,"- Dark toned wide leg cropped jeans
- Mid rise
- Relaxed fit
- Button and zip fastening
- Cotton
- Model wears a size AUS 8 and is 174cm tall",Dark Blue D-Ring Waist Tie,100% Cotton
1498,Something Borrowed,Trims Detail Skinny Jeans,S$ 49.90,"- Denim jeans with contrast sides
- Medium rise
- Skinny fit
- Button & zip fastening
- 4-pocket style
- Frayed hem
- Belt loops
- Cotton blend",Light Blue,98% Cotton 2% Polyester
1499,Guess,Guess 1981 Cuffed High-Rise Jeans,S$ 189.00,"- Light toned jeans
- High rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size 25 and is 175cm tall",Blue,"92% Cotton, 6% Elastomultiester, 2% Elastane"
1500,Guess,Classic 1981 High-Rise Cropped Flare Jeans,S$ 159.00,"- Washed effect cropped flared hem jeans
- High rise
- Flared fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 26 in and is 174cm tall",Navy,"73% Cotton, 20% Lyocell, 5% Elasterrell, 2% Spandex"
1501,LC Waikiki,Slim-Fit 2-Pocket Jeans,S$ 26.90,"- Solid tone slim denim jeans
- High rise
- Unlined
- Slim fit
- Button and zip fastening
- 2 back pockets
- Cotton blend
- Model wears a size 40R and is 174cm tall",Blue,"68% Cotton, 30% Polyester, 2% Elastane"
1502,OVS,Super Skinny Jeans,S$ 46.90,"- Solid tone skinny jeans
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Lyocell blend
- Model wears a size 40 and is 174cm tall",Potpourri,"68% Lyocell, 23% Cotton, 7% Polyester, 2% Elastane"
1503,Mango,High Waist Acid Jeans,S$ 89.90,"- Faded waist sash jeans
- Sizing runs one size larger
- High rise
- Unlined
- Regular fit
- Zip and waist sash fastening
- Four pocket style
- Cotton",Open Blue,100% Cotton
1504,Lovers + Friends,Mason High Rise Skinny Jean(Revolve),S$ 239.00,"98% cotton 2% elastane
14 in the knee narrows to 9 at the leg opening",[],[]
1505,Something Borrowed,Frayed Hem Drawstring Denim Culottes,S$ 49.90,"- Frayed hem denim culottes with contrast drawstring
- High rise
- Relaxed fit
- Front zip and button fastening with elasticated waistband
- Two side pockets
- Cotton blend",Mid Blue,90% Cotton 10% Polyester
1506,A-IN GIRLS,Korean Slim Package Hip Fashion Hole Jeans,S$ 313.95,"The latest Korean fashion A-IN Girls million lines Featured
- Import from Korea, smart choice
- Simple match, fashionistas
- Hot new, to wave to the IN
- Country of production varies by product suppliers",blue,Cotton Blend
1507,Lovers + Friends,Ricky(Revolve),S$ 239.00,"100% cotton
Light fading and distressed detail
Zip fly with button closure
5-pocket design
12 at the knee narrows to 9 at the leg opening
Made in USA",Blue,[]
1508,Violeta by MANGO,Plus Size High Waist Tania Jeggings,S$ 55.90,"- Faded slim denim jeggings
- High rise
- Unlined
- Slim fit
- Zip and button fastening
- 2 back pockets
- Cotton blend",Open Grey,"73% Cotton, 25% Polyester, 2% Elastane"
1509,ZALORA,Denim High Waisted Minimalism Skinny Jeans,S$ 34.90,"- Solid tone skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 4 pocket design
- Cotton blend",Charcoal,70% Cotton 28% Polyester 2% Spandex Woven
1510,Violeta by MANGO,Plus Size Flared Jeans,S$ 89.90,"- Denim flared leg jeans
- High rise
- Flared fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Open Blue,"99% Cotton, 1% Elastane"
1511,Dorothy Perkins,Black Rip Mom Jeans,S$ 69.90,"- Solid tone mom jeans with ripped detail
- Unlined
- Mid rise
- Mom fit
- Front zip and button closure
- 5-pocket design
- Cotton blend
- Model wears a UK 8 and is 174cm tall",BLACK,"99% Cotton, 1% Elastane"
1512,Dr Denim,Taylor Skinny Jeans,S$ 119.00,"- Denim skinny jeans with zip hem detail
- High rise
- Skinny fit
- Front zip and button fastening
- Four-pocket design
- Cotton blend
- Model wears a size W2626 and is 177cm tall",Black Logo,"98% Cotton, 2% Elastane"
1513,NA-KD,Mom Jeans,S$ 99.90,"- Monochrome toned mom jeans
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend",Black,Cotton blend
1514,Glamorous,Distress High Waist Straight Jeans,S$ 70.90,"- Dark wash ripped straight-legged jeans
- High rise
- Regular fit
- Button and zip fastening
- 5 pocket design
- Cotton
- Model wears an S and is 175cm tall",Dark Blue Wash,100% Cotton
1515,TOPSHOP,Black Acid Jamie Jeans,S$ 89.90,"- Acid wash denim skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend",Black,"93% Cotton, 5% Polyester, 2% Elastane"
1516,Brave Soul,Brad Skinny Fit Jean With Raw Hem,S$ 85.90,"- Faded denim skinny jeans with raw hem detail
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a UK 8 and is 174cm tall",Black,"99% Cotton, 1% Elastane"
1517,Dorothy Perkins,Regular White Shaping Jean,S$ 79.90,"- Faded lift illusion denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a UK 8 and is 174cm tall",White,"86% Cotton, 12% Polyester, 2% Lycra/Elastane"
1518,Pepe Jeans,Dua Lipa X Pepe Jeans Collections Betty Black Jeans,S$ 150.90,"- In collaboration with Dua Lipa
- Faded high waist jeans
- High rise
- Regular fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 in and is 173cm tall",Denim,"99% Cotton, 1% Elastane"
1519,Dr Denim,Kissy Skinny Jeans,S$ 79.00,"- Denim skinny jeans
- Low rise
- Skinny fit
- Front zip and button fastening
- Two side pockets
- Cotton blend
- Model wears an S and is 177cm tall",2nd Hand Light,"98% Cotton, 2% Elastane"
1520,ESPRIT,Mid Rise Jeans,S$ 99.95,"- Dark wash denim jeans
- Sizing runs one size larger
- Mid rise
- Regular fit
- Button and zip fastening
- 5 pocket style
- Cotton",Black Dark Wash,100% Cotton
1521,Hollister,High Rise Super Skinny Crop Jeans,S$ 98.00,"- Medium wash skinny jeans
- Sizing runs one size larger
- High rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 1S and is 175cm tall",Medium Patch And Repair,"84% Cotton, 14% Polyester, 2% Elastane"
1522,GAP,Soft Skinny Creek Jeans,S$ 92.90,"- Medium wash skinny jeans
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Lyocell blend
- Model wears a size 26 REGULAR and is 174cm tall",Blue,"66% Lyocell, 20% Polyester, 12% Viscose Rayon, 2% Elastane"
1523,Guess,Animalier Bottom Skinny Jeans,S$ 209.00,"- Animal print hem denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size 28 in and is 173cm tall",Blue,"66% Cotton, 31% Polyester, 3% Spandex"
1524,MISSGUIDED,Acid Wash Vice High Waisted Skinny Jeans,S$ 54.90,"- Faded denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- 2 back pockets
- Cotton blend",Faded Purple,"73% Cotton, 25% Polyester, 2% Elastane"
1525,ESPRIT,Denim Skinny Jeans,S$ 99.95,"- Dark wash denim skinny jeans with frayed hem
- Sizing runs one size larger
- Mid rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size W2628 and is 174cm tall",Blue Dark Wash,[]
1526,Something Borrowed,Ripped Distressed Straight Jeans,S$ 54.90,"- Ripped detailing denim straight jeans with frayed hem
- High rise
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend",Blue,90% Cotton 10% Polyester
1527,superdown,Fara Distressed Denim Pant(Revolve),S$ 88.00,"Self: 100% cottonLining: 100% poly
Hand wash cold
Zip fly with button closure
5-pocket design
Intentionally destroyed areas throughout
Frayed hem",[],[]
1528,TOPSHOP,Bleach Button Fly Jamie Jeans,S$ 96.90,"- Faded denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button fly fastening
- Five pocket style
- Cotton blend",Bleach,"92% Cotton, 6% Polyester, 2% Elastane"
1529,TOPSHOP,Petite Grey Mom Jeans,S$ 89.90,"- Faded tapered leg denim mom jeans
- High rise
- Unlined
- Regular fit
- Button fastening
- Five pocket style
- Cotton",Black,100% Cotton
1530,Guess,Guess Classic 1981 High-Rise Cropped Flare Jeans,S$ 159.00,"- Ripped jeans with flare hem
- High rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears an S and is 175cm tall",White,"73% Cotton, 20% Lyocell, 5% Elasterrell, 2% Elastane"
1531,ZALORA BASICS,Basic Slit Jeans,S$ 34.90,"- Denim jeans with rip detail
- Medium rise
- Skinny fit
- Button & zip fastening
- 5-pocket style
- Turnover hem
- Belt loops
- Cotton blend",Mid Blue,75% Cotton 23% Polyester 2% Spandex
1532,Cotton On,Mid Rise Grazer Skinnies,S$ 39.99,"- Ankle grazer skinny jeans with ripped detail
- Mid rise
- Skinny fit
- Front button and zip fastening
- Five pocket style
- Distressed elements
- Cotton blend
- Model wears a size AUS 8 and is174cm< tall",Authentic Blue Rips,"83% Cotton, 15% Polyester, 2% Elastane"
1533,Dorothy Perkins,Petite Midwash Harper Jean,S$ 63.90,"- Solid tone slim jeans
- High rise
- Slim fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a UK 8 and is 173cm tall",BLUE,"99% Cotton, 1% Lycra/Elastane"
1534,Dr Denim,Edie Cropped Jeans,S$ 119.00,"- Denim cropped jeans
- High rise
- Slim fit
- Front zip and button fastening
- Five-pocket design
- Cotton blend
- Model wears a size W2626 and is 177cm tall",Void Blue,"98% Cotton, 2% Elastane"
1535,Calvin Klein,022 5 Pocket Body Jeans - Calvin Klein Jeans,S$ 299.00,"- Washed effect denim slim jeans
- Low rise
- Slim fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 26 in and is 175cm tall",Halton Dark Red,"60% Cotton, 25% Polyester, 13% Lyocell, 2% Elastane"
1536,TOPSHOP,Mid Blue Jagged Hem Jamie Jeans,S$ 79.90,"- Skinny jeans with ripped hem detail
- Unlined
- High rise
- Skinny fit
- Front zip and button closure
- 5-pocket design
- Cotton blend
- Model wears a size 26S and is 176cm tall",Mid Denim,"92% Cotton, 6% Polyester, 2% Elastane"
1537,Cotton On,Mid Rise Grazer Skinny Jeans,S$ 39.99,"- Ripped denim skinny jeans
- Mid rise
- Skinny fit
- Front button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size AUS 8 and is 173cm tall",Berkley Blue Rips,"98% Cotton, 2% Elastane"
1538,ESPRIT,Denim Length Service Pants,S$ 89.95,"- Slight fade denim jeggings
- Sizing runs one size larger
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size W2828 and is 180cm tall",Black,"82% Cotton, 16% Polyester, 2% Elastodiene"
