,brand,title,price,description,colour,material
0,PETRA,Stella Skirt,S$ 80.90,"- Floral maxi skirt with layered ruffles
- Unlined
- High waist
- Regular fit
- Elasticised waistband
- Rear zip fastening
- Chiffon crepe
- Model wears an S and is 175cm tall",Navy/white,[]
1,A-IN GIRLS,New Loose Waist Stripes Half Skirt,S$ 183.75,"The latest Korean fashion hot selection
- Korean fashion, smart choice
- easy to match, fashion up to people
- hot new, to the tide to IN
- The product is manufactured differently depending on the supplier",blue,"70% cotton, 30% polyester"
2,Dorothy Perkins,Check Skirt,S$ 69.90,"- Checkered print midi skirt
- Lined
- Mid rise
- Regular fit
- Back zip fastening
- Side pockets
- Polyblend
- Model wears a UK 8 and is 172cm tall",MULTI BRIGHT,"95% Polyester, 5% Viscose"
3,Dorothy Perkins,Black And Ochre Check Mini Skirt,S$ 69.90,"- Houndstooth print mini skirt
- Lined
- High rise
- Regular fit
- Side zip closure
- Polyblend
- Model wears a UK 8 and is 174cm tall",MULTI BRIGHT,"66% Polyester, 22% Acrylic, 6% Viscose, 5% Nylon, 1% Wool"
4,Cotton On,Oak Check Mini Skirt,S$ 34.99,"- Checkered skirt with slit
- Unlined
- Medium rise
- Regular fit
- Back zip fastening
- Side hem split
- Polyblend
- Model wears an S and is 177cm tall",Laura Check Red Mahogany,"86% Polyester, 14% Viscose"
5,ZALORA,High Waist Skirt With Front Slit,S$ 39.90,"- Solid tone skirt with split hem
- Unlined
- High waist
- Regular fit
- Rear zip fastening
- Polyester",Forest Green,100% Polyester
6,ZALORA,Paperbag Midi Skirt,S$ 39.90,"- Solid tone tie front midi skirt
- Unlined
- High rise
- Regular fit
- Front zip and hook closure
- Self tie fastening
- 2 side pockets
- 2 back pockets
- Viscose blend",Beige,69% Viscose 26% Polyamide 5% Spandex
7,Lubna,Frill Rib Knit Co-ord,S$ 49.90,"Top
- Solid tone ribbed long sleeve roll neck top
- Unlined
- Turtle neckline
- Regular fit
- Polyblend

Bottom
- Solid tone ribbed maxi skirt
- Unlined
- Mid rise
- Regular fit
- Elastic waistband
- Polyblend",Pink,95% Polyester 5% Elastane Woven
8,Mango,Printed Mini Skirt,S$ 49.00,"- All over embroidered print mini skirt
- Sizing runs one size larger
- Unlined
- Mid rise
- Regular fit
- Back zip fastening
- Viscose",Black,100% Viscose
9,Vero Moda,Awarddora Below Knee Coated Skirt,S$ 69.00,"- Solid tone faux leather midi skirt with decorative buttons
- Unlined
- High rise
- Regular fit
- Back zip closure
- 1 front pocket
- Polyester- Polyurethane coated
- Model wears an S and is 173cm tall",Black,100% Polyester- Polyurethane coated
10,Mango,Tweed Mini Skirt,S$ 59.90,"- Tweed texture decorative button mini skirt
- Sizing runs one size larger
- Lined
- Mid rise
- Regular fit
- Back zip fastening
- Polyblend
- Model wears a size 34 and is 173cm tall",Black,"37% Polyester, 37% Cotton, 14% Acrylic, 10% Viscose, 2% Elastane"
11,FOREVER 21,Zippered Corduroy Mini Skirt,S$ 35.00,"- Solid shade corduroy A-line mini skirt
- Regular fit
- Front zip fastening
- Cotton",Black,100% Cotton
12,FOREVER 21,Contrast-Stitch Denim Mini Skirt,S$ 35.00,"- Contrast stitching denim mini skirt with raw hem
- Unlined
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton",Black/white,100% Cotton
13,Dorothy Perkins,Mini Dot Half Pleat Skirt,S$ 79.90,"- Polka dot print midi skirt with pleated bottom
- Unlined
- High rise
- Regular fit
- Side zip closure
- Polyblend
- Model wears a UK 6 and is 174cm tall",RED,"95% Polyester, 5% Elastane"
14,Its Me,Retro Wave Point Ruffled Skirt,S$ 225.00,"- A-Line Version
- Medium-High Waist Design
- Rear Elastic Waist
- Fashion Polka-Dot Elements
- Concealed Zipper On The Right
- Ruffled Skirt
- Have Lining","orange,white","Fabric: 100% polyester fiber; lining: 90.5% polyester fiber, 9.5% spandex;"
15,ZALORA,A-line Skirt With Buttons,S$ 39.90,"- Wrap faux leather mini skirt
- Unlined
- High waist
- Regular fit
- Snap button fastening
- Polyvinyl blend",Olive,71.5% Polyvinyl 20.5% Polyester 8% Polyurethane
16,ZALORA,Super High Waisted Skirt With Self Tie Belt,S$ 39.90,"- Solid tone paperbag midi skirt
- Unlined
- High rise
- Regular fit
- Back zip and waist sash fastening
- Polyester",Forest Green,100% Polyester Woven
17,Mango,Polka Dots Midi Skirt,S$ 59.90,"- Polka dot print flared midi skirt
- Sizing runs one size larger
- Unlined
- Mid rise
- Regular fit
- Back zip fastening
- Polyester",Black,100% Polyester
18,Pieces,Irine High Waist Pencil Skirt,S$ 39.00,"- Rib panel casual mini skirt
- Unlined
- High rise
- Regular fit
- Elasticised waistband
- Viscose blend
- Model wears an S and is 175cm tall",Black,"68% Viscose, 27% Nylon, 5% Elastane"
19,WAREHOUSE,Metallic Pleated Skirt,S$ 99.00,"- Pleated midi skirt with metallic finish 
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Polyblend
- Model wears a UK 8 and is 173cm tall",Silver,"53% Polyester, 47% Metallic Fibre LINING: 100% Polyester"
20,Lubna,Frill Rib Knit Co-ord,S$ 49.90,"Top
- Solid tone ribbed long sleeve roll neck top
- Unlined
- Turtle neckline
- Regular fit
- Polyblend

Bottom
- Solid tone ribbed maxi skirt
- Unlined
- Mid rise
- Regular fit
- Elastic waistband
- Polyblend",Black,95% Polyester 5% Elastane Woven
21,Pepe Jeans,Dua Lipa X Pepe Jeans Collections Mia Denim Skirt,S$ 111.90,"- In collaboration with Dua Lipa
- Contrast seams mini skirt
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- 4 pockets
- Cotton blend
- Model wears an S and is 173cm tall",Denim,"94% Cotton, 4% Polyester, 2% Elastane"
22,Cotton On,Oak Check Mini Skirt,S$ 34.99,"- Checkered skirt with slit
- Unlined
- Medium rise
- Regular fit
- Back zip fastening
- Front hem split
- Polyester blend
- Model wears an S and is 177cm tall",Lexi Check Black,"86% Polyester, 14% Viscose"
23,Mango,Faux-leather Skirt,S$ 45.90,"- Solid toned faux leather mini skirt
- Sizing runs one size larger
- Mid rise
- Unlined
- Regular fit
- Zip fastening
- Polyester",Black,100% Polyester
24,Mango,Linen Midi Skirt,S$ 89.90,"- Solid tone waist tie midi skirt
- Sizing runs one size larger
- Unlined
- Mid rise
- Regular fit
- Back zip and removable waist tie fastening
- Viscose blend",Sand,"52% Viscose, 48% Linen"
25,TOPSHOP,Burgundy Vinyl Crocodile Print Midi Skirt,S$ 99.90,"- Crocodile textured midi skirt
- High rise
- Regular fit
- Button fastening
- Polyurethane",BURGUNDY,Garment: Polyurethane(100%)
26,Boohoo,Ruffle Hem Floral Midi Skirt,S$ 46.90,"- All over print high waisted midi skirt with ruffle detail
- High rise
- Regular fit
- Polyester",Black,100% Polyester
27,ZALORA,Trumpet Mid Skirt,S$ 44.90,"- Solid hue midi skirt
- Mid rise
- Regular fit
- Zip fastening
- Polyblend",Fuschia,97% Polyester 3% Spandex Woven
28,Lubna,Front Buttoned Pocket Skirt,S$ 28.90,"- Solid shade button front maxi skirt with pockets
- Unlined
- Flared fit
- Side zip fastening
- Two front pockets
- Polyester",Army Green,100% Polyester
29,ZALORA,Colourblock A-line Skirt,S$ 39.90,"- Two tone midi skirt
- Unlined
- High rise
- Regular fit
- Side zip closure
- Polyester",Navy/Multi,100% Polyester Woven
30,WAREHOUSE,INT CHEVRON STRIPE MIDI SKIRT,S$ 99.00,"- Chevron stripe print pleated midi skirt
- Lined
- Regular fit
- Side zip fastening
- Polyester
- Model wears a UK 8 and is 172cm tall",Black Stripe,MAIN: 100% Viscose
31,Vero Moda,My Mini Skirt,S$ 19.00,"- Organic cotton mini skirt
- Mid rise
- Unlined
- Slim fit
- Elasticated waist
- Cotton blend
- Model wears an S and is 173cm tall",Black,"95% Organic Cotton, 5% Elastane"
32,TOPSHOP,Petite Black Floral Midi Skirt,S$ 79.90,"- Midi skirt with allover print
- High waist
- Regular fit
- Polyester",Black,100% Polyester
33,Dorothy Perkins,Navy Pinstripe Wrap Skirt,S$ 69.90,"- Stripe print formal pencil skirt
- High rise
- Pencil fit
- Polyblend",NAVY BLUE,"97% Polyester, 3% Viscose"
34,JACQUELINE DE YONG,Piper Denim Skirt,S$ 39.00,"- Contrast seam faded denim mini skirt
- Unlined
- Mid rise
- Regular fit
- Button and zip fastening
- Five pocket style
- Cotton
- Model wears a size 36 and is 173cm tall",Medium Blue Denim,100% Cotton
35,Brave Soul,Multi Print Skirt,S$ 49.90,"- Floral print midi skirt with split hem detail
- Unlined
- High rise
- Regular fit
- Back zip closure
- Polyester
- Model wears an S and is 174cm tall",Black/Green Combo,100% Viscose
36,Supre,Ashley Button Through Denim Skirt,S$ 40.00,"- Solid-colour A-line denim skirt
- High rise
- Regular fit
- Front button fastening
- 2 pockets
- Cotton blend
- Model wears a size AUS 8 and is 170cm tall",Original Blue,"70% Cotton, 25% Polyester, 5% Elastane"
37,TOPSHOP,A19: CLEAN BLK HWSL,S$ 69.90,"- Monochrome toned denim mini skirt
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton
- Model wears a UK 8 and is 174cm tall",ENONE/DUMP,100% Cotton
38,ZALORA,High Waist Skirt With Front Slit,S$ 39.90,"- Solid tone skirt with split hem
- Unlined
- High waist
- Regular fit
- Rear zip fastening
- Polyester",Beige,100% Polyester
39,Eyescream,Utility Pencil Midi Skirt,S$ 43.90,"- Waist belted asymmetrical hem pencil midi skirt
- Unlined
- Mid rise
- Regular fit
- Zip and waist belt fastening
- 2 front side pockets
- Cotton blend",Khaki,Cotton Blend
40,ZALORA,Colourblock A-line Skirt,S$ 39.90,"- Two tone midi skirt
- Unlined
- High rise
- Regular fit
- Side zip closure
- Polyester",Dusty Mint/Off White,100% Polyester Woven
41,ZALORA,Ruffles Detail Midi Skirt,S$ 39.90,"- Printed skirt with ruffle trim
- Unlined
- Medium rise
- Regular fit
- Side zip fastening
- Hem with frill
- Polyester",Mustard/White,100% Polyester
42,Dorothy Perkins,Button Pencil Skirt,S$ 69.90,"- Solid tone pencil skirt with metallic button detail
- Unlined
- High rise
- Pencil fit
- Elastic waistband
- Polyblend
- Model wears a UK 8 and is 178cm tall",Black,"96% Polyester, 4% Elastane"
43,TOPSHOP,Nude Full Circle Vinyl Skirt,S$ 109.00,"- Midi skirt with metal loop detail
- High waist
- Regular fit
- Polyurethane",Nude,100% Polyurethane
44,ZALORA BASICS,Basic Side Buttons Swing Skirt,S$ 24.90,"- Solid tone button detail mini skirt
- Unlined
- Mid rise
- Regular fit
- Side zip fastening
- Polyester",Black,100% Polyester Woven
45,Ezzati Amira,Fringed Puffy Skirt,S$ 133.90,"- All over fringe embroidered puffy maxi skirt
- Unlined
- Mid rise
- Regular fit
- Side zip fastening
- Comes with detachable pocket bag
- Taffeta",Navy,Taffeta
46,Mango,Checked Pleated Skirt,S$ 99.90,"- Checkered print pleated midi skirt
- Sizing runs one size larger
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Polyblend",Green,"94% Polyester, 6% Elastane"
47,ZALORA,EVENING Co-Ord High Waist Bodycon Skirt,S$ 39.90,"- Solid tone slit detail midi skirt
- Unlined
- High rise
- Slim fit
- Back zip fastening
- Polyester",Black,100% Polyester Woven
48,ZALORA BASICS,Basic Back Split Maxi Skirt,S$ 29.90,"- Flowy skirt with contrast trim
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- Back hem split
- Polyester",Ice Grey/Black Contrast,100% Polyester
49,River Island,Boucle Pocket Mini Skirt,S$ 55.00,"- Boucle textured mini skirt
- Unlined
- Mid rise
- Regular fit
- Back zip fastening
- Polyblend
- Model wears a UK 8 and is 176cm tall",Cream,"50% Polyester, 39% Cotton, 10% Viscose, 1% Metallic Fibre"
50,ZALORA BASICS,Basic Wrap Maxi Skirt,S$ 34.90,"- Solid shade maxi wrap skirt with asymmetrical hem
- Unlined
- Relaxed fit
- Self tie fastening
- Polyester",Black,50% Rayon 45% Polyester 5% Spandex Knit
51,Dorothy Perkins,Tan A-Line Cord Midi Skirt,S$ 69.90,"- Solid tone corduroy midi skirt with split detail
- Lined
- High rise
- Regular fit
- Back zip closure
- Cotton blend
- Model wears a UK 8 and is 172cm tall",BROWN,"98% Cotton, 2% Elastane"
52,Brave Soul,Co-Ords Midi Length Skirt And Loose Fit Roll Neck Jumper,S$ 97.90,"Top
- Solid tone knit textured jumper
- High neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic blend

Bottom
- Solid tone knit textured slit midi skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Acrylic blend
- Model wears an S and is 173cm tall",Ivory,[]
53,ZALORA BASICS,Basic Asymmetric Button Midi Skirt,S$ 29.90,"- Solid tone tort button asymmetrical midi skirt
- Unlined
- Mid rise
- Regular fit
- Back zip fastening
- Polyblend",Plum,95% Polyester 5% Spandex
54,Boohoo,2 Pack Micro Mini Denim Skirt,S$ 66.90,"- Denim mini skirt
- Mid rise
- Regular fit
- Front zip with button fastening
- Five-pocket style
- Cotton blend
- Pack of 2
- Model wears a UK 8 and is 174cm tall",Blue/Black,"95% Cotton, 5% Elastane"
55,WAREHOUSE,Dogtooth Print Pleated Skirt,S$ 79.00,"- Houndstooth print pleated midi skirt
- Unlined
- Flared fit
- Side zip fastening
- Polyester
- Model wears a UK 8 and is 173cm tall",Neutral Print,[]
56,Dorothy Perkins,Petite Black PU Mini Skirt,S$ 49.90,"- Monochrome faux leather skirt
- Medium rise
- Regular fit
- Back zip fastening
- Polyurethane",Black,100% Polyurethane
57,Mango,Midi Satin Skirt,S$ 59.90,"- Solid shade satin wrap skirt
- Sizing runs one size larger
- Medium rise
- Regular fit
- Side zip fastening
- Flared hem
- Viscose blend",Natural White,"55% Viscose, 45% Polyester"
58,Mango,Long Floral Skirt,S$ 89.90,"- Floral print flowy maxi skirt
- Sizing runs one size larger
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Viscose",Black,100% Viscose
59,Mango,Sequin Skirt,S$ 89.90,"- Sequin embellished midi skirt
- Sizing runs one size larger
- Lined
- Mid rise
- Regular fit
- Side zip fastening
- Polyester
- Model wears an S and is 175cm tall",Light Beige,100% Polyester
60,ZALORA BASICS,Basic Jersey Wrap Skirt,S$ 24.90,"- Solid tone wrap mini skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Rayon blend",Forest,"95% Rayon, 5% Spandex"
61,ZALORA,Paperbag Midi Skirt,S$ 39.90,"- Solid tone tie front midi skirt
- Unlined
- High rise
- Regular fit
- Front zip and hook closure
- Self tie fastening
- 2 side pockets
- 2 back pockets
- Viscose blend",Green,69% Viscose 26% Polyamide 5% Spandex
62,Mango,Buttoned Corduroy Skirt,S$ 45.90,"- Button front corduroy mini skirt
- Sizing runs one size larger
- Unlined
- Regular fit
- Front button fastening
- Cotton blend",Brown,"98% Cotton, 2% Elastane"
63,Mango,Polka Dots Midi Skirt,S$ 59.90,"- Polka dot print flowy midi skirt
- Sizing runs one size larger
- Unlined
- Mid rise
- Regular fit
- Side zip fastening
- Polyester",Green,100% Polyester
64,Something Borrowed,Button Down Waist Tie Midi Skirt,S$ 39.90,"- Solid toned midi skirt with waist tie sash
- Mid rise
- Unlined
- Regular fit
- Button fastening
- 2 pockets
- Cotton",Ice Grey,100% Cotton Woven
65,ZALORA,Colourblock A-line Skirt,S$ 39.90,"- Two tone midi skirt
- Unlined
- High rise
- Regular fit
- Side zip closure
- Polyester",Black/Off White,100% Polyester Woven
66,ZALORA BASICS,Basic Back Split Maxi Skirt,S$ 29.90,"- Flowy skirt with contrast trim
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- Back hem split
- Polyester",Black/White Contrast,100% Polyester
67,ZALORA BASICS,Basic Asymmetric Button Midi Skirt,S$ 29.90,"- Checkered print tort button asymmetrical midi skirt
- Unlined
- Mid rise
- Regular fit
- Back zip fastening
- Polyblend",Black & White Check With Orange Stripes,95% Polyester 5% Spandex
68,NH by NURITA HARITH,Shania Skirt,S$ 183.90,"- Solid tone drape detail maxi skirt
- High rise
- Lined
- Regular fit
- Zip fastening
- Viscose
- Model wears an S and is 174cm tall",Mauve,Viscose
69,ZALORA BASICS,Basic Back Split Maxi Skirt,S$ 29.90,"- Flowy skirt with contrast trim
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- Back hem split
- Polyester",Navy Base Geo Print/Black Contrast,100% Polyester
70,FOREVER 21,Contrast-Stitch Denim Mini Skirt,S$ 35.00,"- Contrast stitching denim mini skirt with raw hem
- Unlined
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton",Ivory/black,100% Cotton
71,ZALORA,Super High Waisted Skirt With Self Tie Belt,S$ 39.90,"- Solid tone paperbag midi skirt
- Unlined
- High rise
- Regular fit
- Back zip and waist sash fastening
- Polyester",Burgundy,100% Polyester Woven
72,ZALORA,Paperbag Midi Skirt With Self Tie,S$ 34.90,"- Paperbag skirt with tie detail
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- 2 side pockets
- Flared hem
- Decorative buttons
- Polyester",Burgundy,100% Polyester
73,ZALORA BASICS,Basic Front Flap Maxi Skirt,S$ 29.90,"- Flowy skirt with stripe print
- Unlined
- Medium rise
- Regular fit
- Side zip fastening
- Front thigh split
- Polyester",Burnt Orange Base Stripes,100% Polyester
74,House of Harlow 1960,X REVOLVE Mota Skirt(Revolve),S$ 321.00,"Self: 100% polyLining: 97% poly 3% spandex
Hand wash cold
Fully lined
Metallic foiled crepe fabric
Front seam slit
Hidden side zipper closure",Blush,[]
75,Grace & Mila,Solid Midi Pleated Skirt,S$ 88.90,"- Pleat midi skirt with belted waist
- High rise
- Lined
- Regular fit
- Zip fastening
- Waist belt
- Polyblend
- Model wears an S and is 174cm tall",NAVY,[]
76,NA-KD,Leopard Side Slit Midi Skirt,S$ 80.90,"- Printed skirt with slit detail
- Medium rise
- Regular fit
- Side zip fastening
- Side hem splits
- Polyblend",Leopard,Polyblend
77,Free People,Notched Denim Mini,S$ 77.90,"- Solid tone wrap denim skirt
- Unlined
- High waist
- Regular fit
- Button fastening
- Cotton blend
- Model wears a US 6 and is 173cm tall",Indigo Blue,"80% Cotton, 16% Polyester, 4% Elastane"
78,Dorothy Perkins,Green Pull On Textured Mini Skirt,S$ 33.90,"- Solid shade mini skirt
- Mid rise
- Regular fit
- Unlined
- Slip on style
- Polyblend
- Model wears a UK 8 and is 173cm tall",Green,"96% Polyester, 4% Elastane"
79,ZALORA,Flutter Hem Midi Skirt,S$ 39.90,"- Floral print ruffled asymmetrical hem midi skirt
- Lined
- Flared fit
- Side zip fastening
- Polyester",Black/Multi,100% Polyester
80,Dorothy Perkins,Salt And Pepper Zip Mini Skirt,S$ 59.90,"- Textured mini skirt
- Unlined
- Mid rise
- Regular fit
- Front zip fastening
- Polyblend
- Model wears a UK 8 and is 173cm tall",BLACK,"65% Polyester, 29% Cotton, 4% Viscose, 2% Nylon"
81,Abercrombie & Fitch,Pleated Midi Skirt,S$ 108.00,"- Pleated midi skirt with lace overlay
- Sizing runs one size larger
- Unlined
- Mid rise
- Regular fit
- Side zip fastening
- Polyester
- Model wears an S and is 175cm tall",Navy,100% Polyester
82,Supre,Luxe Gathered Midi Skirt,S$ 35.00,"- Crepe skirt with ruched detail
- Unlined
- Medium rise
- Slim fit
- Elasticized waistband
- Polyester blend
- Model wears an S and is 172cm tall",Black,"95% Polyester, 5% Elastane"
83,Mango,Button Detail Skirt,S$ 59.90,"- Solid shade metallic button detail skirt with slit
- Sizing runs one size larger
- Regular fit
- Back zip fastening
- Polyblend
- Model wears an S and is 174cm tall",Black,"89% Polyester, 9% Acrylic, 1% Polyamide, 1% Wool"
84,TOPSHOP,Khaki Smudge Animal Pleated Skirt,S$ 89.90,"- Animal print pleats detail midi skirt
- High rise
- Unlined
- Regular fit
- Elasticated waistband 
- Polyester
- Model wears a UK 8 and is 173cm tall",KHAKI,Garment: Polyester(100%)
85,Its Me,Beaded Mesh Stitching Denim Skirt,S$ 225.00,"- A-Line Version
- Medium-High Waist Design
- Polka-Dot Mesh Stitching
- Beaded Embellishment
- Threshold Zipper Button
- Irregular Small Split Skirt
- Side Double Pocket
- Hip Double Patch Pocket
- No Lining",blue,"Fabric: 63.4% cotton, 13.3% polyester fiber, 23.3% viscose; lining: 100% polyester fiber;"
86,ZALORA,Seams Detail Button Down Twill Skirt,S$ 39.90,"- Solid tone mini skirt with button front detail
- Unlined
- Mid rise
- Regular fit
- Front button closure
- 2 side pockets
- 2 back pockets
- Cotton",Navy,100% Cotton
87,Mango,Ribbed Midi Skirt,S$ 55.90,"- Solid tone rib textured midi skirt
- Sizing runs one size larger
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Polyamide blend",Black,"51% Polyamide, 49% Viscose"
88,Dorothy Perkins,Multi Bias Check Midi Skirt,S$ 69.90,"- Flowy skirt with check print
- Unlined
- Medium rise
- Regular fit
- Side zip fastening
- Flared hem
- Viscose
- Model wears a UK 8 and is 173cm tall",Multi Bright,100% Viscose
89,ZALORA,Lace Panel Fishtail Skirt,S$ 39.90,"- Solid tone lace mesh panel midi skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Polyblend",Dark Maroon,95% Polyester 5% Spandex Contrast
90,Forever New,Kensley Wrap PU Mini,S$ 79.99,"Cut from smooth faux leather, this wearable PU wrap mini skirt is a wardrobe must-have. Wear yours with a white shirt for work or a bodysuit for a night out. 
Size runs large. Please choose one size down from your usual size. 
- Length: 45.5cm (Size AU 8)
- High-rise waist
- Wrapped silhouette
- Smooth faux leather
- Self-covered buttons
- Concealed zip back/hook and eye fastening",Black,"Body: 100% Polyester with polyurethane coating. Lining: 97% Polyester, 3% Elastane"
91,WAREHOUSE,BUTTON THROUGH PENCIL SKIRT,S$ 109.00,"- Solid tone button through waist tie pencil skirt
- High rise
- Unlined
- Regular fit
- Button and waist tie fastening
- 2 pocket design
- Cotton blend
- Model wears a UK 8 and is 170cm tall",Dark Red,"98% Cotton, 2% Elastane"
92,Mango,Zip Mini Skirt,S$ 55.90,"- Solid shade faux leather mini skirt with decorative seams
- Sizing runs one size larger
- High rise
- Regular fit
- Zip and button fastening
- Polyester",Black,100% Polyester
93,Levi's,Levi's Button Flare Skirt77884-0002,S$ 69.90,"Flatters your waist and holds you in. A classic, versatile high-rise fit. Iconic leather patch at back waist.

-Sits at waist
-Slim through hip and thigh
-Straight leg
-High rise
-79% Cotton, 19% Polyester, 2% Elastane
-Machine wash cold, Do not bleach, Tumble dry medium, Warm iron if needed, Dry cleaning possible","Machine wash cold, Do not bleach, Tumble dry medium, Hot iron if needed, Dry cleaning possible",[]
94,TOPSHOP,Stretch Denim Joni Skirt,S$ 59.90,"- Solid tone denim mini skirt
- High rise
- Slim fit
- Cotton blend",Black,"71% Cotton, 25% Polyester, 4% Elastane"
95,TOPSHOP,Dark Green A-Line Vinyl Midi Skirt,S$ 99.90,"- Contrast stitch vinyl skirt
- High rise
- Regular fit
- Button fastening
- 2 pockets
- Polyurethane",DARK GREEN,Garment: Polyurethane(100%)
96,Something Borrowed,High Waist Button Down Midi Skirt,S$ 39.90,"- Midi skirt with decorative front buttons
- Unlined
- High waist
- Regular fit
- Side zip up fastening
- Polyester",Navy/Multi,100% Polyester
97,ZALORA,Paperbag Midi Skirt,S$ 39.90,"- Solid tone tie front midi skirt
- Unlined
- High rise
- Regular fit
- Front zip and hook closure
- Self tie fastening
- 2 side pockets
- 2 back pockets
- Viscose blend",Yellow,69% Viscose 26% Polyamide 5% Spandex
98,Junarose,Ikuno Midi Skirt,S$ 69.00,"- Midi skirt with contrasting piece
- Unlined
- High waist
- Regular fit
- Elasticised waistband
- Viscose blend
- Model wears a size 46 and is 172cm tall",Black,"55% Viscose, 30% Nylon, 10% Polyester"
99,Dorothy Perkins,Petite Toffee Animal Skirt,S$ 49.90,"- Leopard print mini skirt
- High rise
- Unlined
- Slim fit
- Elasticated waistband fastening
- Viscose blend
- Model wears a UK 8 and is 173cm tall",LIGHT BROWN,"78% Viscose, 19% Nylon, 3% Elastane"
100,Ezzati Amira,Puffy Skirt,S$ 126.90,"- Solid tone textured puffy maxi skirt
- Unlined
- Mid rise
- Regular fit
- Side zip fastening
- Comes with detachable pocket bag
- Cotton",Khaki,100% Cotton
101,Lubna,Buttoned Fold Skirt,S$ 24.90,"- Floral print buttoned folded design maxi skirt
- Unlined
- Regular fit
- Back zip fastening
- Polyester",Pink/purple,100% Polyester
102,Tussah,Julieta Skirt,S$ 80.90,"- Printed asymmetrical midi skirt
- Lined
- Mid rise
- Regular fit
- Zipper closure on back
- Pleating on hem
- Front slit
- Polyester",Black And White,"Outer:100% Polyester, Lining :100% Polyester"
103,WAREHOUSE,LITTLE LEAF TIERED MIDI SKIRT,S$ 99.00,"- Ditsy print tiered midi skirt
- Lined
- High rise
- Regular fit
- Side closure
- Polyester
- Model wears a UK 8 and is 174cm tall",Black Pattern,MAIN: 100% Polyester
104,ESPRIT,Skirts Light Woven Midi,S$ 99.95,"- Floral print flowy midi skirt
- Sizing runs one size larger
- Lined
- Mid rise
- Regular fit
- Front button fastening
- Polyester
- Model wears a size 36 and is 174cm tall",Brass Yellow,"100% POLYESTER,"
105,[],[],[],[],[],[]
106,ZALORA BASICS,Basic Button Front Maxi Skirt,S$ 24.90,"- Solid tone front slit maxi skirt
- Unlined
- Mid rise
- Regular fit
- Side zip fastening
- Rayon blend
- Model wears an S and is 177cm tall",Mint,"95% Rayon, 5% Spandex"
107,Pomelo,Waist Tie A Line Skirt - Brown,S$ 34.00,"- Polyester
- A-line silhouette
- Breathable, flowy fabric
- Ties with a feminine bow
- Ties at the waist
- Hits at mid-calf for a midi length",Brown,100% Polyester
108,London Rag,Black Frayed Hem Mini Skirt With Eyelets On Pockets,S$ 75.00,"- Mini Skirt
- Mid Rise 
- Four pocket construction
- Includes a button and zipper closure
- Belt Loops
- Frayed Hem
- CL7551",Black,[]
109,Tussah,Mayra Midi Skirt,S$ 92.90,"- Ruffled midi skirt in solid tone
- Unlined
- Regular fit
- Back zipper fastening
- Polyester",Black,100% Polyester
110,WAREHOUSE,SPARKLE CHECK SKIRT,S$ 79.00,"- Shimmery checked tweed mini skirt
- Lined
- Regular fit
- Back zip fastening
- Polyester
- Model wears a UK 8 and is 172cm tall",BLACK,MAIN: 100% Polyester LINING: 100% Polyester
111,ZALORA,Fish Tail Mid Skirt,S$ 39.90,"- Tweed midi pencil skirt with back slit
- High rise
- Unlined
- Regular fit
- Zip fastening
- Polyester
- Model wears an S and is 174cm tall",Black/Multi,65% Acrylic 35% Polyester
112,ZALORA BASICS,Basic Faux Leather A Line Mini Skirt,S$ 29.90,"- Solid-colour faux leather skirt
- Unlined
- High rise
- Regular fit
- Rear zip fastening
- 2 pockets
- Polyurethane blend",Black,50% Polyurethane 50%Polyester
113,Tokichoi,Button Down Asymmetrical Ruffle Hem Mermaid Skirt,S$ 44.90,"- Gingham printed button up midi skirt
- High rise
- Regular fit
- Asymmetrical hem
- Polyblend",Black,Blend
114,WAREHOUSE,Ponte Skirt,S$ 69.00,"- Plain mini skirt with belt
- Mid rise
- Regular fit
- Elasticised waistband
- 2 pockets
- Viscose blend
- Model wears a UK 8 and is 173cm tall",Black,"65% Viscose, 31% Polyamide, 4% Elastane"
115,Mango,Midi Denim Skirt,S$ 59.90,"- Solid tone denim midi skirt
- Sizing runs one size larger
- High rise
- Regular fit
- Button fastening
- Cotton",Open Blue,100% Cotton
