,brand,title,price,description,colour,material
2084,NA-KD,Unisex Sweatshirt,S$ 77.90,"- Solid toned plain sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Cotton
- Model wears an S and is 172cm tall",Black,[]
2085,Mango,Flecked Hoodie,S$ 45.90,"- Solid shade speckled hoodie
- Sizing runs one size larger
- Hood neckline
- Regular fit
- Slip-on style
- Drawstring hood
- Long cuffed sleeves
- Polyester blend",Dark Grey,"84% Polyester, 14% Viscose, 2% Elastane"
2086,Mango,Sheer Panels Sweater,S$ 55.90,"- Solid tone sheer panel knit sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Viscose blend",Off White,"70% Viscose, 27% Polyamide, 3% Polyester"
2087,GAP,Logo Exploded Pullover,S$ 70.90,"- Long sleeved pullover with brand name print
- Round neckline
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 175cm tall",Purple Wine,"60% Cotton, 40% Polyester"
2088,Something Borrowed,Contrast Stripe Sweater Top,S$ 34.90,"- Contrast stripe side sweater top with ribbed trims
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend",Black,88% Cotton 12% Polyester
2089,ZALORA ACTIVE,Sports Zip Through Hoodie,S$ 29.90,"- Solid tone sports hoodie
- Unlined
- Hooded neckline
- Regular fit
- Zip fastening
- 2 side pockets
- Polyblend",Black,94% Polyester 6% Spandex
2090,TOPSHOP,Knitted Stripe Super Crop Jumper,S$ 69.90,"- Knitted long sleeved stripe sweater
- Round neckline
- Slim fit
- Slip on style
- Acrylic blend",GREY,"83% Acrylic, 17% Polyamide"
2091,Hollister,Classic Tech Logo Popover Hoodie,S$ 78.00,"- Classic hoodie with logo embroidery
- Sizing runs one size larger
- Hood neckline
- Regular fit
- Slip-on style
- Front kangaroo pocket
- Long sleeves
- Ribbed hem & cuffs
- Cotton blend
- Model wears an S and is 173cm tall",Pink,"60% Cotton, 40% Polyester"
2092,GAP,Zipped Hoody,S$ 83.90,"- Hoodie with contrasting print
- Unlined
- Regular fit
- Zip up fastening
- Kangaroo pocket
- Cotton blend
- Model wears an S and is 176cm tall",Carls Stone,"60% Cotton, 40% Polyester"
2093,UniqTee,Hoodie With Kangaroo Pocket,S$ 32.90,"- Casual hoodie with speckle detail
- Hood neckline
- Regular fit
- Slip-on style
- Hood with drawstring
- Front kangaroo pocket
- Long cuffed sleeves
- Polyester blend
- Model wears an M and is 174cm tall",Black,[]
2094,Guess,Guess Kenya Logo Pullover,S$ 99.00,"- Two tone brand print cropped sweater
- Unlined
- Turtle neckline
- Regular fit
- Zipper closure
- Cotton blend
- Model wears an S and is 173cm tall",Red,"60% Cotton, 40% Polyester"
2095,UniqTee,Front Knot Hoodie,S$ 25.90,"- Melange hued knot front hoodie
- Hooded neckline
- Unlined
- Regular fit
- Drawstring hood
- Polyblend
- Model wears an S and is 174cm tall",Maroon,Polyblend
2096,Reebok,Mid One Series Training Knit Control Hoodie,S$ 169.00,"- Best for training
- Melange striped and ribbed training hoodie
- High collar neckline
- Unlined
- Slim fit
- Front zip fastening
- 2 front zippered pockets
- 2 inner patch pockets
- Cotton blend
- Model wears an S and is 177cm tall",Dark Grey Heather,[]
2097,ZALORA BASICS,Basic Hooded Parka,S$ 34.90,"- Solid toned long parka jacket with drawstring
- Unlined
- High neckline with hooded
- Regular fit
- Zip fastening
- 2 pockets
- Polyester",Navy,100% Polyester
2098,ZALORA ACTIVE,Sports Longline Hoodie,S$ 34.90,"- Solid hue longline hoodie
- Unlined
- Hooded neckline
- Regular fit
- Slip on style
- Polyblend",Light Khaki,95% Polyester 5% Spandex
2099,Brave Soul,Front Pocket Hoodie,S$ 43.90,"- Neon hued hoodie
- Hooded neckline
- Unlined
- Regular fit
- Drawstring hood
- Kangaroo pocket
- Polyester
- Model wears an S and is 173cm tall",Neon Pink,100% Polyester
2100,L'urv,The Fast Lane Sweater,S$ 104.90,"- Long sleeve embossed logo sweatshirt
- Crew neckline
- Unlined
- Relaxed fit
- Polyblend
- Model wears an S and is180cm< tall",Light Grey,"60% Polyester, 32% Rayon, 8% Spandex"
2101,Mango,Fine Knit Sweater,S$ 49.90,"- Solid tone sheer knit sweater
- Sizing runs one size larger
- V neckline
- Unlined
- Regular fit
- Slip on style
- Viscose blend",Green,Blend
2102,ZALORA BASICS,Basic Colour Long Sleeve Stripe Sweater,S$ 29.90,"- Striped fine-knit sweatshirt
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Polyester blend",Grey/Pink Stripes,72% Polyester 28% Nylon
2103,Alpha Style,Sire Oversize Long Sleeves T-Shirt,S$ 150.00,"AlphaStyle aligned with TianJin-Based classic sportswear label MeiHua Sports on a capsule collaboration.
- Oversize fit
- Contrast rib collar with contrast back neck tape
- Reverse hem with dye to match coverstitch on shoulder
- Crossover woven labels below front collar
- Applique, embroidery and print on center front
- AS print on back hem
- Meihua stripe print on both sleeves",Blue,100% Cotton
2104,Superdry,V Logo Classic Retro Entry Hoodie,S$ 119.00,"- Graphic print pullover hoodie
- Unlined
- Hooded neckline
- Regular fit
- Front kangaroo pocket
- Cotton blend
- Model wears a UK 8 and is 177cm tall",Burnt Red,"85% Cotton, 15% Polyester"
2105,GAP,Prt Fz Hd Jacket,S$ 73.90,"- Brand print zip up hoodie
- Hooded neckline
- Unlined
- Regular fit
- Zip fastening
- 2 pockets
- Cotton blend
- Model wears an S and is 174cm tall",Bainbridge Blue,"60% Cotton, 40% Polyester"
2106,Superdry,Gia Tape Hoodie,S$ 119.00,"- Embellished graphic hoodie with brand tape details
- Hooded neckline
- Unlined
- Regular fit
- Cotton blend
- Model wears a UK 10 and is 173cm tall",Pebble Grey Marl,"55% Cotton, 45% Polyester"
2107,DeFacto,DeFacto Woman Sweat Shirt,S$ 20.90,"DeFacto Woman Sweat Shirt
Gender: Female SubCatType: Hoodies & Sweatshirts Leather Type: Cotton 100% Gender: Women Material: Cotton 100% Main Material: Cotton 100% Inner Material: Inner Material",Purple,[]
2108,[],[],[],[],[],[]
2109,Mango,Openwork Metallic Sweater,S$ 99.90,"- Dropped shoulder openwork knitted sweater with metallic finish
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Acrylic",Light Pastel Blue,100% Acrylic
2110,ZALORA BASICS,Basic Oversized Knit Sweater,S$ 34.90,"- Solid tone knit sweater
- Crew neckline
- Unlined
- Relaxed fit
- Slip on style
- Polyester",Dusty Pink,100% Polyester
2111,Seraphine,Eda Maternity Roll Neck Nursing Sweater,S$ 135.90,"- Solid hue sweatshirt with rib detail
- Has nursing function
- High neckline
- Regular fit
- Slip-on style
- Drawstring hem closure
- Long sleeves
- Viscose blend
- Model wears an S and is 180cm tall",Navy,Blend
2112,A-IN GIRLS,Ammonia Round Neck Sweater,S$ 199.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"47.5% Viscose, 32% Polyester, 20.5% Nylon"
2113,FOREVER 21,Colourblock Sweatshirt,S$ 44.00,"- Multi-tone contrasting bands sweatshirt
- Round neckline
- Regular fit
- Slip on style
- Cotton blend",Black/Green,"58% Cotton, 42% Polyester"
2114,ESPRIT,3/4 Sleeve Sweater,S$ 89.95,"- Solid shade knitted sweater with pocket detail
- Sizing runs one size larger
- Round neckline
- Unlined
- Regular fit
- Slip on
- One chest pocket
- Polyblend
- Model wears an S and is 174cm tall",Camel,[]
2115,Guess,Guess Jojo Logo Hoodie,S$ 99.00,"- Pullover hoodie with brand print on sleeves
- Unlined
- Hooded neckline
- Regular fit
- Cotton blend
- Model wears an S and is 173cm tall",Grey,"60% Cotton, 40% Polyester"
2116,A-IN GIRLS,Fashion High Collar Striped Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","red,white","50.5% viscose, 31.5% polyester, 18% nylon"
2117,Calvin Klein,A-Tape Inserts Crewneck Sweatshirt - Calvin Klein Jeans,S$ 239.00,"- Contrast tape detail sweatshirt
- Round neckline
- Regular fit
- Cotton
- Model wears an S and is 174cm tall",Black,100% Cotton
2118,ZALORA BASICS,Basic Sweatshirt,S$ 29.90,"- Striped basic sweatshirt with ribbed trims
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Polyblend",Mint/White Stripes,"70% Polyester, 30% Cotton"
2119,Something Borrowed,Mock Neck Knit Sweater,S$ 39.90,"- Solid-colour sweater with dropped sleeves
- High neckline
- Regular fit
- Button up fastening
- Cotton blend",Dark Grey,65% Cotton 35% Polyester
2120,Desigual,Ethnic Hood Parka,S$ 314.00,"- Hooded jacket with embroidered detail
- Unlined
- Hooded neckline
- Regular fit
- Zip with button fastening
- 2 pockets
- Cotton
- Model wears a size 36 and is 174cm tall",Moss,100% Cotton
2121,FILA,Originale FILA Logo Sweatshirt,S$ 158.00,"- FILA Originale Collection
- 100% Cotton
- Comfortable and stretchable
- FILA logo at the front and sleeves- Model is 174cm and is wearing a size M ","Red, White, Navy",100% Cotton
2122,Dorothy Perkins,Lime Cable Funnel Neck Jumper,S$ 59.90,"- Solid tone cable knit pullover 
- Unlined
- Funnel neckline
- Regular fit
- Acrylic ",Green,100% Acrylic
2123,GAP,Street Zip Hoodie,S$ 95.90,"- Embroidered brand details hoodie with side strap details
- Hooded neckline
- Unlined
- Regular fit
- Zip fastening
- 2 pockets
- Cotton blend
- Model wears an S and is 174cm tall",Flurry,"60% Cotton, 40% Polyester"
2124,[],[],[],[],[],[]
2125,Calvin Klein,Double Box Sweatshirt - Calvin Klein Performance,S$ 159.00,"- Brand print cuffed sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton
- Model wears an S and is 174cm tall",Bright White/Lilac,100% Cotton
2126,Cotton On,Harper Boxy Crew Graphic Fleece Sweatshirt,S$ 29.99,"- Dropped shoulder cracked graphic fleece sweatshirt
- Crew neckline
- Unlined
- Boxy fit
- Slip on
- Cotton blend
- Model wears an S and is 177cm tall",No Bad Days/light Sage,"80% Cotton, 20% Polyester"
2127,ZALORA BASICS,Basic Oversized Jumper,S$ 34.90,"- Solid shade oversized jumper
- Round neckline
- Relaxed fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Polyester
- Model wears an S and is 173cm tall",Peach,Polyester
2128,ESPRIT,Shirt Hem Sweater,S$ 79.95,"- Casual sweater with check hem
- Sizing runs one size larger
- Round neckline
- Regular fit
- Slip-on style
- Quarter sleeves
- Curved hem
- Polyester
- Model wears an S and is 175cm tall",Grey,100% Polyester
2129,A-IN GIRLS,Contrast Striped Hooded T-Shirt,S$ 183.75,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","black,red","94% cotton, 6% spandex"
2130,Something Borrowed,Sweater Top,S$ 24.90,"- Solid tone crop sweater top
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Polyester
- Model wears an S and is 176cm tall",Dark Grey,Polyester
2131,A-IN GIRLS,Fashion Wild Round Neck Sweater,S$ 199.50,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","black,white",Blend
2132,Brave Soul,Raglan Shoulder Hoody,S$ 61.90,"- Rainbow tape zip up hoodie
- Hooded neckline
- Unlined
- Regular fit
- Zip fastening
- 2 pockets
- Elasticised hem
- Polyester
- Model wears a UK 8 and is 181cm tall",White/Rainbow,100% Polyester
2133,Jack Wills,Hunston Graphic Hoodie,S$ 118.90,"- Brand print pocket detail hoodie
- Hooded neckline
- Unlined
- Regular fit
- Hood drawcord fastening
- 1 front kangaroo pocket
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Pale Blue,"81% Cotton, 19% Polyester,"
2134,Reoparudo,RPD Space Graphic Edition Hoodie (Black),S$ 110.90,"-100% Cotton
-Soft-touch Fabric
-Embrioderied Reoparudo Logo to chest
-Drawcord-Adjustable Hood
-Space Graphic Stitched to the back
-Front Pouch Pocket
-Ribbed Cuffs and Hem
-Regular fit - true to size
-Design in Japan
 
REOPARUDO's new collections to mysterious gorgeous space as a blueprint for creation. In the quarter to join the Galaxy and 3M reflective elements in the space show the characteristics of the trend of the side. New series of simple fashion to implement the style of movement, retaining the logo of the Reoparudo pattern. Series, including the sweater, trousers, T-shirts, etc. in order to match. Highly recommend hoodies series.",Black,100% Cotton
2135,UniqTee,Diagonal Textured Sweatshirt,S$ 25.90,"- Casual sweater with quilt detail
- Round neckline
- Regular fit
- Slip-on style
- Long cuffed sleeves
- Polyester blend
- Model wears an M and is 192cm tall",Melange,Polyblend
2136,Guess,Guess Ladies Long-Sleeve Sweatshirt With Triangle Logo,S$ 150.00,"- Solid tone logo embossed pullover sweater
- Unlined
- Crew neckline
- Regular fit
- Cotton
- Model wears an S and is 173cm tall",White,100% Cotton
2137,Factorie,Plush Zip Thru Hoodie,S$ 39.95,"- Solid-colour fluffy cropped hoodie
- Unlined
- Regular fit
- Front zip fastening
- Polyester
- Model wears an S and is 173cm tall",Black,100% Polyester
2138,A-IN GIRLS,Two-Layer Fresh Striped Lapel Sweatshirt,S$ 208.95,"The Latest Korean Fashion Hot Selection

- Easy To Match
- Hot & New
- Temperamental Lady

- The Product Is Manufactured Differently Depending On The Supplier","green,white","95.5% Cotton, 4.5% Spandex"
2139,ZALIA BASICS,Basic Hooded Jumper,S$ 19.90,"- Casual hoodie with lattice detail
- Hood neckline
- Regular fit
- Self-tie front closure
- Long cuffed sleeves
- Polyester blend",Dusty Pink,94% Polyester 6% Spandex
2140,FILA,Fusion LOGO Hoodie,S$ 168.00,"- Unisex
- FILA Fusion Collection
- FILA Logo at the front
- Drawstring- Female model is 174cm and is wearing a size S
- Male model is 182cm and is wearing a size M","Navy, Red, White","83% Cotton, 17% Polyester"
2141,Mango,V-Neckline Sweater,S$ 29.90,"- Knit texture casual sweater
- Sizing runs one size larger
- V neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend",Mustard,"60% Cotton, 40% Acrylic"
2142,A-IN GIRLS,Fashion Wild Hooded Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",grey,"42% Viscose, 33.5% Polyester, 24.5% Nylon"
2143,Guess,Isabelle Tie Sleeve Sweater Top,S$ 129.00,"- Solid shade tie sleeve ribbed knitted sweater
- V-neckline
- Unlined
- Slim fit
- Viscose blend
- Model wears an S and is 178cm tall",Sandy Brown,"58% Viscose, 42% Polyester"
2144,Calvin Klein,Ad-2 Tone Calvin Zip - Calvin Klein Jeans,S$ 329.00,"- Textured brand print zip hoodie
- Hooded neckline
- Unlined
- Regular fit
- Zip and hood drawcord fastening
- 2 front side pockets
- Cotton blend
- Model wears an S and is 174cm tall",CK Black,"68% Cotton, 26% Polyester, 6% Elastane"
2145,Guess,Guess Ladies Long-Sleeve Sweatshirt With Triangle Logo,S$ 150.00,"- Solid tone logo embossed pullover sweater
- Unlined
- Crew neckline
- Regular fit
- Cotton
- Model wears an S and is 173cm tall",White,100% Cotton
2146,FILA,Classic F-box Logo Hoodie,S$ 148.00,"- FILA Originale Collection
- Classic F-box logo at the front
- Soft and comfortable
- Hygroscopic and breathable",White,"89% Cotton, 11% Polyester"
2147,ESPRIT,Knit Long Sleeve Sweater,S$ 99.95,"- Solid hue cable knit sweater
- Sizing runs one size larger
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Polyester blend
- Model wears an S and is 173cm tall",Honey Yellow,"54% Polyester, 20% Polyamide, 20% Pa, 6% Wool"
2148,London Rag,Crew Neck Sweatshirt,S$ 36.00,"- Stylish full sleeve active sweatshirt 
- Crewneck
- Sleeve stripe
- Feminine v-notch styling 
- Regular fit 
- High street fashion
- CL7482",Heather Grey,[]
2149,A-IN GIRLS,Wavy Hem Knitwear,S$ 183.75,"The Latest Korean Fashion Hot Selection

- Easy To Match
- Hot & New
- Temperamental Lady

- The Product Is Manufactured Differently Depending On The Supplier",brown,"51% Viscose, 29.5% Polyester, 19.5% Nylon"
2150,SCOTCH & SODA,Crew Neck Artwork Sweater,S$ 139.90,"- Graphic sleeve sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton
- Model wears an S and is 176cm tall",Navy,100% Cotton
2151,adidas,Adidas Originals Coeeze Hoodie,S$ 90.00,"- adidas originals
- Best for lifestyle
- Solid hue hoodie with embroidery
- Hooded neckline
- Regular fit
- Slip-on style
- Front kangaroo pocket
- Long sleeves
- Ribbed hem & cuffs
- Organic cotton blend
- Model wears a size 34 and is 173cm tall",Light Grey Heather,"77% Organic Cotton, 23% Recycle Polyester"
2152,FOREVER 21,Ruffle Sleeve Sweatshirt,S$ 36.90,"- Solid tone sleeve ruffle sweatshirt
- Round neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend",Light Blue,Cotton Blend
2153,Pepe Jeans,Dua Lipa X Pepe Jeans Collections Lita Sweatshirt,S$ 104.90,"- In collaboration with Dua Lipa
- High neck sweatshirt
- High neckline
- Unlined
- Relaxed fit
- Slip on style
- Cotton
- Model wears an S and is 173cm tall",Black,100% Cotton
2154,Glamorous,Exaggerated Shoulder Long Sleeve Jumper,S$ 46.90,"- Solid tone puff sleeve jumper
- Unlined
- Round neckline
- Regular fit
- Viscose blend
- Model wears an S and is 175cm tall",Black,80% Viscose 20% Polyamide
2155,A-IN GIRLS,Cute Wave Point Round Neck Sweater,S$ 236.25,"The Latest Korean Fashion Hot Selection

- Latest Fashion

- Easy Match

- Temperamental Lady

- The Product Is Manufactured Differently Depending On The Supplier",purple,Knitted Fabric
2156,Something Borrowed,Contrast Rib Sweater,S$ 29.90,"- Crop sweater with contrast trim
- Round neckline
- Regular fit
- Slip-on style
- Long cuffed sleeves
- Raw-edged hem
- Polyester
- Model wears an S and is 170cm tall",Light Grey,Polyester
2157,ESPRIT,Casual Long Sleeve Sweat,S$ 89.95,"- Stripe print ribbed sweater
- Sizing runs one size larger
- Unlined
- Crew neckline
- Regular fit
- Viscose blend
- Model wears an S and is 174cm tall",Light Beige,"65% Viscose, 35% Polyamide"
2158,ZALORA BASICS,Basic Oversized Knit Sweater,S$ 34.90,"- Solid tone knit sweater
- Crew neckline
- Unlined
- Relaxed fit
- Slip on style
- Polyester",Light Blue,100% Polyester
2159,FOREVER 21,French Terry Crew-Neck Sweatshirt,S$ 28.00,"- Solid toned sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Polyblend",Pink,Polyblend
2160,FILA,Bat Sleeve Sweatshirt,S$ 148.00,"- Bat sleeve
- Classic FILA DNA color
- Sleeve print ""1911"" means birth year of FILA","Navy, White, Red","84%Cotton, 16%Polyester"
2161,Vero Moda,Marco Long Sleeve Zipper Top,S$ 49.00,"- Solid shade zip front ribbed top
- High neckline
- Unlined
- Slim fit
- Front zip fastening
- Viscose blend
- Model wears an S and is 174cm tall",Black,"80% Viscose, 20% Nylon"
2162,Hollister,Lace Up Pullover,S$ 58.00,"- Lace up neckline hoodie
- Sizing runs one size larger
- Hooded neckline
- Unlined
- Relaxed fit
- Slip on style
- Cotton blend
- Model wears an S and is 175cm tall",Peach Beige,"60% Cotton, 40% Polyester"
2163,Guess,Guess Kenya Logo Pullover,S$ 99.00,"- Two tone brand print cropped sweater
- Unlined
- Turtle neckline
- Regular fit
- Zipper closure
- Cotton blend
- Model wears an S and is 173cm tall",Red,"60% Cotton, 40% Polyester"
2164,Mango,Open-Knit Sweater,S$ 55.90,"- Solid tone textured knit sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic blend",Orange,"53% Acrylic, 37% Polyamide, 10% Wool"
2165,Calvin Klein,A-Outline Monogram Sweatshirt - Calvin Klein Jeans,S$ 239.00,"- Melange hue brand print cropped sweatshirt
- High ribbed neckline
- Unlined
- Regular fit
- Slip on style
- Cotton
- Model wears an S and is 180cm tall",Mid Grey Hthr,100% Cotton
2166,Seraphine,Eda Maternity Roll Neck Nursing Sweater,S$ 135.90,"- Solid hue sweatshirt with rib detail
- Has nursing function
- High neckline
- Regular fit
- Slip-on style
- Drawstring hem closure
- Long sleeves
- Viscose blend
- Model wears an S and is 180cm tall",Navy,Blend
2167,Mango,Puffed Sleeves Ribbed Sweater,S$ 55.90,"- Ribbed sweater with back tie
- Sizing runs one size larger
- Round neckline
- Regular fit
- Self-tie back closure
- Long puffed sleeves
- Viscose blend",Black,"88% Viscose, 12% Polyester"
2168,GAP,Pointelle Crew Neck Top,S$ 118.90,"- Solid tone knitted sweater with allover pointelle stitch
- Unlined
- Crew neckline
- Regular fit
- Acrylic blend
- Model wears an S and is 174cm tall",Milk Global,"52% Acrylic, 27% Nylon, 12% Polyester, 6% Elastane, 3% Wool"
2169,Puma,Sportstyle Core ESS Logo Crew Sweat TR,S$ 69.00,"- Best for lifestyle
- Sweatshirt with brand name print
- Round neckline
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 175cm tall",Cotton Black,"62% Cotton, 32% Polyester"
2170,Something Borrowed,Neon Graphic Cropped Sweatshirt,S$ 32.90,"- Dropped shoulder raw hem graphic cropped sweatshirt
- Crew neckline
- Unlined
- Relaxed fit
- Slip on
- Polyester",Light Melange Grey,100% Polyester
2171,A-IN GIRLS,Ethnic Wind Color Knit Sweater,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","grey,beige",100% Cotton
2172,Cotton On,Maxie Oversized Hoodie,S$ 39.99,"- Solid tone oversized pullover hoodie
- Hood neckline
- Relaxed fit
- 1 pocket design
- Polyester
- Model wears an S and is 177cm tall",Black,100% Polyester
2173,A-IN GIRLS,Lazy Wind Round Neck Thick Sweater,S$ 288.75,"[Elements Of Design] Fashion Round Neck / Drop Shoulder Long Sleeve / Bright Silk Stripe / No Lining (**The Chinese Version Shall Prevail)

【設計物語】針織衫為秋冬帶來穿搭靈感，亮絲條紋打破了純色的沉悶，雅緻的色彩溫柔又有氣質，不挑肩寬的落肩袖輕鬆自如，始終張揚著一種青春和個性",pink,"67.4% Acrylic, 31.% Polyester, 1.5% Other"
2174,A-IN GIRLS,Fresh Korean Style Hooded Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection

- Easy To Match
- Hot & New
- Temperamental Lady

- The Product Is Manufactured Differently Depending On The Supplier",beige,"51% Viscose, 30.5% Polyester, 18.5% Nylon"
2175,Wallis,Berry Stripe Knitted Jumper,S$ 79.00,"- Stripe print pullover sweater with shoulder buttons
- Sizing run one size larger
- Unlined
- Round neckline
- Regular fit
- Viscose blend
- Model wears a UK 8 and is 172cm tall",Purple,"80% Viscose, 20% Polyamide"
2176,Kodz,High Neck Knitted Sweater,S$ 49.90,"- Solid tone knit sweater
- High neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 181cm tall",White,Cotton Blend
2177,Jack Wills,Eton Classic Crew Knit Sweater,S$ 99.90,"- Contrast brand print sweater
- Crew neckline
- Unlined
- Regular fit
- Cotton blend
- Model wears a UK 8 and is 174cm tall",Blush,81% Cotton 19% Polyester
2178,NA-KD,Women Only Oversized Sweatshirt,S$ 61.90,"- Graphic relaxed sweatshirt
- Round neckline
- Relaxed fit
- Polyblend",Grey,"62% Polyester, 38% Cotton"
2179,ESPRIT,Crossover Hoodie,S$ 79.95,"- Solid tone graphic crossover hoodie
- Sizing runs one size larger
- Hooded neckline
- Unlined
- Regular fit
- Hood drawcord fastening
- Cotton",Berry Red,100% Cotton
2180,FBT,MARVEL Thor Hoodie,S$ 89.90,"- Thor zip up hoodie
- Hood neckline
- Regular fit
- Zip fastening
- 2 pocket design
- Polyblend
- Model wears an M and is 170cm tall",Navy Blue/White,Blend
2181,Mango,Turtle Neck Sweater,S$ 59.90,"- Solid tone roll neck pullover sweatshirt
- Sizing runs one size larger
- Unlined
- Turtle neckline
- Relaxed fit
- Acrylic blend",Light Beige,"80% Acrylic, 11% Polyester, 9% Polyamide"
2182,Abercrombie & Fitch,Long Life Logo Zip Hoody,S$ 134.00,"- Solid tone hoodie with embroidered details
- Sizing runs one size larger
- Unlined
- Regular fit
- Front zip fastening
- Kangaroo pocket
- Cotton blend
- Model wears an S and is 176cm tall",Burgundy,"60% Cotton, 40% Polyester"
2183,London Rag,Soft Comfortable Pink And White Sweatshirt,S$ 98.00,"This sweatshirt Knitted with a striking design on bodice gives your outfit a trendy look. 

- Assured to lend you excellent warmth and comfort.

- Light Soft Material, High quality fabric, comfortable and warm.

- Stylish Sweaters- Top Cum Sweater

- Can be teamed up with denims and boots

- Ribbed cuffs and hem.-

- Body hugging makes it best fit for winter/Autumn

- CL7337",Pink,[]
2184,ZALORA BASICS,Basic Sweatshirt,S$ 29.90,"- Solid shade basic sweatshirt with ribbed trims
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Polyblend",Burgundy,95% Polyester 5% Spandex Knit
2185,A-IN GIRLS,Fashion Contrast Hooded Sweater,S$ 159.20,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",red,"48.8% Viscose, 29.2% Polyester, 22% Nylon"
2186,Guess,Guess Giulia Logo Pullover,S$ 109.00,"- Brand embroidered pullover 
- Unlined
- Crew neckline
- Regular fit
- Cotton blend
- Model wears an S and is 173cm tall",Grey,"44% Cotton, 36% Polyester, 20% Viscose Rayon"
2187,GAP,Brooklyn V-Neck Sweater,S$ 81.90,"- Solid shade knitted sweater with ribbed hem
- V-neckline
- Unlined
- Regular fit
- Slip on
- Nylon blend
- Model wears an S and is 174cm tall",True Black,"55% Nylon, 30% X-Fine Merino Wool, 15% Acrylic"
2188,ZALORA BASICS,Basic Oversized Sweatshirt,S$ 29.90,"- Solid-toned casual sweater
- Round neckline
- Regular fit
- Slip-on style
- Long raglan sleeves
- Ribbed hem & cuffs
- Polyester blend",Burnt Orange,95% Polyester 5% Spandex
2189,Its Me,Fresh Printed Hooded Versatile Sweater,S$ 225.00,"- Hooded Design
- Drawstring Adjustable
- Simple Round Neck
- Fun Flower Print
- Commuter Micro-Retracted Long Sleeve
- The Hem Is Well Closed",red,"95.3% cotton, 4.7% spandex"
2190,Mango,Fine-Knit Metallic Sweater,S$ 55.90,"- Metallic toned knitted sweater
- Sizing runs one size larger
- V neckline
- Unlined
- Regular fit
- Polyester",Black,100% Polyester
2191,Violeta by MANGO,Fine-Knit Striped Sweater,S$ 89.90,"- Multi toned striped knitted sweater
- Round neckline
- Unlined
- Regular fit
- Viscose blend",Black,Blend
2192,Mango,Open-Knit Sweater,S$ 59.90,"- Solid-colour knitted openwork sweater 
- Sizing runs one size larger
- Round neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend",Light Beige,"86% Cotton, 14% Polyester"
2193,Superdry,1954 Mock App Entry Hoodie,S$ 119.00,"- Cut and sew panelled hoodie
- Hooded neckline
- Unlined
- Regular fit
- Slip on style
- Kangaroo pocket
- Cotton
- Model wears a UK 8 and is 177cm tall",Parasailing/Twilight Blue,100% Cotton
2194,ONLY,Amara Long Sleeve Teddy Block Sweatshirt,S$ 49.00,"- Two tone long sleeve teddy sweatshirt
- Round neckline
- Unlined
- Regular fit
- Slip on
- Polyester
- Model wears an S and is 174cm tall",Moonbeam,100% Polyester
2195,Calvin Klein,Logo Tape Pullover - Calvin Klein Performance,S$ 189.00,"- Logo cropped pullover sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Cotton blend
- Model wears an S and is 173cm tall",High Risk Red,"56% Cotton, 44% Polyester"
