web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
"1573029956-800","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN off shoulder sweatshirt with raw edges in blackSGD$33.35","https://www.asos.com/asos-design/asos-design-off-shoulder-sweatshirt-with-raw-edges-in-black/prd/11019293?clr=black&colourWayId=16317973&SearchQuery=&cid=11321","ASOS DESIGN off shoulder sweatshirt with raw edges in black","SGD$33.35","Black","For when comfort is keyBardot neckRaw-cut hemRelaxed fitLoose but not oversizedPart of the Eco Edit","1379974","ABOUT ME
            Soft-touch sweatshirt fabricWe partner with the Better Cotton Initiative to improve cotton farming globallyFor the people who grow it and the environment, tooBet you thought we just made clothes, right?
Main: 100% Cotton.","ASOS DESIGN","Sweatshirt"
"1573029169-656","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Ugg Miya funnel neck hoodieSGD$120.43","https://www.asos.com/ugg/ugg-miya-funnel-neck-hoodie/prd/13239095?clr=grey-heather&colourWayId=16534064&SearchQuery=&cid=11321","Ugg Miya funnel neck hoodie","SGD$120.43","Grey heather","Cosy level: considerableDrawstring hoodDropped shouldersSplit hemRelaxed fitFor a slouchy silhouette","1550536","ABOUT ME
            Soft jersey
Style and comfort - it's a lifestyle

Body: 95% Rayon, 5% Elastane.","UGG","Hoodie"
"1573030084-851","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN Maternity boxy hoodie in black in shark greySGD$29.64","https://www.asos.com/asos-maternity/asos-design-maternity-boxy-hoodie-in-black-in-shark-grey/prd/13094801?clr=grey&colourWayId=16480986&SearchQuery=&cid=11321","ASOS DESIGN Maternity boxy hoodie in black in shark grey","SGD$29.64","Grey","Throw on and go     Drawstring hood    Dropped shoulders     Raw-cut hemBoxy style Relaxed fitDesigned to fit you from bump to baby","1538527","ABOUT ME
            Soft sweatshirt fabricFor all-day cosiness 
Main: 100% Cotton.","null","ASOS DESIGN"
"1573030585-1045","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN Curve lounge knitted relaxed sweatSGD$51.88","https://www.asos.com/asos-curve/asos-design-curve-lounge-knitted-relaxed-sweat/prd/11503828?clr=lilac&colourWayId=16380104&SearchQuery=&cid=11321","ASOS DESIGN Curve lounge knitted relaxed sweat","SGD$51.88","Lilac","As if we needed another excuse to cancel our plansRound neckDropped shouldersRibbed trimsCropped lengthRelaxed fitFor a slouchy silhouette","1414913","ABOUT ME
            Lightweight knitSoft-touch style
Main: 100% Acrylic.","ASOS DESIGN","Plus-size jumper"
"1573029424-724","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Helly Hansen Daybreaker 1/2 zip fleece in white with logoSGD$66.70 SGD$83.37","https://www.asos.com/helly-hansen/helly-hansen-daybreaker-1-2-zip-fleece-in-white-with-logo/prd/13058072?clr=white&colourWayId=16528151&SearchQuery=&cid=11321","Helly Hansen Daybreaker 1/2 zip fleece in white with logo","SGD$66.70","White","Cosy level: considerableFunnel neckPartial zip placketBranded designRegular fitJust select your usual size","1534775","ABOUT ME
            Soft, cosy fleeceWarm fabric with a fuzzy texture

Main: 100% Polyester.","Helly Hansen","Sweatshirt"
"1573022850-501","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Daisy Street Plus oversized hoodie in bright leopard faux furSGD$92.62","https://www.asos.com/daisy-street-plus/daisy-street-plus-oversized-hoodie-in-bright-leopard-faux-fur/prd/13289614?clr=lilac-leopard&colourWayId=16536144&SearchQuery=&cid=11321","Daisy Street Plus oversized hoodie in bright leopard faux fur","SGD$92.62","Lilac leopard","We're still not over animal print     Drawstring hood    Zip fastening    Side pockets    Adjustable cuffs and hemOversized fitDesigned to look baggyExclusive to ASOS","1554649","ABOUT ME
            Soft faux furSeriously strokable
Body: 100% Polyester.","Daisy Street's","Daisy Street"
"1573029092-636","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN washed stitched cropped sweatshirt in lilacSGD$33.35","https://www.asos.com/asos-design/asos-design-washed-stitched-cropped-sweatshirt-in-lilac/prd/13485564?clr=lilac&colourWayId=16544892&SearchQuery=&cid=11321","ASOS DESIGN washed stitched cropped sweatshirt in lilac","SGD$33.35","Lilac","Part of our responsible editCrew neckDropped shouldersRaw-edge hemRelaxed fitFor a slouchy silhouette","1570313","ABOUT ME
            Soft sweatshirt fabric
We partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 100% Cotton.","ASOS DESIGN","Sweatshirt"
"1573030459-995","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Nike dark blue essentials hoodieSGD$83.37","https://www.asos.com/nike/nike-dark-blue-essentials-hoodie/prd/12522086?clr=midnight&colourWayId=16392020&SearchQuery=&cid=11321","Nike dark blue essentials hoodie","SGD$83.37","Midnight","Throw on and go     Drawstring hood    Raglan sleeves    Pouch pocket    Fitted trimsRegular fitTrue to size","1492838","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Body: 80% Cotton, 20% Polyester, Hood Lining: 100% Cotton.","Nike","Hoodie"
"1573025968-565","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Billabong Lazy Palms stripe beach hoodie in multiSGD$101.90","https://www.asos.com/billabong/billabong-lazy-palms-stripe-beach-hoodie-in-multi/prd/12120021?clr=white&colourWayId=16381093&SearchQuery=&cid=11321","Billabong Lazy Palms stripe beach hoodie in multi","SGD$101.90","White","Goes great with your holiday    Drawstring hoodDropped shouldersStriped design     Relaxed fitThink baggy and casual","1461906","ABOUT ME
            Cotton-rich knit
Soft-touch style 

Main: 70% Cotton, 30% Polyester.","Billabong","Beach top"
"1573030685-1085","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN oversized fleece with fluro trimsSGD$51.88","https://www.asos.com/asos-design/asos-design-oversized-fleece-with-fluro-trims/prd/12981833?clr=grey&colourWayId=16525955&SearchQuery=&cid=11321","ASOS DESIGN oversized fleece with fluro trims","SGD$51.88","Grey","Throw on and goFunnel neck Zip placketMA1 detail to sleeveSide pocketsFitted trimsRegular fitJust select your usual size","1528491","ABOUT ME
            Soft, cosy fleeceWarm fabric with a fuzzy texture
Main: 100% Polyester.","ASOS DESIGN","Sweatshirt"
"1573030087-852","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Mango hoodie in blackSGD$66.68","https://www.asos.com/mango/mango-hoodie-in-black/prd/13398456?clr=black&colourWayId=16540100&SearchQuery=&cid=11321","Mango hoodie in black","SGD$66.68","Black","Your casual vibe, sortedDrawstring hoodPouch pocketRelaxed fitThat slouchy, baggy feel","1562921","ABOUT ME
            Soft, stretchy sweat fabric
For when comfort is key

Main: 76% Viscose, 14% Polyamide, 10% Elastane.","Mango","Hoodie"
"1573030971-1199","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN crop sweatshirt with slouchy roll neck in tealSGD$33.35","https://www.asos.com/asos-design/asos-design-crop-sweatshirt-with-slouchy-roll-neck-in-teal/prd/13460544?clr=teal&colourWayId=16543474&SearchQuery=&cid=11321","ASOS DESIGN crop sweatshirt with slouchy roll neck in teal","SGD$33.35","Teal","Add it to your everyday line-upHigh neckDropped shouldersFitted cuffsCropped styleRaw hemRegular fitJust select your usual size","1568006","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Fabric 1: 100% Cotton, Fabric 2: 95% Cotton, 5% Elastane.","ASOS DESIGN","Sweatshirt"
"1573031060-1224","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","COLLUSION Unisex oversize hoodie in blackSGD$46.32","https://www.asos.com/collusion/collusion-unisex-oversize-hoodie-in-black/prd/13205882?clr=black&colourWayId=16475852&SearchQuery=&cid=11321","COLLUSION Unisex oversize hoodie in black","SGD$46.32","Black","Part of our responsible editDrawstring hood Hoop detailingOver-the-head style    Pouch pocketOversized fitDesigned to look baggyUnisex style","1547958","ABOUT ME
            Soft sweatshirt fabricCOLLUSION partners with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 57% Polyester, 43% Cotton, Trim: 98% Cotton, 2% Elastane.","COLLUSION","Hoodie"
"1573029890-777","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN Tall organic cotton sweat in redSGD$29.64","https://www.asos.com/asos-tall/asos-design-tall-organic-cotton-sweat-in-red/prd/12455474?clr=red&colourWayId=16459615&SearchQuery=&cid=11321","ASOS DESIGN Tall organic cotton sweat in red","SGD$29.64","Red","Part of our responsible edit     Crew neck    Dropped shoulders    Fitted trims     Regular fitNo surprises, just a classic cut","1487707","ABOUT ME
            Soft sweatshirt fabric
Made from organic cottonGrown with less water and no pesticidesIt's a win-win, improving the environment for both wildlife and cotton farmers
Main: 100% Organic Cotton.","null","ASOS DESIGN"
"1573029266-673","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Karl Lagerfeld metallic address logo hoodieSGD$305.70","https://www.asos.com/karl-lagerfeld/karl-lagerfeld-metallic-address-logo-hoodie/prd/12719861?clr=silver&colourWayId=16442054&SearchQuery=&cid=11321","Karl Lagerfeld metallic address logo hoodie","SGD$305.70","Silver","If in doubt, go all outDrawstring hoodMetallic finishBranded detailSplit sidesRegular fit No surprises, just a classic cut","1508467","ABOUT ME
            Soft sweatshirt fabricFor all-day cosiness 
Body: 100% Cotton.","Karl Lagerfeld","Hoodie"
"1573030793-1128","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Santa Cruz Hando cropped hoodie with back print in washed neon green Exclusive to ASOSSGD$92.64","https://www.asos.com/santa-cruz/santa-cruz-hando-cropped-hoodie-with-back-print-in-washed-neon-green-exclusive-to-asos/prd/13036660?clr=green&colourWayId=16443496&SearchQuery=&cid=11321","Santa Cruz Hando cropped hoodie with back print in washed neon green Exclusive to ASOS","SGD$92.64","Green","Your casual vibe, sortedDrawstring hoodPrinted chest and backCropped lengthRelaxed fitThat slouchy, baggy feelExclusive to ASOS","1532876","ABOUT ME
            Soft-touch sweat
Style and comfort - it's a lifestyle

Main: 65% Polyester, 35% Cotton.","Santa Cruz","Hoodie"
"1573030421-981","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Vans Side With Zip Hoodie in grey heatherSGD$107.46","https://www.asos.com/vans/vans-side-with-zip-hoodie-in-grey-heather/prd/13947924?clr=grey-heather&colourWayId=16578828&SearchQuery=&cid=11321","Vans Side With Zip Hoodie in grey heather","SGD$107.46","Grey heather","Throw on and goDrawstring hoodZip placketLong sleevesFitted cuffs    Drawstring hemRegular fitJust select your usual size","1606126","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 60% Cotton, 40% Polyester.","Vans","Hoodie"
"1573027328-589","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Nike Plus off white club fleece crew neck sweatshirtSGD$64.84","https://www.asos.com/nike/nike-plus-off-white-club-fleece-crew-neck-sweatshirt/prd/11133417?clr=birch-heather-black&colourWayId=16277862&SearchQuery=&cid=11321","Nike Plus off white club fleece crew neck sweatshirt","SGD$64.84","Birch heather/(black","Throw on and goCrew neck    Nike Swoosh logo    Ribbed trims     Regular fitJust select your usual size","1388883","ABOUT ME
            Soft fleeceWarm fabric with a fuzzy texture
Body: 52% Cotton, 28% Viscose, 20% Polyester.","Nike","null"
"1573030280-928","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Reclaimed Vintage inspired crop sweat with tattoo graffiti printSGD$70.40","https://www.asos.com/reclaimed-vintage/reclaimed-vintage-inspired-crop-sweat-with-tattoo-graffiti-print/prd/12234376?clr=white&colourWayId=16388078&SearchQuery=&cid=11321","Reclaimed Vintage inspired crop sweat with tattoo graffiti print","SGD$70.40","White","Sweatshirt by Reclaimed Vintage    Your casual vibe, sortedCrew neckPrinted designFitted cuffsCropped lengthRelaxed fitThat slouchy, baggy feelExclusive to ASOS","1470345","ABOUT ME
            Soft cotton sweat
Style and comfort - it's a lifestyle

Main: 100% Cotton.","Reclaimed Vintage","Sweatshirt"
"1573029230-669","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Sex Skateboards Crux cropped crew neck sweatshirt in whiteSGD$120.43","https://www.asos.com/sex-skateboards/sex-skateboards-crux-cropped-crew-neck-sweatshirt-in-white/prd/13201081?clr=white&colourWayId=16533389&SearchQuery=&cid=11321","Sex Skateboards Crux cropped crew neck sweatshirt in white","SGD$120.43","White","For your daytime thingCrew neckAll-over logo printCropped lengthRelaxed fitThink baggy and casual","1547543","ABOUT ME
            Soft, cotton-rich sweat
For when comfort is key

Main: 65% Cotton, 35% Polyester.","null","Sweatshirt"
"1573030409-976","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","COLLUSION Unisex hoodie with printSGD$46.32","https://www.asos.com/collusion/collusion-unisex-hoodie-with-print/prd/12650294?clr=stone&colourWayId=16463318&SearchQuery=&cid=11321","COLLUSION Unisex hoodie with print","SGD$46.32","Stone","Petite, tall and plus sizes availablePart of our responsible editOver-the -head style    Drawstring hoodDropped sleevesPrint to front and reverse    Pouch pocketsFitted cuffs and hem    Regular fitJust select your usual sizeUnisex style","1502928","ABOUT ME
            Soft sweatshirt fabricCOLLUSION partners with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 57% Polyester, 43% Cotton.","COLLUSION","Hoodie"
"1573029350-705","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN oversized super soft sweat in pinkSGD$40.76","https://www.asos.com/asos-design/asos-design-oversized-super-soft-sweat-in-pink/prd/13095562?clr=pink&colourWayId=16473437&SearchQuery=&cid=11321","ASOS DESIGN oversized super soft sweat in pink","SGD$40.76","Pink","Throw on and goCrew neckDropped shouldersFitted trimsOversized fitDesigned to look baggy","1538568","ABOUT ME
            Super-soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 66% Polyester, 27% Viscose, 7% Cotton.","ASOS DESIGN","Sweatshirt"
"1573030733-1104","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","PrettyLittleThing basic cropped sweat with zip front detail in blackSGD$27.79","https://www.asos.com/prettylittlething/prettylittlething-basic-cropped-sweat-with-zip-front-detail-in-black/prd/13430777?clr=black&colourWayId=16470237&SearchQuery=&cid=11321","PrettyLittleThing basic cropped sweat with zip front detail in black","SGD$27.79","Black","Throw on and goScoop neckZip fasteningLong sleevesFitted cuffsCropped designRaw hem Regular fitJust select your usual size","1565671","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 95% Polyester, 5% Elastane.","PrettyLittleThing","Sweatshirt"
"1573023743-521","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN Petite ultimate hoodie in grey marlSGD$33.35","https://www.asos.com/asos-petite/asos-design-petite-ultimate-hoodie-in-grey-marl/prd/11276469?clr=grey-marl&colourWayId=16327551&SearchQuery=&cid=11321","ASOS DESIGN Petite ultimate hoodie in grey marl","SGD$33.35","Blue high","A go-to wardrobe additionDrawstring hoodDropped shouldersPlain designPouch pocketRibbed cuffs and hemRelaxed fit Loose but not oversizedPart of the Eco Edit","1400732","ABOUT ME
            Soft-touch sweatshirt fabricWe partner with the Better Cotton Initiative to improve cotton farming globallyFor the people who grow it and the environment, tooBet you thought we just made clothes, right?
Main: 100% Cotton.","ASOS DESIGN","Petite jumper"
"1573029967-804","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","adidas Originals RYV cropped t-shirt in beigeSGD$42.52","https://www.asos.com/adidas-originals/adidas-originals-ryv-cropped-t-shirt-in-beige/prd/12556302?clr=beige&colourWayId=16408200&SearchQuery=&cid=11321","adidas Originals RYV cropped t-shirt in beige","SGD$42.52","Beige","For the gym or your everyday thing     Crew neck    Short sleeves 3-Stripe detail to cuffs    Cropped lengthRegular fitTrue to size","1495597","ABOUT ME
            Soft, breathable jerseyT-shirt fabric
Body: 69% Modal, 27% Polyester, 4% Spandex.","adidas","Sweatshirt"
"1573030833-1144","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Weekday Larissa v-neck sweater top in mintSGD$64.84","https://www.asos.com/weekday/weekday-larissa-v-neck-sweater-top-in-mint/prd/13552813?clr=mint&colourWayId=16546424&SearchQuery=&cid=11321","Weekday Larissa v-neck sweater top in mint","SGD$64.84","Mint","Throw on and go V-neckDrop shouldersFlared sleevesCropped cutRelaxed fitThink baggy and casual","1575032","ABOUT ME
            Thick, scuba-style fabricSuper-smooth feel
Main: 100% Viscose.","Weekday","Top"
"1573026076-567","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Noisy May oversized sweatshirt in tie dye printSGD$46.32","https://www.asos.com/noisy-may/noisy-may-oversized-sweatshirt-in-tie-dye-print/prd/13322253?clr=multi&colourWayId=16537364&SearchQuery=&cid=11321","Noisy May oversized sweatshirt in tie dye print","SGD$46.32","White","Part of our responsible editTie-dye printCrew neckDropped shouldersRibbed trimsOversized fitMore room for activities","1557170","ABOUT ME
            Soft sweatshirt fabricMade from organic cottonGrown with less water and no pesticidesIt's a win-win, improving the environment for both wildlife and cotton farmers

Body: 100% Organic Cotton.","Noisy May","Sweatshirt"
"1573029373-714","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Fila half zip hoodie in pastel colour block teddy fleece co-ordSGD$148.22","https://www.asos.com/fila/fila-half-zip-hoodie-in-pastel-colour-block-teddy-fleece-co-ord/prd/13375599?clr=cream-light-blue&colourWayId=16539153&SearchQuery=&cid=11321","Fila half zip hoodie in pastel colour block teddy fleece co-ord","SGD$148.22","Cream/light blue","Cosy level: considerableHooded neckPartial zip placketBranded designRelaxed fitFor a slouchy silhouette","1561163","ABOUT ME
            Soft, cosy borgTeddy-bear texture
Body: 100% Polyester.","Fila","Hoodie"
"1573029886-775","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Public Desire crop sweatshirt co-ordSGD$33.33","https://www.asos.com/public-desire/public-desire-crop-sweatshirt-co-ord/prd/13327816?clr=grey-marl&colourWayId=16537960&SearchQuery=&cid=11321","Public Desire crop sweatshirt co-ord","SGD$33.33","Grey marl","Part of  a co-ord setBottoms sold separately High neckZip placketDropped shouldersLong sleevesFitted cuffsCropped designRaw hemRegular fitJust select your usual size","1557770","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 65% Polyester, 35% Cotton.","Public Desire","Sweatshirt"
"1573030358-957","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Ellesse boyfriend hoodie with chest logoSGD$83.37","https://www.asos.com/ellesse/ellesse-boyfriend-hoodie-with-chest-logo/prd/7943042?clr=black&colourWayId=15362358&SearchQuery=&cid=11321","Ellesse boyfriend hoodie with chest logo","SGD$83.37","Black","Soft-touch sweatDrawstring hoodEllesse logo print to chestPouch pocketRibbed cuffs and hem    Relaxed boyfriend fit","1048686","ABOUT ME
            Body: 85% Cotton, 15% Polyester, Hood Lining: 100% Cotton.","Ellesse","Hoodie"
"1573029865-767","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Roxy Snow Cascade 1/4 Zip fleece in whiteSGD$92.64","https://www.asos.com/roxy/roxy-snow-cascade-1-4-zip-fleece-in-white/prd/13562620?clr=bright-white&colourWayId=16547150&SearchQuery=&cid=11321","Roxy Snow Cascade 1/4 Zip fleece in white","SGD$92.64","Bright white","Feel the benefit     High neck    Quarter-zip opening with chin guardHand-warmer pockets     Fitted trims     Regular fitJust select your usual size","1574836","ABOUT ME
            Soft, cosy fleeceUses Roxy WarmFlight technologyLightweight, synthetic insulation with high-warmth properties
Main: 100% Polyester.","Roxy","Sweatshirt"
"1573029196-666","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Dr Denim logo sweatshirtSGD$83.37","https://www.asos.com/dr-denim/dr-denim-logo-sweatshirt/prd/13251143?clr=grey-logo&colourWayId=16451612&SearchQuery=&cid=11321","Dr Denim logo sweatshirt","SGD$83.37","Grey logo","Cosy level: considerableBranded designCrew neckOversized fitMore room for activities","1551497","ABOUT ME
            Soft sweatshirt fabric
Style and comfort - it's a lifestyle

Body: 80% Cotton, 20% Polyester.","Dr Denim","Sweatshirt"
"1573028501-614","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","COLLUSION Unisex sweatshirt in blackSGD$17.60 SGD$22.23","https://www.asos.com/collusion/collusion-unisex-sweatshirt-in-black/prd/10394262?clr=black&colourWayId=15115588&SearchQuery=&cid=11321","COLLUSION Unisex sweatshirt in black","SGD$17.60","Black","A wardrobe staple    Crew neckRibbed trimsRegular fit Not too loose, not too tightUnisex styleDesigned to fit everyone","1328078","ABOUT ME
            Soft-touch sweatshirt fabric Style and comfort – it's a lifestyle
Main: 100% Cotton.","COLLUSION","Sweatshirt"
"1573029225-667","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","The North Face TKA funnel neck Glacier fleece in blueSGD$138.95","https://www.asos.com/the-north-face/the-north-face-tka-funnel-neck-glacier-fleece-in-blue/prd/13065160?clr=blue&colourWayId=16528241&SearchQuery=&cid=11321","The North Face TKA funnel neck Glacier fleece in blue","SGD$138.95","Blue","Part of our responsible editFunnel neckColour-block designFunctional pocketsRegular fitJust select your usual size","1535618","ABOUT ME
            Soft fleece
Made from recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Main: 100% Polyester.","The North Face","Jumper"
"1573029727-758","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Daisy Street Plus half zip sweatshirt with utility pockets and flag embroidered badgeSGD$40.74","https://www.asos.com/daisy-street-plus/daisy-street-plus-half-zip-sweatshirt-with-utility-pockets-and-flag-embroidered-badge/prd/13576244?clr=red&colourWayId=16548483&SearchQuery=&cid=11321","Daisy Street Plus half zip sweatshirt with utility pockets and flag embroidered badge","SGD$40.74","Red","For your daytime thingFunnel neck    Zip placketDropped shouldersChest pocketsRelaxed fitFor a slouchy silhouette","1577051","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Body: 50% Cotton, 50% Polyester.","Daisy Street","Sweatshirt"
"1573030254-918","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN lounge mix & match loopback raw edge off shoulder sweatSGD$37.05","https://www.asos.com/asos-design/asos-design-lounge-mix-match-loopback-raw-edge-off-shoulder-sweat/prd/13139687?clr=purple&colourWayId=16530619&SearchQuery=&cid=11321","ASOS DESIGN lounge mix & match loopback raw edge off shoulder sweat","SGD$37.05","Purple","Your casual vibe, sortedCrew neckDropped shouldersCorset-style waistRaw-edge hemRelaxed fitFor a slouchy silhouette","1542325","ABOUT ME
            Textured sweatshirt fabricClassic looped finish on reverse
Body: 77% Cotton, 23% Polyester.","ASOS DESIGN","Sweatshirt"
"1573031179-1251","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","adidas Originals RYV hoodie in whiteSGD$92.64","https://www.asos.com/adidas-originals/adidas-originals-ryv-hoodie-in-white/prd/11658704?clr=white&colourWayId=16321151&SearchQuery=&cid=11321","adidas Originals RYV hoodie in white","SGD$92.64","White","Part of our responsible editDrawstring hoodDropped shouldersPouch pocket3-Stripe detail to cuffsFitted trimsRelaxed fitFor a slouchy silhouette","1426834","ABOUT ME
            Soft sweatshirt fabricadidas partners with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 100% Cotton, Hood Lining: 100% Cotton, Rib: 95% Cotton, 5% Spandex.","adidas","Hoodie"
"1573029366-711","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN oversized hoodie in washed neon pinkSGD$51.88","https://www.asos.com/asos-design/asos-design-oversized-hoodie-in-washed-neon-pink/prd/12157012?clr=bright-pink&colourWayId=16396793&SearchQuery=&cid=11321","ASOS DESIGN oversized hoodie in washed neon pink","SGD$51.88","Bright pink","Throw on and go Drawstring hoodPouch pocketsFitted trimsOversized fitMore room for activities","1464955","ABOUT ME
            Soft sweatshirt fabricWe partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 70% Cotton, 30% Polyester","ASOS DESIGN","Hoodie"
"1573030177-888","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN cord and borg cropped hoodie in creamSGD$71.33 SGD$101.90","https://www.asos.com/asos-design/asos-design-cord-and-borg-cropped-hoodie-in-cream/prd/13057066?clr=ivory&colourWayId=16528002&SearchQuery=&cid=11321","ASOS DESIGN cord and borg cropped hoodie in cream","SGD$71.33","Ivory","Part of our responsible edit    Drawstring hood    Dropped shouldersBorg panels     Zip openingPouch pocket    Fitted trims    Regular fitJust select your usual size","1534593","ABOUT ME
            Soft corduroy
We partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Fabric 2: 70% Cotton, 20% Acrylic, 10% Wool, Main: 100% Cotton.","ASOS DESIGN","Hoodie"
"1573030080-849","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Calvin Klein Performance Active Icon logo sweater in blackSGD$138.95","https://www.asos.com/calvin-klein-performance/calvin-klein-performance-active-icon-logo-sweater-in-black/prd/13295065?clr=black&colourWayId=16536309&SearchQuery=&cid=11321","Calvin Klein Performance Active Icon logo sweater in black","SGD$138.95","Black","Your casual vibe, sorted     Crew neck    Raglan sleeves     Branded design     Fitted trims     Regular fitJust select your usual size","1555094","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Fabric 1: 68% Viscose, 27% Polyamide, 5% Elastane.","Calvin Klein","Sweatshirt"
