web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
"1573019491-300","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Women'secret chenille mule slippers in greySGD$25.01 SGD$31.50","https://www.asos.com/womensecret/womensecret-chenille-mule-slippers-in-grey/prd/13405204?clr=grey&colourWayId=16540451&SearchQuery=&cid=21867","Women'secret chenille mule slippers in grey","SGD$25.01","Grey","Peak snugness Slip-on styleOpen back Flat sole","1563552","ABOUT ME
            Deep-pile chenille knitSoft, velvety finishFor a textural switch-up
Fabric 1: 100% Polyester.","null","Women'secret"
"1573018921-87","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN mix & match lounge super soft brushed long sleeveSGD$37.05","https://www.asos.com/asos-design/asos-design-mix-match-lounge-super-soft-brushed-long-sleeve/prd/12319371?clr=oatmeal&colourWayId=16417979&SearchQuery=&cid=21867","ASOS DESIGN mix & match lounge super soft brushed long sleeve","SGD$37.05","Oatmeal","Staying in is the new going outScoop neckDropped shouldersRelaxed fitThink baggy and casual","1476882","ABOUT ME
            Soft, brushed sweatshirt fabric
The kind that stretches 

Body: 80% Viscose, 17% Polyester, 3% Elastane.","ASOS DESIGN","T-shirt"
"1573019748-389","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Disney Mickey Mouse lounge sweater & short setSGD$62.99","https://www.asos.com/asos-design/asos-design-disney-mickey-mouse-lounge-sweater-short-set/prd/12590290?clr=pink&colourWayId=16476530&SearchQuery=&cid=21867","ASOS DESIGN Disney Mickey Mouse lounge sweater & short set","SGD$62.99","Pink","You're invited to this PJ party    Crew neck    Dropped shouldersLong sleeves    Printed design    Short bottoms    Stretch waistRegular fitJust select your usual size","1498109","ABOUT ME
            Sweater is soft sweatshirt fabricShorts are soft jersey

Body: 100% Cotton.","null","ASOS DESIGN"
"1573019185-177","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","River Island loungewear cami top in creamSGD$33.35","https://www.asos.com/river-island/river-island-loungewear-cami-top-in-cream/prd/13094810?clr=cream&colourWayId=16447679&SearchQuery=&cid=21867","River Island loungewear cami top in cream","SGD$33.35","Cream","Your casual vibe, sortedScoop neckButton placketRegular fitJust select your usual size","1538560","ABOUT ME
            Soft knit
The kind that stretches

Body: 53% Viscose, 42% Polyester, 5% Elastane.","River Island","Top"
"1573018889-72","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN super oversized lightweight sweat with side splits in stoneSGD$37.05","https://www.asos.com/asos-design/asos-design-super-oversized-lightweight-sweat-with-side-splits-in-stone/prd/12635763?clr=stone&colourWayId=16425081&SearchQuery=&cid=21867","ASOS DESIGN super oversized lightweight sweat with side splits in stone","SGD$37.05","Silver","Throw on and goCrew neck    Dropped shoulders    Fitted cuffsOversized fitDesigned to look baggy","1501793","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 100% Cotton.","ASOS DESIGN","Sweatshirt"
"1573019383-253","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Lindex Evangelista supersoft fleece heart dressing gown in greySGD$46.32","https://www.asos.com/lindex/lindex-evangelista-supersoft-fleece-heart-dressing-gown-in-grey/prd/13431429?clr=grey&colourWayId=16480426&SearchQuery=&cid=21867","Lindex Evangelista supersoft fleece heart dressing gown in grey","SGD$46.32","Grey","Cosy level: considerableAll-over heart designFixed hood   Tie waist   Functional pockets   Regular fitJust select your usual size","1565741","ABOUT ME
            Soft, cosy fleeceWarm fabric with a fuzzy texture
Fabric 1: 100% Polyester.","Lindex","Dressing gown"
"1573019310-221","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN lounge velour slouch top & wide leg trouser setSGD$51.88","https://www.asos.com/asos-design/asos-design-lounge-velour-slouch-top-wide-leg-trouser-set/prd/12923406?clr=mink&colourWayId=16525312&SearchQuery=&cid=21867","ASOS DESIGN lounge velour slouch top & wide leg trouser set","SGD$51.88","Mink","You're invited to this PJ partyV-neckPress-stud placketCropped length High-rise trousersDrawstring waistWide-cut legRelaxed fitFor a slouchy silhouette","1524267","ABOUT ME
            Soft, velvet-feel velourBig in the 00s, better now
Main: 100% Polyester.","ASOS DESIGN","Pyjamas"
"1573018737-28","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Petite lounge ribbed soft joggerSGD$33.35","https://www.asos.com/asos-petite/asos-design-petite-lounge-ribbed-soft-jogger/prd/12211549?clr=beige&colourWayId=16417985&SearchQuery=&cid=21867","ASOS DESIGN Petite lounge ribbed soft jogger","SGD$33.35","Beige","Throw on and goRibbed finishHigh rise    Drawstring waistbandRegular fitJust select your usual size","1468845","ABOUT ME
            Soft sweatshirt fabric A great chill-out partner
Main: 66% Polyester, 31% Viscose, 3% Elastane","null","ASOS DESIGN"
"1573019483-296","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge oversized hoodie with toggle detailSGD$66.70","https://www.asos.com/micha-lounge/micha-lounge-oversized-hoodie-with-toggle-detail/prd/13037983?clr=grey&colourWayId=16527386&SearchQuery=&cid=21867","Micha Lounge oversized hoodie with toggle detail","SGD$66.70","Grey","Your casual vibe, sortedFixed hoodZip fasteningFunctional pocketsAdjustable hemOversized fitMore room for activitiesExclusive to ASOS","1533038","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Body: 57% Polyester, 43% Cotton.","Micha Lounge","Hoodie"
"1573019343-235","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Nia fluffy slider slippers in peachSGD$18.53","https://www.asos.com/asos-design/asos-design-nia-fluffy-slider-slippers-in-peach/prd/12591188?clr=peach&colourWayId=16429348&SearchQuery=&cid=21867","ASOS DESIGN Nia fluffy slider slippers in peach","SGD$18.53","Peach","Add-to-bag potential: considerableSlip-on styleOpen toeFlat sole","1498229","ABOUT ME
            Faux-fur upperSeriously strokable
Lining Sock: 100% Textile, Sole: 50% Other Materials, 50% Textile, Upper: 100% Textile.","null","ASOS DESIGN"
"1573018691-8","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","PrettyLittleThing satin bralet pyjama set in polka dotSGD$22.23","https://www.asos.com/prettylittlething/prettylittlething-satin-bralet-pyjama-set-in-polka-dot/prd/12582485?clr=multi&colourWayId=16430757&SearchQuery=&cid=21867","PrettyLittleThing satin bralet pyjama set in polka dot","SGD$22.23","Multi","Live your best pyjama lifePlunge neckAdjustable strapsPolka-dot printFrill trimShort bottomsElasticated waistbandRegular fitJust select your usual size","1497660","ABOUT ME
            Satin-style fabricSilky and super smooth
Main: 100% Polyester.","PrettyLittleThing","Pyjamas"
"1573019183-176","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN lounge travel mix & match rib one shoulder topSGD$18.53","https://www.asos.com/asos-design/asos-design-lounge-travel-mix-match-rib-one-shoulder-top/prd/12903151?clr=tan&colourWayId=16479419&SearchQuery=&cid=21867","ASOS DESIGN lounge travel mix & match rib one shoulder top","SGD$18.53","Tan","Add-to-bag potential: considerable    One-shoulder designCropped lengthRegular fitJust select your usual size","1522704","ABOUT ME
            Soft jersey
Ribbed finish

Main: 95% Polyester, 5% Elastane.","ASOS DESIGN","Vest"
"1573019097-139","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge Curve fleece jogger with tie waistSGD$66.70","https://www.asos.com/micha-lounge-curve/micha-lounge-curve-fleece-jogger-with-tie-waist/prd/13047798?clr=oatmeal&colourWayId=16527988&SearchQuery=&cid=21867","Micha Lounge Curve fleece jogger with tie waist","SGD$66.70","Oatmeal","Your casual vibe, sortedDrawstring waistband    Side pockets    Fitted cuffs    Regular fitJust select your usual sizeExclusive to ASOS","1533361","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Body: 44% Cotton, 37% Polyester, 19% Viscose.","Micha Lounge","null"
"1573019107-143","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Loungeable mix & match plus size wide leg tie front lounge trouser in greySGD$40.76","https://www.asos.com/loungeable/loungeable-mix-match-plus-size-wide-leg-tie-front-lounge-trouser-in-grey/prd/12565011?clr=grey&colourWayId=16447036&SearchQuery=&cid=21867","Loungeable mix & match plus size wide leg tie front lounge trouser in grey","SGD$40.76","Grey","Staying in is the new going outHigh riseElasticated waistTie frontWide legFitted at the top, flowing at the bottom","1496211","ABOUT ME
            Soft sweatshirt fabric A great chill-out partner
Fabric 1: 65% Polyester, 30% Viscose, 5% Elastane.","null","Loungeable"
"1573018833-58","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge mini jumper dress with balloon sleevesSGD$74.11","https://www.asos.com/micha-lounge/micha-lounge-mini-jumper-dress-with-balloon-sleeves/prd/13214444?clr=charcoal&colourWayId=16533637&SearchQuery=&cid=21867","Micha Lounge mini jumper dress with balloon sleeves","SGD$74.11","Charcoal","Cosy never looked so goodRound neckDrop shouldersBlouson sleevesRibbed trimsPull-on styleRelaxed fitThat baggy, slouchy feel","1548714","ABOUT ME
            Soft, chunky knit
Brushed for added cosiness

Body: 100% Acrylic.","Micha Lounge","Dress"
"1573019529-317","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Dorina Henrietta modal with lace side split nightdress in burgundySGD$35.20 SGD$44.46","https://www.asos.com/dorina/dorina-henrietta-modal-with-lace-side-split-nightdress-in-burgundy/prd/12085952?clr=dark-red&colourWayId=16448096&SearchQuery=&cid=21867","Dorina Henrietta modal with lace side split nightdress in burgundy","SGD$35.20","Dark red","Add-to-bag potential: considerableV-neckAdjustable cami straps    Lace insertsSide splitRegular fitJust select your usual size","1459826","ABOUT ME
            Slinky, stretchy fabric
Super-smooth feelThink soft, flowy movement
Fabric 1: 95% Modal, 5% Elastane.","Dorina","Night dress"
"1573019329-229","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Hunkemoller velour jogging bottoms with star tape in burgundySGD$50.02","https://www.asos.com/hunkemoller/hunkemoller-velour-jogging-bottoms-with-star-tape-in-burgundy/prd/13643523?clr=windsor-wine&colourWayId=16554308&SearchQuery=&cid=21867","Hunkemoller velour jogging bottoms with star tape in burgundy","SGD$50.02","Windsor wine","Live your best pyjama life    Stretch waistbandContrast side panels    Fitted cuffsRegular fitJust select your usual size","1582530","ABOUT ME
            Soft, velvet-feel velourBig in the 00s, better now
Fabric 1: 95% Polyester, 5% Elastane.","Hunkemöller","Joggers"
"1573019274-205","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Curve lounge neon stripe cropped sweat & jogger setSGD$55.58","https://www.asos.com/asos-curve/asos-design-curve-lounge-neon-stripe-cropped-sweat-jogger-set/prd/12227847?clr=grey-marl&colourWayId=16410688&SearchQuery=&cid=21867","ASOS DESIGN Curve lounge neon stripe cropped sweat & jogger set","SGD$55.58","Grey marl","Your casual vibe, sorted     Crew neckDropped shoulders    Long sleeves    Trouser bottoms    Stretch waistRegular fitJust select your usual size","1469890","ABOUT ME
            Soft sweatshirt fabricFor all-day cosiness 
Body: 50% Cotton, 50% Polyester.","null","ASOS DESIGN"
"1573019448-281","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge Luxe step hem trouser coord in wool blendSGD$88.93","https://www.asos.com/micha-lounge/micha-lounge-luxe-step-hem-trouser-coord-in-wool-blend/prd/13214187?clr=cream&colourWayId=16533087&SearchQuery=&cid=21867","Micha Lounge Luxe step hem trouser coord in wool blend","SGD$88.93","Cream","Part of a co-ord setTop sold separatelyPart of our responsible edit","1548661","ABOUT ME
            Wool-mix knitMade with recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Body: 65% Polyester, 20% Nylon, 15% Wool.","null","Trousers"
"1573018707-15","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Maternity mix & match lounge super soft brushed tankSGD$22.23","https://www.asos.com/asos-maternity/asos-design-maternity-mix-match-lounge-super-soft-brushed-tank/prd/11942682?clr=grey-marl&colourWayId=16393877&SearchQuery=&cid=21867","ASOS DESIGN Maternity mix & match lounge super soft brushed tank","SGD$22.23","Grey marl","Your casual vibe, sortedScoop neckLow backBrushed finish    Regular fit        Designed to fit through all stages of pregnancy","1449202","ABOUT ME
            Soft knit
The kind that stretches

Body: 80% Viscose, 17% Polyester, 3% Elastane.","ASOS DESIGN","Maternity top"
"1573018965-104","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Curve mix & match lounge super soft brushed tankSGD$22.23","https://www.asos.com/asos-curve/asos-design-curve-mix-match-lounge-super-soft-brushed-tank/prd/11942672?clr=grey-marl&colourWayId=16389353&SearchQuery=&cid=21867","ASOS DESIGN Curve mix & match lounge super soft brushed tank","SGD$22.23","Grey marl","As if we needed another excuse to cancel our plansScoop neck    Sleeveless styleRegular fitJust select your usual size","1449198","ABOUT ME
            Super-soft T-shirt fabricBasic in the best way
Body: 80% Viscose, 17% Polyester, 3% Elastane.","null","ASOS DESIGN"
"1573018883-69","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge leggings co-ordSGD$62.99","https://www.asos.com/micha-lounge/micha-lounge-leggings-co-ord/prd/12027956?clr=grey-pink&colourWayId=16449772&SearchQuery=&cid=21867","Micha Lounge leggings co-ord","SGD$62.99","Grey pink","Part of a co-ord set Top sold separatelyHigh-rise waist    Elasticated waistbandContrast insertsBodycon fitA tight cut to the bodyExclusive to ASOS","1455419","ABOUT ME
            Smooth fabricThe kind that stretches
Body: 63% Polyester, 32% Nylon, 5% Elastane.","Micha Lounge","Leggings"
"1573019663-352","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge Curve heavy rib rollneck jumper with deep cuffSGD$64.84","https://www.asos.com/micha-lounge-curve/micha-lounge-curve-heavy-rib-rollneck-jumper-with-deep-cuff/prd/13210295?clr=black&colourWayId=16533312&SearchQuery=&cid=21867","Micha Lounge Curve heavy rib rollneck jumper with deep cuff","SGD$64.84","Black","When the temperature goes down, stay warm up topRoll-neckRibbed cuffs and hemRegular fitJust select your usual sizeExclusive tp ASOS","1548326","ABOUT ME
            Soft knit
The kind that stretches

Body: 97% Polyester, 3% Elastane.","Micha Lounge","Plus-size jumper"
"1573018912-83","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN Maternity co-ord acid wash t-shirtSGD$33.35","https://www.asos.com/asos-maternity/asos-design-maternity-co-ord-acid-wash-t-shirt/prd/12995102?clr=washed-green&colourWayId=16526280&SearchQuery=&cid=21867","ASOS DESIGN Maternity co-ord acid wash t-shirt","SGD$33.35","Washed green","Part of our responsible editPart of a co-ord setLeggings sold separatelyAcid-wash finishDropped shouldersRelaxed fit    Designed to fit through all stages of pregnancy","1529583","ABOUT ME
            Soft jersey
We partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 100% Cotton.","ASOS DESIGN","Maternity top"
"1573018971-107","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","River Island slipper with fluffy lining in greySGD$33.35","https://www.asos.com/river-island/river-island-slipper-with-fluffy-lining-in-grey/prd/13094777?clr=grey&colourWayId=16529484&SearchQuery=&cid=21867","River Island slipper with fluffy lining in grey","SGD$33.35","Grey","Cosy level: considerableQuilted finishFaux-fur liningBranded tag","1538547","ABOUT ME
            Soft velvet upperOne smooth operator

Sole: 100% Other Materials, Upper: 100% Textile.","null","River Island"
"1573018716-19","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN mix & match pyjama jersey shortSGD$14.82","https://www.asos.com/asos-design/asos-design-mix-match-pyjama-jersey-short/prd/12203612?clr=coral&colourWayId=16406140&SearchQuery=&cid=21867","ASOS DESIGN mix & match pyjama jersey short","SGD$14.82","Coral","Sweet dreams, sleepyheadShort bottoms    Stretch waist","1467477","ABOUT ME
            Soft jerseyWe partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Body: 65% Polyester, 35% Cotton.","ASOS DESIGN","Pyjamas"
"1573019673-356","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Dorina Heather modal lounge jogger in greySGD$29.64 SGD$37.05","https://www.asos.com/dorina/dorina-heather-modal-lounge-jogger-in-grey/prd/11799796?clr=grey&colourWayId=16421342&SearchQuery=&cid=21867","Dorina Heather modal lounge jogger in grey","SGD$29.64","Grey","Somewhere between pyjamas and actual clothes    Drawstring waist     Side pockets     Slim leg     Fitted cuffs Regular fitJust select your usual size","1437846","ABOUT ME
            Super-soft modal 
The kind that stretches 

Fabric 1: 95% Modal, 5% Elastane.","Dorina","Lounge bottoms"
"1573019533-319","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN mix & match marl pyjama vestSGD$11.12","https://www.asos.com/asos-design/asos-design-mix-match-marl-pyjama-vest/prd/12128507?clr=pink&colourWayId=16388940&SearchQuery=&cid=21867","ASOS DESIGN mix & match marl pyjama vest","SGD$11.12","Pink","Part of our responsible editScoop neckPlain designRegular fitJust select your usual size","1462999","ABOUT ME
            Soft jersey
We partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Body: 66% Polyester, 34% Cotton.","ASOS DESIGN","Vest"
"1573019715-374","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN mix & match satin & lace pyjama trouserSGD$33.35","https://www.asos.com/asos-design/asos-design-mix-match-satin-lace-pyjama-trouser/prd/13325435?clr=navy&colourWayId=16537729&SearchQuery=&cid=21867","ASOS DESIGN mix & match satin & lace pyjama trouser","SGD$33.35","Navy","Pyjama setPyjama topRevere collarButton placketDrawstring trousersLace trimsWide legFitted at the top, flowing at the bottom","1557478","ABOUT ME
            Satin-style fabric Glossy on the surfaceDrapes like a dream
Body: 100% Polyester, Lace Trim: 100% Nylon.","ASOS DESIGN","Pyjamas"
"1573019611-330","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN co-ord off shoulder cable jumper in super fluffy yarnSGD$51.88","https://www.asos.com/asos-design/asos-design-co-ord-off-shoulder-cable-jumper-in-super-fluffy-yarn/prd/12664925?clr=pastel-pink&colourWayId=16520289&SearchQuery=&cid=21867","ASOS DESIGN co-ord off shoulder cable jumper in super fluffy yarn","SGD$51.88","Pastel pink","Part of a co-ord setLeggings sold separatelyTextured finishRound neckBatwing sleevesRibbed trimsCropped lengthRelaxed fitFor a slouchy silhouette","1504152","ABOUT ME
            Lightweight knit
Super-fluffy finish

Body: 100% Polyester.","ASOS DESIGN","Jumper"
"1573019188-178","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge unitard with back strap detail in brush stroke printSGD$77.81","https://www.asos.com/micha-lounge/micha-lounge-unitard-with-back-strap-detail-in-brush-stroke-print/prd/12028185?clr=multi&colourWayId=16455176&SearchQuery=&cid=21867","Micha Lounge unitard with back strap detail in brush stroke print","SGD$77.81","Multi","Done in oneBrushstroke printScoop neckStrappy backBodycon fitA tight cut to the bodyExclusive to ASOS","1455449","ABOUT ME
            Smooth fabric
The kind that stretches

Body: 86% Polyester, 14% Elastane.","Micha Lounge","Jumpsuit"
"1573018734-27","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN lounge organic cotton super soft oversize mini dressSGD$37.05","https://www.asos.com/asos-design/asos-design-lounge-organic-cotton-super-soft-oversize-mini-dress/prd/10416508?clr=grey-marl&colourWayId=16304621&SearchQuery=&cid=21867","ASOS DESIGN lounge organic cotton super soft oversize mini dress","SGD$37.05","Grey marl","Some serious daytime inspiration right hereRound neckDropped shouldersPlain designSide pocketsOversized fitDesigned to look baggyPart of the Eco Edit","1330491","ABOUT ME
            Soft-touch jerseyMade from organic cottonYou know, like the good stuff in the supermarketUses less pesticides to growWhich means a happier and healthier planet 
Main: 100% Organic Cotton.","ASOS DESIGN","Dress"
"1573019190-179","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Chelsea Peers Maternity panda bamboo stripe print popper front nightshirtSGD$44.46 SGD$55.58","https://www.asos.com/chelsea-peers/chelsea-peers-maternity-panda-bamboo-stripe-print-popper-front-nightshirt/prd/12313009?clr=red&colourWayId=16469014&SearchQuery=&cid=21867","Chelsea Peers Maternity panda bamboo stripe print popper front nightshirt","SGD$44.46","Red","Sweet dreams, sleepyheadPanda printRevere collarButton placket    Long sleeves    Regular fitJust select your usual sizeExclusive to ASOS","1476362","ABOUT ME
            Lightweight woven fabric
The kind that stretches

Fabric 1: 95% Polyester, 5% Elastane.","Chelsea Peers","Pyjamas"
"1573019701-368","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN lounge neon legging joggerSGD$37.05","https://www.asos.com/asos-design/asos-design-lounge-neon-legging-jogger/prd/11794150?clr=neon-green&colourWayId=16355962&SearchQuery=&cid=21867","ASOS DESIGN lounge neon legging jogger","SGD$37.05","Neon green","Staying in is the new going outDrawstring waistband    Side pocketsNeon design     Fitted cuffs    Regular fitJust select your usual size","1437453","ABOUT ME
            Soft sweatshirt fabricFor all-day cosiness 
Body: 74% Polyester, 26% Cotton.","ASOS DESIGN","Sweatpants"
"1573019644-344","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Zella premium sheepskin slippers in pale greySGD$38.91 SGD$55.58","https://www.asos.com/asos-design/asos-design-zella-premium-sheepskin-slippers-in-pale-grey/prd/12570254?clr=pale-grey&colourWayId=16470523&SearchQuery=&cid=21867","ASOS DESIGN Zella premium sheepskin slippers in pale grey","SGD$38.91","Pale grey","For cosy nights and lazy daysFaux-fur liningSlip-on styleOpen backFlat sole","1496637","ABOUT ME
            Suede upperIt's the real deal
Lining Sock: 100% Real Leather, Sole: 100% Other Materials, Upper: 100% Real Leather.","null","ASOS DESIGN"
"1573018837-60","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Lasula Plus lounge high neck sleeveless crop top co ord in khakiSGD$25.94","https://www.asos.com/lasula-plus/lasula-plus-lounge-high-neck-sleeveless-crop-top-co-ord-in-khaki/prd/13851273?clr=khaki&colourWayId=16571372&SearchQuery=&cid=21867","Lasula Plus lounge high neck sleeveless crop top co ord in khaki","SGD$25.94","Khaki","Part of a co-ord setShorts sold separately     High neckSleeveless style     Cropped lengthRegular fitJust select your usual size","1599025","ABOUT ME
            Ribbed jerseyT-shirt fabric, in other words
Fabric: 100% Polyester.","Lasula","Plus-size top"
"1573019296-215","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Lindex Elisa organic cotton heart long pyjama top in dark greySGD$27.79","https://www.asos.com/lindex/lindex-elisa-organic-cotton-heart-long-pyjama-top-in-dark-grey/prd/13024653?clr=dk-grey-melange&colourWayId=16443288&SearchQuery=&cid=21867","Lindex Elisa organic cotton heart long pyjama top in dark grey","SGD$27.79","Dk grey melange","You're invited to this PJ partyScoop neck    Heart print    Curved hemLongline styleRegular fitJust select your usual size","1531773","ABOUT ME
            Fabric 1: 57% Cotton, 38% Polyester, 5% Elastane.","null","Lindex"
"1573019750-390","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","New Look slogan embroidered robe in blackSGD$37.04","https://www.asos.com/new-look/new-look-slogan-embroidered-robe-in-black/prd/12862213?clr=black&colourWayId=16523751&SearchQuery=&cid=21867","New Look slogan embroidered robe in black","SGD$37.04","Black","Shivering is so last season   Shawl collar   Tie waist   Functional pocketsEmbroidered slogan to reverseRegular fitJust select your usual size","1518753","ABOUT ME
            Soft, cosy fleeceWarm fabric with a fuzzy texture
Main: 100% Polyester.","New Look","Dressing gown"
"1573018842-62","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Lasula lounge high neck sleeveless crop top co ord in khakiSGD$25.94","https://www.asos.com/lasula/lasula-lounge-high-neck-sleeveless-crop-top-co-ord-in-khaki/prd/13850256?clr=khaki&colourWayId=16571300&SearchQuery=&cid=21867","Lasula lounge high neck sleeveless crop top co ord in khaki","SGD$25.94","Khaki","Part of a co-ord setShorts sold separately    High neckSleeveless styleCropped lengthSlim fitA narrow cut from hips to hem","1598947","ABOUT ME
            Stretch jerseyA soft, versatile fabric
Fabric: 100% Polyester.","Lasula","Top"
"1573019327-228","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Hunkemoller velour hooded sweatshirt with star tape in burgundySGD$50.02","https://www.asos.com/hunkemoller/hunkemoller-velour-hooded-sweatshirt-with-star-tape-in-burgundy/prd/13643513?clr=windsor-wine&colourWayId=16554256&SearchQuery=&cid=21867","Hunkemoller velour hooded sweatshirt with star tape in burgundy","SGD$50.02","Windsor wine","Live your best pyjama life    Crew neckContrast sleeve panelsStar detail    Drawstring hemRelaxed fitFor a slouchy silhouette","1582528","ABOUT ME
            Soft, velvet-feel velourBig in the 00s, better now
Fabric 1: 95% Polyester, 5% Elastane.","Hunkemöller","Pyjama sweatshirt"
"1573018810-48","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","PrettyLittleThing bardot knitted lounge set in stoneSGD$46.32","https://www.asos.com/prettylittlething/prettylittlething-bardot-knitted-lounge-set-in-stone/prd/12720203?clr=stone&colourWayId=16421115&SearchQuery=&cid=21867","PrettyLittleThing bardot knitted lounge set in stone","SGD$46.32","Stone","As if we needed another excuse to cancel our plans    Bardot style    Long sleeves    Cropped length    Trouser bottomsHigh rise    Drawstring waistRegular fitJust select your usual size","1508509","ABOUT ME
            Soft-touch knitFor blended comfort
Main: 95% Polyester, 5% Elastane.","null","PrettyLittleThing"
"1573019622-335","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN lounge nep off shoulder slouch topSGD$40.76","https://www.asos.com/asos-design/asos-design-lounge-nep-off-shoulder-slouch-top/prd/13163686?clr=oatmeal&colourWayId=16531807&SearchQuery=&cid=21867","ASOS DESIGN lounge nep off shoulder slouch top","SGD$40.76","Oatmeal","Your casual vibe, sorted Off-the-shoulder styleLong sleevesRelaxed fitThink baggy and casual","1544485","ABOUT ME
            Ribbed knit
Soft-touch style

Body: 99% Cotton, 1% Polyester.","ASOS DESIGN","Top"
