,brand,title,price,description,colour,material
954,ZALORA,Short Sleeves Flutter Hem Dress With Self Tie,S$ 39.90,"- Solid tone plain belted mini dress
- Unlined
- Round neckline
- Regular fit
- Back zip closure
- Belt fastening
- 2 side pockets
- Cotton",Dusty Blue,100% Cotton Woven
955,ZALORA BASICS,Round Neck Fit & Flare Jersey Dress,S$ 22.90,"- Sleeveless floral printed mini dress
- Round neckline
- Slim fit
- Unlined
- Slip on style
- Polyblend",Navy Base Floral Print,95% Polyester 5% Spandex Knit
956,Cotton On,Teagan Tie Front Button Mini Dress,S$ 29.99,"- Solid tone ribbed mini button through dress with tie detail
- V-neckline
- Unlined
- Regular fit
- Button and tie fastening
- Polyester
- Model wears an S and is 176cm tall",Rustic Red,100% Polyester
957,ZALORA,Mid Shirt Dress,S$ 39.90,"- Solid toned shirt dress with waist tie sash
- Unlined
- Collar neckline
- Relaxed fit
- Button fastening
- Polyblend
- Model wears an S and is 170cm tall",Blue,"50% Polyester, 50% Cotton"
958,ZALORA,Ruched Detail Dress,S$ 39.90,"- Ruched dress with all-over print
- Unlined
- V-neckline
- Regular fit
- Front self-tie closure
- Short flute sleeves
- Hem with frill
- Polyester",Rust/Black,100% Polyester
959,ZALORA BASICS,Basic Belted Wrap Mini Dress,S$ 39.90,"- Short sleeved textured wrap dress with waist tie sash
- Unlined
- V neckline
- Regular fit
- Polyblend
- Model wears an S and is 173cm tall",Dark Grey,Blend
960,Something Borrowed,Smocked Waist Fit And Flare Dress,S$ 34.90,"- Floral print ruched front fit and flare mini dress
- Unlined
- V-neckline
- Regular fit
- Elasticated waistband
- Polyester",Navy/Multi,100% Polyester
961,Wallis,Ink Split Front Dress,S$ 136.00,"- Mini dress with sheer overlay
- Sizing runs one size larger
- Unlined
- V neckline
- Regular fit
- Rear zip fastening
- Polyester
- Model wears a UK 8 and is 178cm tall",Navy Blue,[]
962,ZALORA,Tie Detail Shirt Dress,S$ 39.90,"- Polka dot print midi dress with waist tie sash
- Unlined
- Collar neckline
- Regular fit
- Button fastening
- Polyester",Dusty Pink/White,100% Polyester Woven
963,Mango,Printed Shirt Dress,S$ 59.90,"- All over print slit shirt midi dress
- Sizing runs one size larger
- Unlined
- Standard collared neckline
- Regular fit
- Button fastening
- Viscose",Black/White,100% Viscose
964,ZALORA,Color Block Asymmetric Dress,S$ 39.90,"- Blocked dress with overlay
- Unlined
- Round neckline
- Regular fit
- Back zip fastening
- Sleeveless
- Asymmetrical hem
- Polyester blend",Off White/Pink/Mauve,95% Polyester 5% Spandex
965,Chancery,Harper Flounce Mini Dress,S$ 118.90,"- Solid tone slit sleeve tiered frill mini dress
- Unlined
- V neckline
- Regular fit
- Front tie fastening
- Polyester",Wine,100% Polyester
966,Grace & Mila,Short Printed Dress,S$ 102.90,"- Sheer sleeves printed dress with piping detail
- V neckline
- Lined
- Relaxed fit
- Slip on style
- Polyester
- Model wears an S and is 174cm tall",Navy,100% Polyester_InnerLining:100% Polyester
967,Dorothy Perkins,Red Spot Bardot Midi Dress,S$ 73.90,"- Polka dot print off shoulder midi dress
- Unlined
- Off shoulder neckline
- Regular fit
- Slip on style
- Viscose blend
- Model wears a UK 8 and is 181cm tall",Red,"97% Viscose, 3% Elastane"
968,ZALORA,Pleat Detailed Sheath Dress,S$ 39.90,"- Side pleat detail sheath dress
- High neckline
- Unlined
- Regular fit
- Back zip fastening
- Polyester
- Model wears an S and is 170cm tall",Forest Green,95% Polyester 5%Elastane Woven
969,Chancery,Angela Maxi Dress,S$ 64.90,"- Solid tone one shoulder style maxi dress
- Lined
- One shoulder neckline
- Regular fit
- Back zip fastening
- Polyester",Coral Red,100% Polyester
970,Lovers + Friends,Linger Blazer Dress(Revolve),S$ 328.00,"Self: 97% poly 3% spandexLining: 95% poly 5% spandex
Dry clean only
Fully lined
Wrap styling with D-ring closure
Padded shoulders",Red,[]
971,TOPSHOP,Lime Bias Slip Dress,S$ 89.90,"- Solid tone satin midi dress with asymmetric ruffle hem
- V-neckline
- Lined
- Regular fit
- Polyblend
- Model wears a UK 8 and is 173 c tall",Lime,"Polyester 97%, Elastane 3%"
972,ZALORA,Tie Strap Dress With Ruffle Hem,S$ 39.90,"- Floral printed ruffle hem dress with shoulder tie details
- Unlined
- V neckline
- Regular fit
- Zip fastening
- Polyester",Seafoam/Multi,100% Polyester
973,ZALORA,Flare Sleeves Fit And Flare Dress,S$ 39.90,"- Solid tone mini dress
- Unlined
- V neckline
- Regular fit
- Zip fastening
- Polyblend
- Model wears an S and is 170cm tall",Dusty Rose,97% Polyester 3% Spandex
974,INDIKAH,Peasant Sleeve Ruffle Trim Open Back Skater Dress,S$ 112.50,"- Textured ruffle detail open back mini dress
- Partially lined
- V neckline
- Regular fit
- Back button and zip fastening
- Polyester
- Model wears a size AUS 8 and is 174cm tall",Mustard Check,100% Polyester
975,CHI CHI LONDON,Bryanna Dress,S$ 163.90,"- Floral embroidered lace mini dress
- Lined
- Round neckline
- Button and zip fastening
- Polyester",Nude,100% Polyester
976,Dorothy Perkins,Blush Scuba Lace Top Fit & Flare Dress,S$ 83.90,"- Skater dress with lace panel
- Partially lined
- Round neckline
- Regular fit
- Back button fastening
- Capped sleeves
- Flared hem
- Keyhole back
- Polyester blend
- Model wears a UK 6 and is 173cm tall",Peach,"95% Polyester, 5% Elastane"
977,Zaryluq,Ruffle Dress In Emerald Green,S$ 89.00,- Full-length dress- Made from high quality satin- Soft to the touch- Gives off a radiant lustre- Features buttoned-bishop sleeves- Ruffled fabric on the chest,Emerald Green,High Quality Satin
978,Dorothy Perkins,Chiffon Overlay Maxi,S$ 109.00,"- Maxi dress with ruffled hem
- Lined
- Plunging V neckline
- Regular fit
- Slip on style
- Self-tie waist closure
- Polyester
- Model wears a UK 8 and is 170cm tall",Red,100% Polyester
979,ZALORA,Side Button Short Sleeves Dress,S$ 39.90,"- Solid tone textured shift dress
- Unlined
- Round neckline
- Regular fit
- Rear button fastening
- Polyester",Black/White,100% Polyester
980,ZALORA,Fit And Flare Button Details Dress,S$ 34.90,"- Solid tone cold shoulder mini dress
- Unlined
- Square cold shoulder neckline
- Regular fit
- Front button closure
- Polyester",Black,100% Polyester Woven
981,AX Paris,Notch Front Layer Dress,S$ 63.90,"- Solid tone layered notch front off shoulder mini dress
- Off shoulder neckline
- Unlined
- Slim fit
- Zip fastening
- Polyblend
- Model wears a UK 8 and is 173cm tall",Blue,Polyester blend
982,ZALORA BASICS,Basic Boxy T-Shirt Dress,S$ 24.90,"- Solid shade shift tee dress
- Unlined
- Round neckline
- Regular fit
- Slip-on style
- Short sleeves
- Polyester blend",Black,95% Polyester 5% Spandex Knit
983,Mango,Bow Short Dress,S$ 59.90,"- Solid tone waist tie mini dress
- Sizing runs one size larger
- Unlined
- Round neckline
- Regular fit
- Side zip and waist tie fastening
- Polyester",Dark Green,100% Polyester
984,ZALORA BASICS,Basic Fit And Flare With D-Ring,S$ 34.90,"- Solid coloured dress with flare sleeves
- Unlined
- Round neckline
- Regular fit
- Zip fastening
- Polyester
- Model wears an S and is 173cm tall",Cobalt,Polyester
985,Dorothy Perkins,Billie And Blossom Petite Khaki Floral Dress,S$ 99.90,"- Midi dress with allover floral print
- Unlined
- High neckline
- Regular fit
- Rear zip fastening
- Self tie waist closure
- Viscose
- Model wears a UK 8 and is 178cm tall",Green,100% Viscose
986,ZALORA,Cutout Back Tie Dye Satin Dress,S$ 34.90,"- Reflective print open back dress
- Unlined
- Round neckline
- Regular fit
- Back zip closure
- Polyester",Green/Multi,100% Polyester
987,OVS,Pockets Dress,S$ 42.90,"- Contrast trims mini dress
- Round neckline
- Unlined
- Regular fit
- 2 pocket design
- Viscose blend
- Model wears an S and is 177cm tall",Black/White,"80% Viscose, 20% Polyamide"
988,Seoul in Love,Dreuli Dress Gradient Blue To Red,S$ 89.90,"-Latest trend in Korea and Hong Kong Magazine!
-Perfect and easy match with classy and casual look
-Suitable for local weather",blue,[]
989,Something Borrowed,Stripe Trim Shirt Dress,S$ 39.90,"- Shirt dress with stripe detail
- Unlined
- Collar neckline
- Regular fit
- Back zip fastening
- Front button closure
- Capped sleeves
- Flared hem
- Cotton
- Model wears an S and is 176cm tall",Off White,Cotton
990,ZALORA BASICS,Basic Tailored Dress With Flounce Hem,S$ 34.90,"- Solid-tone plain cap sleeve midi dress
- Unlined
- Round neckline
- Regular fit
- Back zip closure
- Polyblend",Camel,97% Polyester 3% Spandex
991,ZALORA BASICS,V Neck Curve Hem Mini Dress,S$ 29.90,"- Printed rolled sleeves mini V neck dress
- V-neckline
- Unlined
- Regular fit
- Polyester",Navy Base Abstract Print,100% Polyester Woven
992,Something Borrowed,Mesh Panel Dress,S$ 32.90,"- Short sleeve mesh T-shirt dress
- Comes with a sleeveless undershirt
- Round neckline
- Relaxed fit
- Polyester",Black,100% Polyester
993,Something Borrowed,Side Tie Straight Neck Drape Midi Dress,S$ 39.90,"- Midi dress with wrap over skirt 
- Unlined
- Square neckline
- Regular fit
- Front button fastening
- Side zip fastening
- Self tie waist closure
- Polyester",Black/Multi,100% Polyester
994,Forever New,Rosa Fit And Flare Knit Dress,S$ 99.99,"- Solid tone knit textured mini dress
- Unlined
- High neckline
- Regular fit
- Back button fastening
- Viscose blend",Camel,"78% Viscose, 22% Polyamide"
995,Bardot,Kristen Peplum Dress,S$ 171.90,"- Solid tone cami midi dress with peplum hem detail
- Lined
- V neckline
- Slim fit
- Back zip fastening
- Adjustable shoulder straps
- Polyblend
- Model wears a UK 8 and is 173cm tall",Melon,Blend
996,INDIKAH,Faux Button Front Smocked Midi Dress,S$ 103.75,"- Textured button detail cami midi dress
- Unlined
- Square neckline with
- Regular fit
- Back zip fastening
- Adjustable shoulder straps
- 2 front side pockets
- Linen
- Model wears a size AUS 8 and is 174cm tall",Navy,100% Linen
997,Tularosa,Sasha Dress(Revolve),S$ 368.00,"Self: 95% viscose 5% polyLining: 100% poly
Dry clean only
Fully lined
Embroidery and ruffle trim
Metallic fil coupe fabric with surplice neckline and elasticized waist",Black,[]
998,Little Mistress,Phoebe Lace Sleeve Maxi Dress,S$ 135.90,"- Pleated front cut out back maxi dress with lace sleeves and waist tie
- Round neckline
- Slim fit
- Button and waist tie fastening
- Polyester",Canyon Rose,100% Polyester
999,Mango,Ribbed Jersey Dress,S$ 59.90,"- Knitted long sleeve mini dress
- Sizing runs one size larger
- Round neckline
- Unlined
- Slim fit
- Slip on style
- Polyblend",Charcoal,"54% Polyester, 20% Polyamide, 20% Acrylic, 6% Wool"
1000,Zalia,Lace Kaftan Dress,S$ 99.90,"- Solid tone lace kaftan dress
- Unlined
- Boat neckline
- Regular fit
- Waist tie fastening
- Zip sleeve hem
- Polyamide
- Model wears an S and is 178cm tall",Yellow,100% Polyamide
1001,Something Borrowed,Color Block Cami Midi Dress,S$ 34.90,"- Color-blocked midi slip dress
- Unlined
- V-neckline
- Regular fit
- Slip-on style
- Sleeveless
- Adjustable cami straps
- Polyester",Navy/Red,100% Polyester
1002,AX Paris,Pleated Halter Neck Midi Dress,S$ 94.90,"- Floral print plisse midi dress with asymmetrical hem
- Unlined
- Halter neckline
- Flared fit
- Elasticated waistband with back zip fastening
- Polyester
- Model wears a UK 8 and is 176cm tall",Cream,100% Polyester
1003,CLOSET,Tie V-Back Pencil Dress,S$ 111.90,"- Solid-tone plain midi dress with sash
- Unlined
- Round neckline
- Regular fit
- Back zip closure
- Waist belt fastening
- Polyblend
- Model wears a UK 8 and is 170cm tall",Emerald,"80% Polyester, 17% Viscose, 3% Elastane"
1004,Something Borrowed,Button Down Crew Neck Bodycon Dress,S$ 34.90,"- Tri-colour dress with puffed sleeves
- Unlined
- Scoop neckline
- Regular fit
- Front button fastening
- Self-tie waist closure
- Cotton blend
- Model wears an S and is 174cm tall",Mint/Multi,Cotton
1005,Wallis,Black Floral Print Shift Dress,S$ 109.00,"- Floral print mini dress with tiered sleeves detail
- Sizing runs one size larger
- Boat neckline
- Lined
- Regular fit
- Button fastening
- Polyblend
- Model wears an S and is 173cm tall",Black,"97% Polyester, 3% Elastane"
1006,Yoco,V-Neck Cuffed-Sleeves Flare Dress,S$ 54.90,"- Solid hue mini skater dress
- V-neckline
- Regular fit
- Back zip fastening
- Short cuffed sleeves
- Flared hem
- Polyester",Gray,100% Polyester
1007,NA-KD,Leopard Print Ruffled Dress,S$ 99.90,"- Printed dress with ruffle trim
- Lined
- Round neckline
- Regular fit
- Front button fastening
- Long cuffed sleeves
- Tiered hem
- Polyblend",Leopard,Polyblend
1008,Dorothy Perkins,Lace Top Ruched Bodycon Dress,S$ 83.90,"- Lace bodice bodycon dress with ruched side
- Round neckline
- Half lined
- Bodycon fit
- Polyblend
- Model wears a UK 8 and is 178cm tall",Navy Blue,"94% Polyester, 6% Elastane"
1009,ZALORA,Ruched Neck Fit And Flare Dress,S$ 39.90,"- Solid tone ruched front detail mini flared dress
- V-neckline
- Unlined
- Slim fit
- Zip fastening
- Polyester
- Model wears an S and is 178cm tall",Mustard,100% Polyester Woven
1010,ZALORA,Sleeveless Shift Dress,S$ 39.90,"- Printed front sleeveless mini dress
- Unlined
- Round neckline
- Regular fit
- Slip on
- Polyester",White/Multi,100% Polyester Woven
1011,Something Borrowed,Cotton Eyelet Ruffle Sleeve Shift Dress,S$ 29.90,"- Mini dress with eyelets panel
- Unlined
- Round neckline
- Regular fit
- Rear button fastening
- Cotton",Light Blue,100% Cotton
1012,ZALORA BASICS,Basic Midi Side Slit Sheath Dress,S$ 34.90,"- Paneled dress with slit detail
- Unlined
- Round neckline
- Regular fit
- Back zip fastening
- Short sleeves
- Front thigh split
- Polyester",Blush Pinstripes,100% Polyester
1013,WAREHOUSE,Utility Shirt,S$ 99.90,"- Solid-colour top with upturned sleeves
- Shirt collar
- Regular fit
- Front button closure
- 2 pockets
- Viscose
- Model wears a UK 8 and is 177cm tall",Choc,Viscose
1014,Pomelo,Cami Leaf Print Dress - Brown,S$ 49.00,"- Rayon
- Leaf print design
- Spaghetti strap style
- Features an asymmetrical hemline design
- Hits at the knee
- Includes an invisible side zip",Brown,"80% Rayon, 20% Polyamide"
1015,Something Borrowed,Fluted Hem Mini Dress,S$ 39.90,"- Checked printed hem mini dress
- Unlined
- V neckline
- Regular fit
- Zip and button fastening
- Polyester",Light Grey,100% Polyester
1016,Its Me,Fashion Love Print Dress,S$ 299.00,"- Simple Square Collar
- Wide-Brimmed Wrap Sling
- Textured Decorative Button Unsolvable
- Side Hidden Zipper
- Waist Three-Dimensional Cut","white,red",100% polyester fiber
1017,Mango,Ruffled Shirt Dress,S$ 59.90,"- Solid shade flared shirt dress with ruffled hem
- Sizing runs one size larger
- Collared neckline
- Regular fit
- Unlined
- Front button fastening
- Viscose",Black,100% Viscose
1018,Something Borrowed,Cuffed Sleeve Waist Tie Midi Dresss,S$ 39.90,"- Solid shade rolled sleeve tie waist midi dress
- Unlined
- V-neckline
- Regular fit
- Elasticated waistband with self tie waist sash
- Polyester",Rust,100% Polyester Woven
1019,Yoco,Faux 2-Piece Printed Dress,S$ 59.90,"- Floral-printed dress with slits
- Cowl neckline
- Regular fit
- Slip-on style
- Elasticized waistband
- Sleeveless
- Side hem splits
- Polyester",Apricot,100% Polyester
1020,Something Borrowed,Drop Waist Frilled Cami Dress,S$ 34.90,"- Floral printed cami dress with frill details
- Unlined
- V neckline
- Regular fit
-,Adjustable shoulder straps
- Polyester
- Model wears an S and is 174cm tall",Black/Pink,Polyester
1021,Forever New,Blake Wide Leg Jumpsuit,S$ 199.99,"Make a chic impression in our bold red wide leg jumpsuit, the perfect all-in-one for your next special occasion. Add extra glamour with sparkling metallic accessories.
Size runs large. Please choose size down from your usual size.
- Fitted cut-out bodice
- Wide, relaxed leg
- Soft woven fabrication
- Functional pockets
- Zip back/hook and eye fastening
- Fully lined",Scarlet Red,"Outer: 100% Polyester. Lining: 95% Polyester, 5% Elastane"
1022,Desigual,Neltu Dress,S$ 189.00,"- Tribal motif knitted long sleeved dress
- Round neckline
- Unlined
- Regular fit
- Slip on with self-tie neck fastening
- Viscose blend
- Model wears an S and is 175cm tall",2000 Negro,"87% Viscose, 13% Polyamide"
1023,Mango,Snake Print Gown,S$ 59.90,"- Snake print open back dress
- Sizing runs one size larger
- V neckline
- Lined
- Regular fit
- Polyblend",Black,Blend
1024,Tussah,Amalia Dress,S$ 114.90,"- Solid tone sheath mini dress
- Lined
- Square neckline
- Regular fit
- Rear zip fastening
- Polyester blend
- Model wears a size AUS 8 and is 173cm tall",Emerald,93% Polyester
1025,Mela London,Delicate Lace V Neck Capped Sleeve Pencil Dress,S$ 57.90,"- Lace wrap dress
- V neckline
- Lined
- Slim fit
- Zip fastening
- Waist tie
- Polyester
- Model wears a UK 8 and is 174cm tall",Navy,100% Polyester
1026,ZALORA,Sleeveless Chiffon Dress,S$ 39.90,"- Floral print front tie sleeveless mini dress
- Lined
- High neckline
- Regular fit
- Front tie fastening
- Polyester
- Model wears an S and is 174cm tall",Grey/Multi,Polyester
1027,Boohoo,Floral Cold Shoulder Wrap Midi Dress,S$ 42.90,"- Cold shoulder pleated floral midi faux wrap dress
- Unlined
- V-neckline
- Slim fit
- Polyblend
- Model wears a UK 8 and is 173cm tall",Pink,"95% Polyester, 5% Elastane"
1028,Lavish Alice,Corset Detail Midi Dress,S$ 194.90,"- Monochrome corset-style dress
- Lined
- Scoop neckline
- Slim fit
- Back zip fastening
- Sleeveless
- Front hem split
- Cotton blend",White,"68% Cotton, 25% Polyester, 7% Elastane"
1029,Kodz,Halter Neck Crochet Flare Dress,S$ 49.90,"- Skater dress with rib detail
- Halter neckline
- Regular fit
- Back zip fastening
- Sleeveless
- Flared hem
- Polyblend",Dark Blue,100% Polyblend
1030,Dorothy Perkins,Khaki Short Sleeve Linen Dress,S$ 69.90,"- Cap sleeved shirt dress
- Collared neckline
- Unlined
- Regular fit
- Button fastening
- Waist tie
- 1 chest pocket
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Green,"86% Cotton, 14% Linen"
1031,Something Borrowed,Colorblock Twist Long Sleeve Sheath Dress,S$ 34.90,"- Two tone twist front mini sheath dress
- Unlined
- V-neckline
- Regular fit
- Back zip fastening
- Polyester",Blue/Navy,100% Polyester Woven
1032,JACQUELINE DE YONG,Debbie Long Sleeve Roll Neck Dress,S$ 59.00,"- Solid tone knit textured mini dress
- Unlined
- High neckline
- Regular fit
- Slip on style
- Acrylic blend
- Model wears an S and is 173cm tall",Smoked Paprika/Melange,"52% Acrylic, 27% Nylon, 12% Polyester, 6% Elastane, 3% Wool"
1033,Something Borrowed,Open Back High Neck Bodycon Dress,S$ 39.90,"- Solid toned ribbed bodycon dress
- Unlined
- High neckline
- Slim fit
- Back button with zip fastening
- Polyblend",Mustard,95% Polyester 5% Spandex
1034,Forever New,Autumn Paisley Tiered Maxi Dress,S$ 159.99,"This pink tropical floral tiered maxi dress is a fresh pick for daytime events. Finish the look with delicate hoop earrings and barely-there high-heels.
Size runs large. Please choose one size down from your usual size. 
- Length: 132cm (Size AU 8)
- Fitted V-neck bodice
- Flowing tiered maxi skirt 
- Lightweight woven fabrication
- Lace-up detail
- Frill sleeves
- Adjustable spaghetti straps
- Shirred back panel for a comfortable fit 
- Fully lined",Tropical Flowers,Outer/Lining: 100% Viscose
1035,Quiz,Square Neck Strappy Frill Midi Dress,S$ 49.90,"- Solid tone midi dress with rear ruffles
- Unlined
- Square neckline
- Slim fit
- Slip on style
- Polyester blend",Blush,"96% Polyester, 4% Elastane"
1036,Desigual,Julil Dress,S$ 274.00,"- Lace midi dress with floral embroidered details
- Lined
- V neckline
- Regular fit
- Zip fastening
- Polyamide blend
- Model wears a size 36 and is 180cm tall",Negro,"86% Polyamide, 8% Elastane, 6% Polyester"
1037,Something Borrowed,Contrast Tie Strappy Midi Shift Dress,S$ 39.90,"- Two toned midi dress with waist tie sash
- Unlined
- Square neckline
- Regular fit
- Polyblend
- Model wears an S and is 177cm tall",Blue,95% Polyester 5% Spandex
1038,Something Borrowed,Cuff Sleeves Dress With Elasticated Waistband,S$ 34.90,"- Gathered dress with floral print
- Unlined
- Round neckline
- Regular fit
- Back button fastening
- Elasticized waistband
- Short turnover sleeves
- Keyhole back
- Polyester blend
- Model wears an S and is 172cm tall",Black/Orange/Green,97% Polyester 3% Spandex
1039,Something Borrowed,Strappy Halter Neck Maxi Dress,S$ 42.90,"- Tropical print halter neck crossed strap maxi dress with slit
- Unlined
- Halter neckline
- Relaxed fit
- Elasticated waistband with adjustable shoulder straps
- Polyester",Black/Multi,100% Polyester
1040,TOPSHOP,Burgundy Cut And Sew Mini Dress,S$ 59.90,"- Monotone rib textured long sleeved mini dress
- Crew neckline
- Unlined
- Regular fit
- Self-tie fastening
- Polyblend
- Model wears a UK 8 and is 173cm tall",BURGUNDY,Garment: Polyester(85%) Viscose(15%)
1041,ZALORA,Flare Sleeves Twisted Collar Dress,S$ 39.90,"- Pattern print wide sleeve midi dress
- Unlined
- Twisted collar neckline
- Regular fit
- Back zip closure
- Polyester",Green/Multi,100% Polyester
1042,MISSGUIDED,One Shoulder Frill Midi Dress,S$ 63.90,"- Solid tone one shoulder midi dress
- Unlined
- One shoulder neckline
- Slim fit
- Slip on style
- Polyblend
- Model wears a UK 8 and is 173cm tall",Powder Blue,"95% Polyester, 5% Elastane"
1043,Grace & Mila,Short Wrap Dress,S$ 95.90,"- Printed wrap dress with ladder trim detail
- V neckline
- Unlined
- Regular fit
- Waist tie fastening
- Polyester
- Model wears an S and is 174cm tall",Black,100% Polyester
1044,ZALIA BASICS,Crew Neck Relaxed Dress,S$ 47.90,"- Contrast neck piping detail front tie maxi dress
- V-neckline
- Unlined
- Relaxed fit
- Self tie fastening
- Polyester",Black/taupe piping,100% Polyester Woven
1045,Hollister,Twist Back Midi Dress,S$ 78.00,"- Floral-printed dress with cut-out back
- Sizing runs one size larger
- Unlined
- V-neckline
- Regular fit
- Front button fastening
- Sleeveless
- Front thigh split
- Adjustable shoulder straps
- Viscose
- Model wears an S and is 173cm tall",Black Floral,[]
1046,Dorothy Perkins,Pink Strappy Sweetheart Midi Dress,S$ 99.90,"- Solid tone double strap midi waist tie dress
- V-neckline
- Unlined
- Slim fit
- Zip and waist tie fastening
- Polyester",Pink,Garment: Polyester(100%)
1047,ZALORA,Flutter Sleeves Ruffle Hem Dress,S$ 34.90,"- Solid tone short sleeve mini dress with back button detail
- Unlined
- Boat neckline
- Regular fit
- Faux back buttons
- Polyester",Burgundy,100% Polyester
1048,ZALORA BASICS,Basic A-Line Pleated Maxi Dress,S$ 39.90,"- Solid toned maxi dress with pleated details
- Unlined
- Round neckline
- Regular fit
- Adjustable shoulder strap
- Polyester
- Model wears an S and is 173cm tall",Black,100% Polyester
1049,superdown,Perrie Mini Dress(Revolve),S$ 97.00,"95% poly 5% spandex
Hand wash cold
Fully lined
Hidden side zipper closure
Open back with hook and eye closure
Metallic finish",Metallic Gold,[]
1050,AX Paris,Glitter One Shoulder Dress,S$ 102.90,"- Speckled maxi one shoulder dress with drape detail
- Asymmetric neckline
- Unlined
- Slim fit
- Zip fastening
- Polyblend
- Model wears a UK 8 and is 173cm tall",Champagne,"95% Polyester, 5% Elastane"
1051,Zalia,Square Neck Dress,S$ 49.90,"- Solid tone ruched front maxi dress
- Unlined
- V neckline
- Relaxed fit
- Back zip fastening
- Polyester",Army Green,100% Polyester Woven
1052,ZALORA,Elasticated Sleeves Dress With Self Tie,S$ 39.90,"- Shift dress with houndstooth print
- Unlined
- High neckline
- Regular fit
- Front button fastening
- Self-tie waist closure
- Long cuffed sleeves
- Polyester
- Model wears an S and is 172cm tall",Beige/Multi,100% Polyester
1053,FOREVER 21,Button Down V-Neck Collar Dress,S$ 45.00,"- Floral print short sleeve mini dress
- Collar neckline
- Regular fit
- Front button closure
- Polyblend",Gold/multi,100% Polyblend
1054,Banana Republic,Flutter Sleeve Dress,S$ 174.90,"- Polka dotted ruffle and wrap detail mini dress
- Round neckline
- Lined
- Regular fit
- Zip fastening
- Polyester
- Model wears a US 0 and is 173cm tall",White Print,100% Polyester
1055,Quiz,Black Scuba One Shoulder Frill Midi Dress,S$ 52.90,"- Solid tone sheath midi dress
- Unlined
- Asymmetrical neckline
- Regular fit
- Slip on style
- Polyester blend",Black,"96% Polyester, 4% Elastane"
1056,Paper Dolls,Black Jacquard Dress,S$ 116.90,"- Metallic tone stripe jacquard one shoulder dress
- One shoulder design
- Lined
- Slim fit
- Back zip and waist belt fastening
- Thigh slit
- Polyblend",Siripe Jacquard,"98% Polyester, 2% Metallised Fibre"
1057,Dorothy Perkins,Sacha Asymmetric Neck Dress,S$ 79.90,"- Checkered sleeveless midi dress
- Asymmetric neckline
- Lined
- Regular fit
- Back zip fastening
- Rear thigh slit
- Polyblend
- Model wears a UK 8 and is 175cm tall",DARK GREEN,"97% Polyester, 3% Viscose"
1058,ONLY,Mirna Rollneck Knit Dress,S$ 69.00,"- Melange turtleneck midi knitted dress
- Turtleneck neckline
- Unlined
- Slim fit
- Acrylic blend
- Model wears an S and is 173cm tall",Pumice Stone,"52% Acrylic, 27% Nylon, 12% Polyester - Recycled, 6% Elastane, 3% Wool"
1059,ONLY,Diego Stripe Denim Shirt Dress,S$ 49.00,"- Flowy shirt dress with stripe print
- Unlined
- Collar neckline
- Regular fit
- Front button fastening
- Self-tie waist closure
- Long buttoned sleeves
- Viscose
- Model wears a size 36 and is 170cm tall",Medium Blue Denim,100% Viscose
1060,Little Mistress,Anais Sequin Maxi Dress,S$ 156.90,"- Floral sequins halter neck cut out detail maxi dress
- Halter neckline
- Slim fit
- Button and zip fastening
- Polyester",Lavender Grey,100% Polyester
1061,ZALORA,Cape Back Sheath Dress,S$ 39.90,"- Caped dress with pleat detail
- Unlined
- Scoop neckline
- Regular fit
- Side zip fastening
- Short overlay sleeves
- Polyester",Black,100% Polyester
1062,Max Studio,Halter Dress,S$ 66.90,"- Mixed print back crossover strap dress
- Sizing runs one size larger
- Unlined
- High neckline
- Regular fit
- Slip on style
- Polyblend
- Model wears an S and is 174cm tall",Navy/Red Large Four Clover Panel,95% Polyester 5% Spandex
1063,Lavish Alice,Off Shoulder Mini Dress,S$ 152.90,"- Tux inspired off shoulder diamente belted mini dress
- Lined
- Off shoulder neckline
- Slim fit
- Zip and belt fastening
- Removable shoulder straps
- Polyblend",Black,"96% Polyester, 4% Elastane"
1064,ZALORA,Back Button Detail Shift Dress,S$ 39.90,"- Solid tone textured sleeveless mini dress
- Unlined
- Round neckline
- Regular fit
- Side zip closure
- Polyblend",Dusty Pink,75% Polyester 25% Rayon Woven
1065,Something Borrowed,Chiffon Short Sleeves Fit And Flare Dress,S$ 39.90,"- Floral printed button top dress
- Lined
- V-neckline
- Regular fit
- Button fastening
- Side zip fastening
- Polyester
- Model wears an S and is 172cm tall",Mustard/White,Polyester
1066,Dorothy Perkins,Pink Button T-Shirt Dress,S$ 49.90,"- Solid coloured t-shirt dress with metal button detail
- Round neckline
- Unlined
- Regular fit
- 2 pockets
- Cotton blend
- Model wears a UK 8 and is 178cm tall",Pink,"96% Cotton, 4% Elastane"
1067,TOPSHOP,Cream Rib Tie Column Dress,S$ 56.90,"- Solid tone rib textured waist tie midi dress
- Unlined
- Round neckline
- Slim fit
- Waist tie fastening
- Cotton blend",Cream,"92% Cotton, 8% Elastane"
1068,ZALORA BASICS,Basic Resort Midi Dress With Pockets,S$ 34.90,"- Solid shade crossed back midi dress
- Unlined
- V-neckline
- Regular fit
- Two side pockets
- Polyblend",Black,80% Polyester 20% Cotton Woven
1069,Tokichoi,V-Neck Button Front Dress With Belt,S$ 59.90,"- Solid shade D-ring belted mini dress
- V-neckline
- Regular fit
- Front button fastening with elasticated waistband
- Two side pockets
- Polyblend",Khaki,Polyblend
